2023-01-15 14:28:44.172 669:pos-tag                DEBUG  main message
2023-01-15 14:28:44.172 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-01-15 14:28:46.325 690:pos-tag                INFO   Load Dataset
2023-01-15 14:28:46.326 694:pos-tag                INFO   Num of Class 229
2023-01-15 14:28:49.243 714:pos-tag                INFO   Finishing loading Dataset
2023-01-15 14:28:49.243 721:pos-tag                INFO   pretrained the encoder
2023-01-15 14:28:50.264 733:pos-tag                INFO   Probimg Model Parameters 176101
2023-01-15 14:28:50.264 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/graphcodebert-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=0, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='graphcodebert', model_name_or_path='microsoft/graphcodebert-base', n_gpu=1, output_dir='./pos_res_poj/plm/saved_graphcodebertmodels/2/layer_0', posratio=0.5, seed=914, token_config='microsoft/graphcodebert-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-01-15 14:28:50.264 178:pos-tag                INFO   save steps 1
2023-01-15 14:28:51.168 217:pos-tag                INFO   ***** Running training *****
2023-01-15 14:28:51.168 218:pos-tag                INFO     Num examples = 1200
2023-01-15 14:28:51.168 219:pos-tag                INFO     Num Epochs = 5
2023-01-15 14:28:51.168 220:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-01-15 14:28:51.168 224:pos-tag                INFO     Total train batch size = 64
2023-01-15 14:28:51.168 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-01-15 14:28:51.168 231:pos-tag                INFO     Total optimization steps = 95
2023-01-15 14:28:52.370 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-15 14:28:52.371 352:pos-tag                INFO     Num examples = 400
2023-01-15 14:28:52.371 353:pos-tag                INFO     Batch size = 32
2023-01-15 14:28:57.393 399:pos-tag                INFO   ***** Eval results *****
2023-01-15 14:28:57.393 401:pos-tag                INFO     eval_acc = 0.0009
2023-01-15 14:28:57.394 401:pos-tag                INFO     eval_f1 = 0.0006
2023-01-15 14:28:57.394 401:pos-tag                INFO     eval_mcc = -0.0043
2023-01-15 14:28:57.394 401:pos-tag                INFO     eval_precision = 0.0017
2023-01-15 14:28:57.394 401:pos-tag                INFO     eval_recall = 0.0015
2023-01-15 14:28:57.394 293:pos-tag                INFO     ********************
2023-01-15 14:28:57.394 294:pos-tag                INFO     Best f1:0.0006
2023-01-15 14:28:57.394 295:pos-tag                INFO     ********************
2023-01-15 14:28:58.050 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_graphcodebertmodels/2/layer_0/checkpoint-best-f1/model.bin
2023-01-15 14:28:58.826 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-15 14:28:58.826 352:pos-tag                INFO     Num examples = 400
2023-01-15 14:28:58.826 353:pos-tag                INFO     Batch size = 32
2023-01-15 14:29:03.581 399:pos-tag                INFO   ***** Eval results *****
2023-01-15 14:29:03.581 401:pos-tag                INFO     eval_acc = 0.0011
2023-01-15 14:29:03.581 401:pos-tag                INFO     eval_f1 = 0.0006
2023-01-15 14:29:03.581 401:pos-tag                INFO     eval_mcc = -0.0044
2023-01-15 14:29:03.581 401:pos-tag                INFO     eval_precision = 0.0018
2023-01-15 14:29:03.581 401:pos-tag                INFO     eval_recall = 0.0015
2023-01-15 14:29:03.582 293:pos-tag                INFO     ********************
2023-01-15 14:29:03.582 294:pos-tag                INFO     Best f1:0.0006
2023-01-15 14:29:03.582 295:pos-tag                INFO     ********************
2023-01-15 14:29:04.538 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_graphcodebertmodels/2/layer_0/checkpoint-best-f1/model.bin
2023-01-15 14:29:05.326 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-15 14:29:05.326 352:pos-tag                INFO     Num examples = 400
2023-01-15 14:29:05.326 353:pos-tag                INFO     Batch size = 32
2023-01-15 14:29:10.088 399:pos-tag                INFO   ***** Eval results *****
2023-01-15 14:29:10.089 401:pos-tag                INFO     eval_acc = 0.0011
2023-01-15 14:29:10.089 401:pos-tag                INFO     eval_f1 = 0.0007
2023-01-15 14:29:10.089 401:pos-tag                INFO     eval_mcc = -0.0046
2023-01-15 14:29:10.089 401:pos-tag                INFO     eval_precision = 0.0019
2023-01-15 14:29:10.089 401:pos-tag                INFO     eval_recall = 0.0016
2023-01-15 14:29:10.089 293:pos-tag                INFO     ********************
2023-01-15 14:29:10.089 294:pos-tag                INFO     Best f1:0.0007
2023-01-15 14:29:10.089 295:pos-tag                INFO     ********************
2023-01-15 14:29:11.213 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_graphcodebertmodels/2/layer_0/checkpoint-best-f1/model.bin
2023-01-15 14:29:11.998 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-15 14:29:11.998 352:pos-tag                INFO     Num examples = 400
2023-01-15 14:29:11.998 353:pos-tag                INFO     Batch size = 32
2023-01-15 14:29:16.765 399:pos-tag                INFO   ***** Eval results *****
2023-01-15 14:29:16.765 401:pos-tag                INFO     eval_acc = 0.0016
2023-01-15 14:29:16.765 401:pos-tag                INFO     eval_f1 = 0.0008
2023-01-15 14:29:16.766 401:pos-tag                INFO     eval_mcc = -0.0047
2023-01-15 14:29:16.766 401:pos-tag                INFO     eval_precision = 0.0019
2023-01-15 14:29:16.766 401:pos-tag                INFO     eval_recall = 0.0012
2023-01-15 14:29:16.766 293:pos-tag                INFO     ********************
2023-01-15 14:29:16.766 294:pos-tag                INFO     Best f1:0.0008
2023-01-15 14:29:16.766 295:pos-tag                INFO     ********************
2023-01-15 14:29:18.012 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_graphcodebertmodels/2/layer_0/checkpoint-best-f1/model.bin
2023-01-15 14:29:18.797 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-15 14:29:18.797 352:pos-tag                INFO     Num examples = 400
2023-01-15 14:29:18.797 353:pos-tag                INFO     Batch size = 32
2023-01-15 14:29:23.557 399:pos-tag                INFO   ***** Eval results *****
2023-01-15 14:29:23.557 401:pos-tag                INFO     eval_acc = 0.0025
2023-01-15 14:29:23.557 401:pos-tag                INFO     eval_f1 = 0.0011
2023-01-15 14:29:23.557 401:pos-tag                INFO     eval_mcc = -0.0047
2023-01-15 14:29:23.557 401:pos-tag                INFO     eval_precision = 0.0021
2023-01-15 14:29:23.557 401:pos-tag                INFO     eval_recall = 0.0017
