2022-08-28 13:21:46.037 669:pos-tag                DEBUG  main message
2022-08-28 13:21:46.037 675:pos-tag                WARNING device: cuda, n_gpu: 1
2022-08-28 13:21:49.225 690:pos-tag                INFO   Load Dataset
2022-08-28 13:21:49.225 694:pos-tag                INFO   Num of Class 133
2022-08-28 13:21:52.257 714:pos-tag                INFO   Finishing loading Dataset
2022-08-28 13:21:52.258 721:pos-tag                INFO   pretrained the encoder
2022-08-28 13:21:54.157 733:pos-tag                INFO   Probimg Model Parameters 102277
2022-08-28 13:21:54.157 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/codebert-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=0, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='codebert', model_name_or_path='microsoft/codebert-base', n_gpu=1, output_dir='./pos_res_poj/plm/saved_codebertmodels/2/layer_0', posratio=0.5, seed=926, token_config='microsoft/codebert-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2022-08-28 13:21:54.157 178:pos-tag                INFO   save steps 1
2022-08-28 13:21:55.084 217:pos-tag                INFO   ***** Running training *****
2022-08-28 13:21:55.084 218:pos-tag                INFO     Num examples = 1200
2022-08-28 13:21:55.084 219:pos-tag                INFO     Num Epochs = 5
2022-08-28 13:21:55.084 220:pos-tag                INFO     Instantaneous batch size per GPU = 64
2022-08-28 13:21:55.085 224:pos-tag                INFO     Total train batch size = 64
2022-08-28 13:21:55.085 228:pos-tag                INFO     Gradient Accumulation steps = 1
2022-08-28 13:21:55.085 231:pos-tag                INFO     Total optimization steps = 95
2022-08-28 13:21:56.212 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-28 13:21:56.212 352:pos-tag                INFO     Num examples = 400
2022-08-28 13:21:56.212 353:pos-tag                INFO     Batch size = 32
2022-08-28 13:22:00.956 399:pos-tag                INFO   ***** Eval results *****
2022-08-28 13:22:00.956 401:pos-tag                INFO     eval_acc = 0.0133
