2023-01-16 15:39:16.868 669:pos-tag                DEBUG  main message
2023-01-16 15:39:16.869 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-01-16 15:39:19.004 690:pos-tag                INFO   Load Dataset
2023-01-16 15:39:19.005 694:pos-tag                INFO   Num of Class 229
2023-01-16 15:39:21.979 714:pos-tag                INFO   Finishing loading Dataset
2023-01-16 15:39:21.979 721:pos-tag                INFO   pretrained the encoder
2023-01-16 15:39:23.020 733:pos-tag                INFO   Probimg Model Parameters 176101
2023-01-16 15:39:23.020 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/graphcodebert-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=6, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='graphcodebert', model_name_or_path='microsoft/graphcodebert-base', n_gpu=1, output_dir='./pos_res_poj/plm/saved_graphcodebertmodels/4/layer_6', posratio=0.5, seed=768, token_config='microsoft/graphcodebert-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-01-16 15:39:23.021 178:pos-tag                INFO   save steps 1
2023-01-16 15:39:23.943 217:pos-tag                INFO   ***** Running training *****
2023-01-16 15:39:23.943 218:pos-tag                INFO     Num examples = 1200
2023-01-16 15:39:23.943 219:pos-tag                INFO     Num Epochs = 5
2023-01-16 15:39:23.943 220:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-01-16 15:39:23.943 224:pos-tag                INFO     Total train batch size = 64
2023-01-16 15:39:23.943 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-01-16 15:39:23.943 231:pos-tag                INFO     Total optimization steps = 95
2023-01-16 15:39:25.160 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-16 15:39:25.161 352:pos-tag                INFO     Num examples = 400
2023-01-16 15:39:25.161 353:pos-tag                INFO     Batch size = 32
2023-01-16 15:39:30.172 399:pos-tag                INFO   ***** Eval results *****
2023-01-16 15:39:30.172 401:pos-tag                INFO     eval_acc = 0.0099
2023-01-16 15:39:30.172 401:pos-tag                INFO     eval_f1 = 0.0018
2023-01-16 15:39:30.172 401:pos-tag                INFO     eval_mcc = 0.0052
2023-01-16 15:39:30.173 401:pos-tag                INFO     eval_precision = 0.0097
2023-01-16 15:39:30.173 401:pos-tag                INFO     eval_recall = 0.0035
2023-01-16 15:39:30.173 293:pos-tag                INFO     ********************
2023-01-16 15:39:30.173 294:pos-tag                INFO     Best f1:0.0018
2023-01-16 15:39:30.173 295:pos-tag                INFO     ********************
2023-01-16 15:39:30.852 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_graphcodebertmodels/4/layer_6/checkpoint-best-f1/model.bin
2023-01-16 15:39:30.852 315:pos-tag                INFO     ********************
2023-01-16 15:39:30.852 316:pos-tag                INFO     Best MCC:0.0052
2023-01-16 15:39:30.852 317:pos-tag                INFO     ********************
2023-01-16 15:39:31.514 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_graphcodebertmodels/4/layer_6/checkpoint-best-mcc/model.bin
2023-01-16 15:39:32.291 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-16 15:39:32.291 352:pos-tag                INFO     Num examples = 400
2023-01-16 15:39:32.291 353:pos-tag                INFO     Batch size = 32
2023-01-16 15:39:37.037 399:pos-tag                INFO   ***** Eval results *****
2023-01-16 15:39:37.038 401:pos-tag                INFO     eval_acc = 0.0108
2023-01-16 15:39:37.038 401:pos-tag                INFO     eval_f1 = 0.0019
2023-01-16 15:39:37.038 401:pos-tag                INFO     eval_mcc = 0.0058
2023-01-16 15:39:37.038 401:pos-tag                INFO     eval_precision = 0.0106
2023-01-16 15:39:37.038 401:pos-tag                INFO     eval_recall = 0.0036
2023-01-16 15:39:37.038 293:pos-tag                INFO     ********************
2023-01-16 15:39:37.038 294:pos-tag                INFO     Best f1:0.0019
2023-01-16 15:39:37.038 295:pos-tag                INFO     ********************
2023-01-16 15:39:38.343 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_graphcodebertmodels/4/layer_6/checkpoint-best-f1/model.bin
2023-01-16 15:39:38.344 315:pos-tag                INFO     ********************
2023-01-16 15:39:38.344 316:pos-tag                INFO     Best MCC:0.0058
2023-01-16 15:39:38.344 317:pos-tag                INFO     ********************
2023-01-16 15:39:39.751 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_graphcodebertmodels/4/layer_6/checkpoint-best-mcc/model.bin
2023-01-16 15:39:40.554 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-16 15:39:40.554 352:pos-tag                INFO     Num examples = 400
2023-01-16 15:39:40.555 353:pos-tag                INFO     Batch size = 32
2023-01-16 15:39:45.308 399:pos-tag                INFO   ***** Eval results *****
2023-01-16 15:39:45.309 401:pos-tag                INFO     eval_acc = 0.0127
2023-01-16 15:39:45.309 401:pos-tag                INFO     eval_f1 = 0.0022
2023-01-16 15:39:45.309 401:pos-tag                INFO     eval_mcc = 0.0071
2023-01-16 15:39:45.309 401:pos-tag                INFO     eval_precision = 0.0112
2023-01-16 15:39:45.309 401:pos-tag                INFO     eval_recall = 0.0039
2023-01-16 15:39:45.309 293:pos-tag                INFO     ********************
2023-01-16 15:39:45.309 294:pos-tag                INFO     Best f1:0.0022
2023-01-16 15:39:45.309 295:pos-tag                INFO     ********************
2023-01-16 15:39:46.289 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_graphcodebertmodels/4/layer_6/checkpoint-best-f1/model.bin
2023-01-16 15:39:46.290 315:pos-tag                INFO     ********************
2023-01-16 15:39:46.290 316:pos-tag                INFO     Best MCC:0.0071
2023-01-16 15:39:46.290 317:pos-tag                INFO     ********************
2023-01-16 15:39:47.205 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_graphcodebertmodels/4/layer_6/checkpoint-best-mcc/model.bin
2023-01-16 15:39:48.010 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-16 15:39:48.010 352:pos-tag                INFO     Num examples = 400
2023-01-16 15:39:48.011 353:pos-tag                INFO     Batch size = 32
2023-01-16 15:39:52.766 399:pos-tag                INFO   ***** Eval results *****
2023-01-16 15:39:52.766 401:pos-tag                INFO     eval_acc = 0.0167
2023-01-16 15:39:52.766 401:pos-tag                INFO     eval_f1 = 0.0029
