2023-05-29 13:33:52.892 669:pos-tag                DEBUG  main message
2023-05-29 13:33:52.892 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-05-29 13:33:53.506 695:pos-tag                INFO   Load Dataset
2023-05-29 13:33:53.507 699:pos-tag                INFO   Num of Class 233
2023-05-29 13:33:56.267 719:pos-tag                INFO   Finishing loading Dataset
2023-05-29 13:33:56.268 727:pos-tag                INFO   pretrained the encoder
2023-05-29 13:34:00.169 755:pos-tag                INFO   Probimg Model Parameters 179177
2023-05-29 13:34:00.170 756:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='Salesforce/codet5-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=5, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='codet5', model_name_or_path='Salesforce/codet5-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_codet5models/2/layer_5', posratio=0.5, seed=539, token_config='Salesforce/codet5-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-05-29 13:34:00.171 178:pos-tag                INFO   save steps 1
2023-05-29 13:34:01.715 217:pos-tag                INFO   ***** Running training *****
2023-05-29 13:34:01.715 218:pos-tag                INFO     Num examples = 880
2023-05-29 13:34:01.715 219:pos-tag                INFO     Num Epochs = 5
2023-05-29 13:34:01.716 220:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-05-29 13:34:01.716 224:pos-tag                INFO     Total train batch size = 64
2023-05-29 13:34:01.716 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-05-29 13:34:01.716 231:pos-tag                INFO     Total optimization steps = 70
2023-05-29 13:34:04.132 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-29 13:34:04.132 352:pos-tag                INFO     Num examples = 293
2023-05-29 13:34:04.132 353:pos-tag                INFO     Batch size = 32
2023-05-29 13:34:11.048 399:pos-tag                INFO   ***** Eval results *****
2023-05-29 13:34:11.049 401:pos-tag                INFO     eval_acc = 0.0009
2023-05-29 13:34:11.049 401:pos-tag                INFO     eval_f1 = 0.0009
2023-05-29 13:34:11.049 401:pos-tag                INFO     eval_mcc = -0.0001
2023-05-29 13:34:11.050 401:pos-tag                INFO     eval_precision = 0.0011
2023-05-29 13:34:11.050 401:pos-tag                INFO     eval_recall = 0.0053
2023-05-29 13:34:11.050 293:pos-tag                INFO     ********************
2023-05-29 13:34:11.050 294:pos-tag                INFO     Best f1:0.0009
2023-05-29 13:34:11.051 295:pos-tag                INFO     ********************
2023-05-29 13:34:13.096 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_codet5models/2/layer_5/checkpoint-best-f1/model.bin
2023-05-29 13:34:14.676 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-29 13:34:14.676 352:pos-tag                INFO     Num examples = 293
2023-05-29 13:34:14.677 353:pos-tag                INFO     Batch size = 32
2023-05-29 13:34:21.240 399:pos-tag                INFO   ***** Eval results *****
2023-05-29 13:34:21.240 401:pos-tag                INFO     eval_acc = 0.0009
2023-05-29 13:34:21.240 401:pos-tag                INFO     eval_f1 = 0.0009
2023-05-29 13:34:21.240 401:pos-tag                INFO     eval_mcc = -0.0001
2023-05-29 13:34:21.241 401:pos-tag                INFO     eval_precision = 0.001
2023-05-29 13:34:21.241 401:pos-tag                INFO     eval_recall = 0.0054
2023-05-29 13:34:21.241 293:pos-tag                INFO     ********************
2023-05-29 13:34:21.242 294:pos-tag                INFO     Best f1:0.0009
2023-05-29 13:34:21.242 295:pos-tag                INFO     ********************
2023-05-29 13:34:23.364 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_codet5models/2/layer_5/checkpoint-best-f1/model.bin
2023-05-29 13:34:24.944 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-29 13:34:24.944 352:pos-tag                INFO     Num examples = 293
2023-05-29 13:34:24.945 353:pos-tag                INFO     Batch size = 32
2023-05-29 13:34:31.557 399:pos-tag                INFO   ***** Eval results *****
2023-05-29 13:34:31.557 401:pos-tag                INFO     eval_acc = 0.001
2023-05-29 13:34:31.557 401:pos-tag                INFO     eval_f1 = 0.0011
2023-05-29 13:34:31.557 401:pos-tag                INFO     eval_mcc = -0.0002
2023-05-29 13:34:31.558 401:pos-tag                INFO     eval_precision = 0.0024
2023-05-29 13:34:31.558 401:pos-tag                INFO     eval_recall = 0.0055
2023-05-29 13:34:31.558 293:pos-tag                INFO     ********************
2023-05-29 13:34:31.558 294:pos-tag                INFO     Best f1:0.0011
2023-05-29 13:34:31.558 295:pos-tag                INFO     ********************
2023-05-29 13:34:33.669 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_codet5models/2/layer_5/checkpoint-best-f1/model.bin
2023-05-29 13:34:35.180 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-29 13:34:35.181 352:pos-tag                INFO     Num examples = 293
