2023-01-16 19:36:12.700 669:pos-tag                DEBUG  main message
2023-01-16 19:36:12.700 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-01-16 19:36:14.846 690:pos-tag                INFO   Load Dataset
2023-01-16 19:36:14.847 694:pos-tag                INFO   Num of Class 229
2023-01-16 19:36:17.873 714:pos-tag                INFO   Finishing loading Dataset
2023-01-16 19:36:17.873 718:pos-tag                INFO   Random Initialize the encoder
2023-01-16 19:36:19.224 733:pos-tag                INFO   Probimg Model Parameters 176101
2023-01-16 19:36:19.224 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/graphcodebert-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=1, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='graphcodebert', model_name_or_path='microsoft/graphcodebert-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_graphcodebertmodels/4/layer_1', posratio=0.5, seed=768, token_config='microsoft/graphcodebert-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-01-16 19:36:19.225 178:pos-tag                INFO   save steps 3
2023-01-16 19:36:20.292 217:pos-tag                INFO   ***** Running training *****
2023-01-16 19:36:20.293 218:pos-tag                INFO     Num examples = 1200
2023-01-16 19:36:20.293 219:pos-tag                INFO     Num Epochs = 5
2023-01-16 19:36:20.293 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-01-16 19:36:20.293 224:pos-tag                INFO     Total train batch size = 32
2023-01-16 19:36:20.293 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-01-16 19:36:20.293 231:pos-tag                INFO     Total optimization steps = 190
2023-01-16 19:36:21.895 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-16 19:36:21.912 352:pos-tag                INFO     Num examples = 400
2023-01-16 19:36:21.912 353:pos-tag                INFO     Batch size = 32
2023-01-16 19:36:26.965 399:pos-tag                INFO   ***** Eval results *****
2023-01-16 19:36:26.966 401:pos-tag                INFO     eval_acc = 0.0018
2023-01-16 19:36:26.966 401:pos-tag                INFO     eval_f1 = 0.0005
2023-01-16 19:36:26.966 401:pos-tag                INFO     eval_mcc = -0.0009
2023-01-16 19:36:26.966 401:pos-tag                INFO     eval_precision = 0.0039
2023-01-16 19:36:26.966 401:pos-tag                INFO     eval_recall = 0.0011
2023-01-16 19:36:26.966 293:pos-tag                INFO     ********************
2023-01-16 19:36:26.966 294:pos-tag                INFO     Best f1:0.0005
2023-01-16 19:36:26.966 295:pos-tag                INFO     ********************
2023-01-16 19:36:27.657 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/4/layer_1/checkpoint-best-f1/model.bin
2023-01-16 19:36:28.864 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-16 19:36:28.864 352:pos-tag                INFO     Num examples = 400
2023-01-16 19:36:28.864 353:pos-tag                INFO     Batch size = 32
2023-01-16 19:36:33.602 399:pos-tag                INFO   ***** Eval results *****
2023-01-16 19:36:33.603 401:pos-tag                INFO     eval_acc = 0.0043
2023-01-16 19:36:33.603 401:pos-tag                INFO     eval_f1 = 0.0007
2023-01-16 19:36:33.603 401:pos-tag                INFO     eval_mcc = -0.0017
2023-01-16 19:36:33.603 401:pos-tag                INFO     eval_precision = 0.0025
2023-01-16 19:36:33.603 401:pos-tag                INFO     eval_recall = 0.0017
2023-01-16 19:36:33.603 293:pos-tag                INFO     ********************
2023-01-16 19:36:33.603 294:pos-tag                INFO     Best f1:0.0007
2023-01-16 19:36:33.603 295:pos-tag                INFO     ********************
2023-01-16 19:36:36.472 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/4/layer_1/checkpoint-best-f1/model.bin
2023-01-16 19:36:37.698 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-16 19:36:37.698 352:pos-tag                INFO     Num examples = 400
2023-01-16 19:36:37.698 353:pos-tag                INFO     Batch size = 32
2023-01-16 19:36:42.432 399:pos-tag                INFO   ***** Eval results *****
2023-01-16 19:36:42.432 401:pos-tag                INFO     eval_acc = 0.0176
2023-01-16 19:36:42.432 401:pos-tag                INFO     eval_f1 = 0.0019
2023-01-16 19:36:42.432 401:pos-tag                INFO     eval_mcc = 0.0009
2023-01-16 19:36:42.432 401:pos-tag                INFO     eval_precision = 0.0092
2023-01-16 19:36:42.432 401:pos-tag                INFO     eval_recall = 0.0043
2023-01-16 19:36:42.432 293:pos-tag                INFO     ********************
2023-01-16 19:36:42.432 294:pos-tag                INFO     Best f1:0.0019
2023-01-16 19:36:42.432 295:pos-tag                INFO     ********************
2023-01-16 19:36:43.663 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/4/layer_1/checkpoint-best-f1/model.bin
2023-01-16 19:36:43.664 315:pos-tag                INFO     ********************
2023-01-16 19:36:43.664 316:pos-tag                INFO     Best MCC:0.0009
2023-01-16 19:36:43.664 317:pos-tag                INFO     ********************
2023-01-16 19:36:44.361 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/4/layer_1/checkpoint-best-mcc/model.bin
