2023-06-04 20:47:01.636 676:pos-tag                DEBUG  main message
2023-06-04 20:47:01.636 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-04 20:47:02.473 702:pos-tag                INFO   Load Dataset
2023-06-04 20:47:02.476 706:pos-tag                INFO   Num of Class 233
2023-06-04 20:47:06.437 729:pos-tag                INFO   Finishing loading Dataset
2023-06-04 20:47:06.438 746:pos-tag                INFO   pretrained the encoder
2023-06-04 20:47:11.649 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-04 20:47:11.650 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=5, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_unixcodermodels/1/layer_5', posratio=0.5, seed=933, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-04 20:47:11.651 185:pos-tag                INFO   save steps 1
2023-06-04 20:47:13.963 224:pos-tag                INFO   ***** Running training *****
2023-06-04 20:47:13.964 225:pos-tag                INFO     Num examples = 880
2023-06-04 20:47:13.964 226:pos-tag                INFO     Num Epochs = 5
2023-06-04 20:47:13.964 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-04 20:47:13.964 231:pos-tag                INFO     Total train batch size = 64
2023-06-04 20:47:13.964 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-04 20:47:13.965 238:pos-tag                INFO     Total optimization steps = 70
2023-06-04 20:47:15.744 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 20:47:15.744 359:pos-tag                INFO     Num examples = 293
2023-06-04 20:47:15.744 360:pos-tag                INFO     Batch size = 32
2023-06-04 20:47:18.731 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 20:47:18.732 408:pos-tag                INFO     eval_acc = 0.0014
2023-06-04 20:47:18.732 408:pos-tag                INFO     eval_f1 = 0.0005
2023-06-04 20:47:18.732 408:pos-tag                INFO     eval_mcc = -0.0024
2023-06-04 20:47:18.732 408:pos-tag                INFO     eval_precision = 0.001
2023-06-04 20:47:18.732 408:pos-tag                INFO     eval_recall = 0.0005
2023-06-04 20:47:18.732 300:pos-tag                INFO     ********************
2023-06-04 20:47:18.733 301:pos-tag                INFO     Best f1:0.0005
2023-06-04 20:47:18.733 302:pos-tag                INFO     ********************
2023-06-04 20:47:20.397 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_5/checkpoint-best-f1/model.bin
2023-06-04 20:47:20.932 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 20:47:20.932 359:pos-tag                INFO     Num examples = 293
2023-06-04 20:47:20.933 360:pos-tag                INFO     Batch size = 32
2023-06-04 20:47:23.387 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 20:47:23.388 408:pos-tag                INFO     eval_acc = 0.0021
2023-06-04 20:47:23.388 408:pos-tag                INFO     eval_f1 = 0.001
2023-06-04 20:47:23.389 408:pos-tag                INFO     eval_mcc = -0.0021
2023-06-04 20:47:23.389 408:pos-tag                INFO     eval_precision = 0.0019
2023-06-04 20:47:23.389 408:pos-tag                INFO     eval_recall = 0.0009
2023-06-04 20:47:23.389 300:pos-tag                INFO     ********************
2023-06-04 20:47:23.389 301:pos-tag                INFO     Best f1:0.001
2023-06-04 20:47:23.390 302:pos-tag                INFO     ********************
2023-06-04 20:47:25.011 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_5/checkpoint-best-f1/model.bin
2023-06-04 20:47:25.569 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 20:47:25.569 359:pos-tag                INFO     Num examples = 293
2023-06-04 20:47:25.569 360:pos-tag                INFO     Batch size = 32
2023-06-04 20:47:28.077 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 20:47:28.078 408:pos-tag                INFO     eval_acc = 0.0039
2023-06-04 20:47:28.079 408:pos-tag                INFO     eval_f1 = 0.0026
2023-06-04 20:47:28.079 408:pos-tag                INFO     eval_mcc = -0.001
2023-06-04 20:47:28.079 408:pos-tag                INFO     eval_precision = 0.004
2023-06-04 20:47:28.079 408:pos-tag                INFO     eval_recall = 0.0023
2023-06-04 20:47:28.079 300:pos-tag                INFO     ********************
2023-06-04 20:47:28.079 301:pos-tag                INFO     Best f1:0.0026
2023-06-04 20:47:28.080 302:pos-tag                INFO     ********************
2023-06-04 20:47:29.949 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_5/checkpoint-best-f1/model.bin
2023-06-04 20:47:30.501 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 20:47:30.502 359:pos-tag                INFO     Num examples = 293
2023-06-04 20:47:30.502 360:pos-tag                INFO     Batch size = 32
2023-06-04 20:47:33.000 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 20:47:33.000 408:pos-tag                INFO     eval_acc = 0.0078
2023-06-04 20:47:33.001 408:pos-tag                INFO     eval_f1 = 0.0046
2023-06-04 20:47:33.001 408:pos-tag                INFO     eval_mcc = 0.0016
2023-06-04 20:47:33.001 408:pos-tag                INFO     eval_precision = 0.0058
2023-06-04 20:47:33.001 408:pos-tag                INFO     eval_recall = 0.0044
2023-06-04 20:47:33.001 300:pos-tag                INFO     ********************
2023-06-04 20:47:33.001 301:pos-tag                INFO     Best f1:0.0046
2023-06-04 20:47:33.002 302:pos-tag                INFO     ********************
2023-06-04 20:47:34.903 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_5/checkpoint-best-f1/model.bin
2023-06-04 20:47:34.904 322:pos-tag                INFO     ********************
2023-06-04 20:47:34.904 323:pos-tag                INFO     Best MCC:0.0016
2023-06-04 20:47:34.904 324:pos-tag                INFO     ********************
2023-06-04 20:47:36.456 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_5/checkpoint-best-mcc/model.bin
2023-06-04 20:47:37.013 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 20:47:37.013 359:pos-tag                INFO     Num examples = 293
2023-06-04 20:47:37.013 360:pos-tag                INFO     Batch size = 32
2023-06-04 20:47:39.502 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 20:47:39.502 408:pos-tag                INFO     eval_acc = 0.0158
2023-06-04 20:47:39.502 408:pos-tag                INFO     eval_f1 = 0.0062
2023-06-04 20:47:39.503 408:pos-tag                INFO     eval_mcc = 0.0073
2023-06-04 20:47:39.503 408:pos-tag                INFO     eval_precision = 0.0071
2023-06-04 20:47:39.503 408:pos-tag                INFO     eval_recall = 0.0068
2023-06-04 20:47:39.503 300:pos-tag                INFO     ********************
2023-06-04 20:47:39.503 301:pos-tag                INFO     Best f1:0.0062
2023-06-04 20:47:39.503 302:pos-tag                INFO     ********************
2023-06-04 20:47:41.253 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_5/checkpoint-best-f1/model.bin
2023-06-04 20:47:41.254 322:pos-tag                INFO     ********************
2023-06-04 20:47:41.254 323:pos-tag                INFO     Best MCC:0.0073
2023-06-04 20:47:41.254 324:pos-tag                INFO     ********************
2023-06-04 20:47:42.844 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_5/checkpoint-best-mcc/model.bin
2023-06-04 20:47:43.396 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 20:47:43.396 359:pos-tag                INFO     Num examples = 293
2023-06-04 20:47:43.396 360:pos-tag                INFO     Batch size = 32
2023-06-04 20:47:45.885 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 20:47:45.886 408:pos-tag                INFO     eval_acc = 0.0322
2023-06-04 20:47:45.886 408:pos-tag                INFO     eval_f1 = 0.0095
2023-06-04 20:47:45.886 408:pos-tag                INFO     eval_mcc = 0.0202
2023-06-04 20:47:45.886 408:pos-tag                INFO     eval_precision = 0.0101
2023-06-04 20:47:45.886 408:pos-tag                INFO     eval_recall = 0.0123
2023-06-04 20:47:45.886 300:pos-tag                INFO     ********************
2023-06-04 20:47:45.887 301:pos-tag                INFO     Best f1:0.0095
2023-06-04 20:47:45.887 302:pos-tag                INFO     ********************
2023-06-04 20:47:47.409 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_5/checkpoint-best-f1/model.bin
2023-06-04 20:47:47.410 322:pos-tag                INFO     ********************
2023-06-04 20:47:47.410 323:pos-tag                INFO     Best MCC:0.0202
2023-06-04 20:47:47.410 324:pos-tag                INFO     ********************
2023-06-04 20:47:48.975 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_5/checkpoint-best-mcc/model.bin
2023-06-04 20:47:49.532 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 20:47:49.532 359:pos-tag                INFO     Num examples = 293
2023-06-04 20:47:49.532 360:pos-tag                INFO     Batch size = 32
2023-06-04 20:47:52.010 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 20:47:52.010 408:pos-tag                INFO     eval_acc = 0.0596
2023-06-04 20:47:52.010 408:pos-tag                INFO     eval_f1 = 0.0137
2023-06-04 20:47:52.011 408:pos-tag                INFO     eval_mcc = 0.0433
2023-06-04 20:47:52.011 408:pos-tag                INFO     eval_precision = 0.0141
2023-06-04 20:47:52.011 408:pos-tag                INFO     eval_recall = 0.0199
2023-06-04 20:47:52.011 300:pos-tag                INFO     ********************
