2022-08-27 19:57:48.754 669:pos-tag                DEBUG  main message
2022-08-27 19:57:48.755 675:pos-tag                WARNING device: cuda, n_gpu: 1
2022-08-27 19:57:51.938 690:pos-tag                INFO   Load Dataset
2022-08-27 19:57:51.938 694:pos-tag                INFO   Num of Class 145
2022-08-27 19:57:53.456 714:pos-tag                INFO   Finishing loading Dataset
2022-08-27 19:57:53.456 721:pos-tag                INFO   pretrained the encoder
2022-08-27 19:57:55.343 733:pos-tag                INFO   Probimg Model Parameters 111505
2022-08-27 19:57:55.343 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/codebert-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=11, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='codebert', model_name_or_path='microsoft/codebert-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_codebertmodels/1/layer_11', posratio=0.5, seed=353, token_config='microsoft/codebert-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2022-08-27 19:57:55.343 178:pos-tag                INFO   save steps 1
2022-08-27 19:57:56.246 217:pos-tag                INFO   ***** Running training *****
2022-08-27 19:57:56.246 218:pos-tag                INFO     Num examples = 880
2022-08-27 19:57:56.246 219:pos-tag                INFO     Num Epochs = 5
2022-08-27 19:57:56.246 220:pos-tag                INFO     Instantaneous batch size per GPU = 64
2022-08-27 19:57:56.246 224:pos-tag                INFO     Total train batch size = 64
2022-08-27 19:57:56.246 228:pos-tag                INFO     Gradient Accumulation steps = 1
2022-08-27 19:57:56.246 231:pos-tag                INFO     Total optimization steps = 70
2022-08-27 19:57:57.387 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-27 19:57:57.387 352:pos-tag                INFO     Num examples = 293
2022-08-27 19:57:57.388 353:pos-tag                INFO     Batch size = 32
2022-08-27 19:58:00.801 399:pos-tag                INFO   ***** Eval results *****
2022-08-27 19:58:00.801 401:pos-tag                INFO     eval_acc = 0.0198
2022-08-27 19:58:00.801 401:pos-tag                INFO     eval_f1 = 0.0023
2022-08-27 19:58:00.801 401:pos-tag                INFO     eval_mcc = 0.0117
2022-08-27 19:58:00.801 401:pos-tag                INFO     eval_precision = 0.0076
2022-08-27 19:58:00.801 401:pos-tag                INFO     eval_recall = 0.0026
2022-08-27 19:58:00.801 293:pos-tag                INFO     ********************
2022-08-27 19:58:00.801 294:pos-tag                INFO     Best f1:0.0023
2022-08-27 19:58:00.801 295:pos-tag                INFO     ********************
2022-08-27 19:58:01.400 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_codebertmodels/1/layer_11/checkpoint-best-f1/model.bin
2022-08-27 19:58:01.400 315:pos-tag                INFO     ********************
2022-08-27 19:58:01.400 316:pos-tag                INFO     Best MCC:0.0117
2022-08-27 19:58:01.400 317:pos-tag                INFO     ********************
2022-08-27 19:58:01.978 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_codebertmodels/1/layer_11/checkpoint-best-mcc/model.bin
2022-08-27 19:58:02.755 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-27 19:58:02.756 352:pos-tag                INFO     Num examples = 293
2022-08-27 19:58:02.756 353:pos-tag                INFO     Batch size = 32
2022-08-27 19:58:06.168 399:pos-tag                INFO   ***** Eval results *****
2022-08-27 19:58:06.168 401:pos-tag                INFO     eval_acc = 0.0219
2022-08-27 19:58:06.168 401:pos-tag                INFO     eval_f1 = 0.0024
2022-08-27 19:58:06.168 401:pos-tag                INFO     eval_mcc = 0.0126
2022-08-27 19:58:06.168 401:pos-tag                INFO     eval_precision = 0.0077
2022-08-27 19:58:06.168 401:pos-tag                INFO     eval_recall = 0.0028
2022-08-27 19:58:06.169 293:pos-tag                INFO     ********************
2022-08-27 19:58:06.169 294:pos-tag                INFO     Best f1:0.0024
2022-08-27 19:58:06.169 295:pos-tag                INFO     ********************
2022-08-27 19:58:07.037 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_codebertmodels/1/layer_11/checkpoint-best-f1/model.bin
2022-08-27 19:58:07.038 315:pos-tag                INFO     ********************
2022-08-27 19:58:07.038 316:pos-tag                INFO     Best MCC:0.0126
2022-08-27 19:58:07.039 317:pos-tag                INFO     ********************
2022-08-27 19:58:07.886 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_codebertmodels/1/layer_11/checkpoint-best-mcc/model.bin
2022-08-27 19:58:08.683 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-27 19:58:08.693 352:pos-tag                INFO     Num examples = 293
2022-08-27 19:58:08.693 353:pos-tag                INFO     Batch size = 32
2022-08-27 19:58:12.116 399:pos-tag                INFO   ***** Eval results *****
2022-08-27 19:58:12.116 401:pos-tag                INFO     eval_acc = 0.0267
2022-08-27 19:58:12.116 401:pos-tag                INFO     eval_f1 = 0.0028
2022-08-27 19:58:12.116 401:pos-tag                INFO     eval_mcc = 0.0146
2022-08-27 19:58:12.116 401:pos-tag                INFO     eval_precision = 0.008
2022-08-27 19:58:12.116 401:pos-tag                INFO     eval_recall = 0.0032
2022-08-27 19:58:12.116 293:pos-tag                INFO     ********************
2022-08-27 19:58:12.116 294:pos-tag                INFO     Best f1:0.0028
2022-08-27 19:58:12.116 295:pos-tag                INFO     ********************
2022-08-27 19:58:13.004 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_codebertmodels/1/layer_11/checkpoint-best-f1/model.bin
2022-08-27 19:58:13.004 315:pos-tag                INFO     ********************
2022-08-27 19:58:13.004 316:pos-tag                INFO     Best MCC:0.0146
