2023-06-05 04:00:20.606 676:pos-tag                DEBUG  main message
2023-06-05 04:00:20.607 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 04:00:21.361 702:pos-tag                INFO   Load Dataset
2023-06-05 04:00:21.368 706:pos-tag                INFO   Num of Class 233
2023-06-05 04:00:24.714 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 04:00:24.715 746:pos-tag                INFO   pretrained the encoder
2023-06-05 04:00:27.749 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-05 04:00:27.749 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=5, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_unixcodermodels/2/layer_5', posratio=0.5, seed=289, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-05 04:00:27.751 185:pos-tag                INFO   save steps 1
2023-06-05 04:00:29.816 224:pos-tag                INFO   ***** Running training *****
2023-06-05 04:00:29.817 225:pos-tag                INFO     Num examples = 880
2023-06-05 04:00:29.817 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 04:00:29.817 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-05 04:00:29.817 231:pos-tag                INFO     Total train batch size = 64
2023-06-05 04:00:29.817 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 04:00:29.818 238:pos-tag                INFO     Total optimization steps = 70
2023-06-05 04:00:31.579 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 04:00:31.580 359:pos-tag                INFO     Num examples = 293
2023-06-05 04:00:31.581 360:pos-tag                INFO     Batch size = 32
2023-06-05 04:00:34.538 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 04:00:34.538 408:pos-tag                INFO     eval_acc = 0.0065
2023-06-05 04:00:34.538 408:pos-tag                INFO     eval_f1 = 0.0015
2023-06-05 04:00:34.538 408:pos-tag                INFO     eval_mcc = 0.0018
2023-06-05 04:00:34.539 408:pos-tag                INFO     eval_precision = 0.0058
2023-06-05 04:00:34.539 408:pos-tag                INFO     eval_recall = 0.0016
2023-06-05 04:00:34.539 300:pos-tag                INFO     ********************
2023-06-05 04:00:34.539 301:pos-tag                INFO     Best f1:0.0015
2023-06-05 04:00:34.539 302:pos-tag                INFO     ********************
2023-06-05 04:00:35.978 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/2/layer_5/checkpoint-best-f1/model.bin
2023-06-05 04:00:35.978 322:pos-tag                INFO     ********************
2023-06-05 04:00:35.978 323:pos-tag                INFO     Best MCC:0.0018
2023-06-05 04:00:35.979 324:pos-tag                INFO     ********************
2023-06-05 04:00:37.378 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/2/layer_5/checkpoint-best-mcc/model.bin
2023-06-05 04:00:37.935 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 04:00:37.935 359:pos-tag                INFO     Num examples = 293
2023-06-05 04:00:37.936 360:pos-tag                INFO     Batch size = 32
2023-06-05 04:00:40.403 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 04:00:40.404 408:pos-tag                INFO     eval_acc = 0.0079
2023-06-05 04:00:40.404 408:pos-tag                INFO     eval_f1 = 0.0018
2023-06-05 04:00:40.404 408:pos-tag                INFO     eval_mcc = 0.0027
2023-06-05 04:00:40.404 408:pos-tag                INFO     eval_precision = 0.0107
2023-06-05 04:00:40.404 408:pos-tag                INFO     eval_recall = 0.0018
2023-06-05 04:00:40.404 300:pos-tag                INFO     ********************
2023-06-05 04:00:40.405 301:pos-tag                INFO     Best f1:0.0018
2023-06-05 04:00:40.405 302:pos-tag                INFO     ********************
2023-06-05 04:00:41.933 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/2/layer_5/checkpoint-best-f1/model.bin
2023-06-05 04:00:41.934 322:pos-tag                INFO     ********************
2023-06-05 04:00:41.934 323:pos-tag                INFO     Best MCC:0.0027
2023-06-05 04:00:41.934 324:pos-tag                INFO     ********************
2023-06-05 04:00:43.446 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/2/layer_5/checkpoint-best-mcc/model.bin
2023-06-05 04:00:43.997 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 04:00:43.997 359:pos-tag                INFO     Num examples = 293
2023-06-05 04:00:43.998 360:pos-tag                INFO     Batch size = 32
2023-06-05 04:00:46.452 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 04:00:46.453 408:pos-tag                INFO     eval_acc = 0.0117
2023-06-05 04:00:46.453 408:pos-tag                INFO     eval_f1 = 0.0033
2023-06-05 04:00:46.453 408:pos-tag                INFO     eval_mcc = 0.0053
2023-06-05 04:00:46.453 408:pos-tag                INFO     eval_precision = 0.0121
