2023-01-14 21:05:23.920 669:pos-tag                DEBUG  main message
2023-01-14 21:05:23.920 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-01-14 21:05:26.160 690:pos-tag                INFO   Load Dataset
2023-01-14 21:05:26.161 694:pos-tag                INFO   Num of Class 233
2023-01-14 21:05:27.695 714:pos-tag                INFO   Finishing loading Dataset
2023-01-14 21:05:27.696 721:pos-tag                INFO   pretrained the encoder
2023-01-14 21:05:28.863 733:pos-tag                INFO   Probimg Model Parameters 179177
2023-01-14 21:05:28.863 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/graphcodebert-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=9, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='graphcodebert', model_name_or_path='microsoft/graphcodebert-base', n_gpu=1, output_dir='./pos_res_java_graph/plm/saved_graphcodebertmodels/1/layer_9', posratio=0.5, seed=831, token_config='microsoft/graphcodebert-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-01-14 21:05:28.864 178:pos-tag                INFO   save steps 1
2023-01-14 21:05:29.840 217:pos-tag                INFO   ***** Running training *****
2023-01-14 21:05:29.841 218:pos-tag                INFO     Num examples = 880
2023-01-14 21:05:29.841 219:pos-tag                INFO     Num Epochs = 5
2023-01-14 21:05:29.841 220:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-01-14 21:05:29.841 224:pos-tag                INFO     Total train batch size = 64
2023-01-14 21:05:29.841 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-01-14 21:05:29.841 231:pos-tag                INFO     Total optimization steps = 70
2023-01-14 21:05:31.023 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-14 21:05:31.023 352:pos-tag                INFO     Num examples = 293
2023-01-14 21:05:31.023 353:pos-tag                INFO     Batch size = 32
2023-01-14 21:05:34.916 399:pos-tag                INFO   ***** Eval results *****
2023-01-14 21:05:34.917 401:pos-tag                INFO     eval_acc = 0.0036
2023-01-14 21:05:34.917 401:pos-tag                INFO     eval_f1 = 0.0005
2023-01-14 21:05:34.917 401:pos-tag                INFO     eval_mcc = -0.0013
2023-01-14 21:05:34.917 401:pos-tag                INFO     eval_precision = 0.0015
2023-01-14 21:05:34.917 401:pos-tag                INFO     eval_recall = 0.0021
2023-01-14 21:05:34.917 293:pos-tag                INFO     ********************
2023-01-14 21:05:34.917 294:pos-tag                INFO     Best f1:0.0005
2023-01-14 21:05:34.917 295:pos-tag                INFO     ********************
2023-01-14 21:05:35.635 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/plm/saved_graphcodebertmodels/1/layer_9/checkpoint-best-f1/model.bin
2023-01-14 21:05:36.415 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-14 21:05:36.415 352:pos-tag                INFO     Num examples = 293
2023-01-14 21:05:36.415 353:pos-tag                INFO     Batch size = 32
2023-01-14 21:05:39.867 399:pos-tag                INFO   ***** Eval results *****
2023-01-14 21:05:39.867 401:pos-tag                INFO     eval_acc = 0.0039
2023-01-14 21:05:39.867 401:pos-tag                INFO     eval_f1 = 0.0005
2023-01-14 21:05:39.868 401:pos-tag                INFO     eval_mcc = -0.0013
2023-01-14 21:05:39.868 401:pos-tag                INFO     eval_precision = 0.0016
2023-01-14 21:05:39.868 401:pos-tag                INFO     eval_recall = 0.0021
2023-01-14 21:05:39.868 293:pos-tag                INFO     ********************
2023-01-14 21:05:39.868 294:pos-tag                INFO     Best f1:0.0005
2023-01-14 21:05:39.868 295:pos-tag                INFO     ********************
2023-01-14 21:05:40.911 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/plm/saved_graphcodebertmodels/1/layer_9/checkpoint-best-f1/model.bin
2023-01-14 21:05:41.706 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-14 21:05:41.706 352:pos-tag                INFO     Num examples = 293
2023-01-14 21:05:41.707 353:pos-tag                INFO     Batch size = 32
2023-01-14 21:05:45.145 399:pos-tag                INFO   ***** Eval results *****
2023-01-14 21:05:45.145 401:pos-tag                INFO     eval_acc = 0.0045
2023-01-14 21:05:45.145 401:pos-tag                INFO     eval_f1 = 0.0006
2023-01-14 21:05:45.146 401:pos-tag                INFO     eval_mcc = -0.0014
2023-01-14 21:05:45.146 401:pos-tag                INFO     eval_precision = 0.0017
2023-01-14 21:05:45.146 401:pos-tag                INFO     eval_recall = 0.0022
2023-01-14 21:05:45.146 293:pos-tag                INFO     ********************
2023-01-14 21:05:45.146 294:pos-tag                INFO     Best f1:0.0006
2023-01-14 21:05:45.146 295:pos-tag                INFO     ********************
2023-01-14 21:05:46.526 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/plm/saved_graphcodebertmodels/1/layer_9/checkpoint-best-f1/model.bin
2023-01-14 21:05:47.314 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-14 21:05:47.315 352:pos-tag                INFO     Num examples = 293
2023-01-14 21:05:47.315 353:pos-tag                INFO     Batch size = 32
2023-01-14 21:05:50.744 399:pos-tag                INFO   ***** Eval results *****
2023-01-14 21:05:50.744 401:pos-tag                INFO     eval_acc = 0.0061
2023-01-14 21:05:50.744 401:pos-tag                INFO     eval_f1 = 0.0008
2023-01-14 21:05:50.744 401:pos-tag                INFO     eval_mcc = -0.001
