2023-05-27 16:43:26.461 669:pos-tag                DEBUG  main message
2023-05-27 16:43:26.461 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-05-27 16:43:27.113 695:pos-tag                INFO   Load Dataset
2023-05-27 16:43:27.114 699:pos-tag                INFO   Num of Class 233
2023-05-27 16:43:30.044 719:pos-tag                INFO   Finishing loading Dataset
2023-05-27 16:43:30.045 724:pos-tag                INFO   Random Initialize the encoder
2023-05-27 16:43:33.957 755:pos-tag                INFO   Probimg Model Parameters 179177
2023-05-27 16:43:33.957 756:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='Salesforce/codet5-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=10, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='codet5', model_name_or_path='Salesforce/codet5-base', n_gpu=1, output_dir='./pos_res_java/random/saved_codet5models/3/layer_10', posratio=0.5, seed=358, token_config='Salesforce/codet5-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-05-27 16:43:33.958 178:pos-tag                INFO   save steps 2
2023-05-27 16:43:36.216 217:pos-tag                INFO   ***** Running training *****
2023-05-27 16:43:36.216 218:pos-tag                INFO     Num examples = 880
2023-05-27 16:43:36.217 219:pos-tag                INFO     Num Epochs = 5
2023-05-27 16:43:36.217 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-05-27 16:43:36.217 224:pos-tag                INFO     Total train batch size = 32
2023-05-27 16:43:36.217 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-05-27 16:43:36.217 231:pos-tag                INFO     Total optimization steps = 140
2023-05-27 16:43:38.895 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 16:43:38.895 352:pos-tag                INFO     Num examples = 293
2023-05-27 16:43:38.896 353:pos-tag                INFO     Batch size = 32
2023-05-27 16:43:47.215 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 16:43:47.215 401:pos-tag                INFO     eval_acc = 0.0005
2023-05-27 16:43:47.216 401:pos-tag                INFO     eval_f1 = 0.0
2023-05-27 16:43:47.216 401:pos-tag                INFO     eval_mcc = -0.0023
2023-05-27 16:43:47.216 401:pos-tag                INFO     eval_precision = 0.0003
2023-05-27 16:43:47.216 401:pos-tag                INFO     eval_recall = 0.0108
2023-05-27 16:43:47.216 293:pos-tag                INFO     ********************
2023-05-27 16:43:47.216 294:pos-tag                INFO     Best f1:0.0
2023-05-27 16:43:47.216 295:pos-tag                INFO     ********************
2023-05-27 16:43:49.373 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/3/layer_10/checkpoint-best-f1/model.bin
2023-05-27 16:43:51.219 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 16:43:51.219 352:pos-tag                INFO     Num examples = 293
2023-05-27 16:43:51.220 353:pos-tag                INFO     Batch size = 32
2023-05-27 16:43:59.604 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 16:43:59.604 401:pos-tag                INFO     eval_acc = 0.0009
2023-05-27 16:43:59.604 401:pos-tag                INFO     eval_f1 = 0.0001
2023-05-27 16:43:59.604 401:pos-tag                INFO     eval_mcc = -0.0069
2023-05-27 16:43:59.605 401:pos-tag                INFO     eval_precision = 0.0003
2023-05-27 16:43:59.605 401:pos-tag                INFO     eval_recall = 0.011
2023-05-27 16:43:59.605 293:pos-tag                INFO     ********************
2023-05-27 16:43:59.605 294:pos-tag                INFO     Best f1:0.0001
2023-05-27 16:43:59.605 295:pos-tag                INFO     ********************
2023-05-27 16:44:02.072 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/3/layer_10/checkpoint-best-f1/model.bin
2023-05-27 16:44:03.918 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 16:44:03.918 352:pos-tag                INFO     Num examples = 293
2023-05-27 16:44:03.919 353:pos-tag                INFO     Batch size = 32
2023-05-27 16:44:11.650 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 16:44:11.650 401:pos-tag                INFO     eval_acc = 0.0049
2023-05-27 16:44:11.650 401:pos-tag                INFO     eval_f1 = 0.0017
2023-05-27 16:44:11.651 401:pos-tag                INFO     eval_mcc = -0.0189
2023-05-27 16:44:11.651 401:pos-tag                INFO     eval_precision = 0.0091
2023-05-27 16:44:11.651 401:pos-tag                INFO     eval_recall = 0.0086
2023-05-27 16:44:11.651 293:pos-tag                INFO     ********************
2023-05-27 16:44:11.651 294:pos-tag                INFO     Best f1:0.0017
2023-05-27 16:44:11.651 295:pos-tag                INFO     ********************
2023-05-27 16:44:14.030 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/3/layer_10/checkpoint-best-f1/model.bin
2023-05-27 16:44:15.816 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 16:44:15.817 352:pos-tag                INFO     Num examples = 293
2023-05-27 16:44:15.817 353:pos-tag                INFO     Batch size = 32
2023-05-27 16:44:23.738 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 16:44:23.738 401:pos-tag                INFO     eval_acc = 0.0292
2023-05-27 16:44:23.738 401:pos-tag                INFO     eval_f1 = 0.0075
2023-05-27 16:44:23.739 401:pos-tag                INFO     eval_mcc = -0.031
2023-05-27 16:44:23.739 401:pos-tag                INFO     eval_precision = 0.0195
2023-05-27 16:44:23.739 401:pos-tag                INFO     eval_recall = 0.0143
2023-05-27 16:44:23.739 293:pos-tag                INFO     ********************
2023-05-27 16:44:23.739 294:pos-tag                INFO     Best f1:0.0075
2023-05-27 16:44:23.739 295:pos-tag                INFO     ********************
2023-05-27 16:44:26.164 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/3/layer_10/checkpoint-best-f1/model.bin
2023-05-27 16:44:27.960 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 16:44:27.961 352:pos-tag                INFO     Num examples = 293
2023-05-27 16:44:27.961 353:pos-tag                INFO     Batch size = 32
2023-05-27 16:44:35.899 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 16:44:35.900 401:pos-tag                INFO     eval_acc = 0.0951
2023-05-27 16:44:35.900 401:pos-tag                INFO     eval_f1 = 0.0153
2023-05-27 16:44:35.900 401:pos-tag                INFO     eval_mcc = 0.0048
2023-05-27 16:44:35.900 401:pos-tag                INFO     eval_precision = 0.0266
2023-05-27 16:44:35.900 401:pos-tag                INFO     eval_recall = 0.0245
2023-05-27 16:44:35.901 293:pos-tag                INFO     ********************
2023-05-27 16:44:35.901 294:pos-tag                INFO     Best f1:0.0153
2023-05-27 16:44:35.901 295:pos-tag                INFO     ********************
2023-05-27 16:44:38.170 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/3/layer_10/checkpoint-best-f1/model.bin
2023-05-27 16:44:38.171 315:pos-tag                INFO     ********************
2023-05-27 16:44:38.171 316:pos-tag                INFO     Best MCC:0.0048
2023-05-27 16:44:38.171 317:pos-tag                INFO     ********************
2023-05-27 16:44:40.325 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/3/layer_10/checkpoint-best-mcc/model.bin
2023-05-27 16:44:42.112 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 16:44:42.112 352:pos-tag                INFO     Num examples = 293
2023-05-27 16:44:42.112 353:pos-tag                INFO     Batch size = 32
2023-05-27 16:44:49.949 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 16:44:49.949 401:pos-tag                INFO     eval_acc = 0.1443
2023-05-27 16:44:49.949 401:pos-tag                INFO     eval_f1 = 0.0188
2023-05-27 16:44:49.950 401:pos-tag                INFO     eval_mcc = 0.0548
2023-05-27 16:44:49.950 401:pos-tag                INFO     eval_precision = 0.0278
2023-05-27 16:44:49.950 401:pos-tag                INFO     eval_recall = 0.0213
2023-05-27 16:44:49.950 293:pos-tag                INFO     ********************
2023-05-27 16:44:49.950 294:pos-tag                INFO     Best f1:0.0188
2023-05-27 16:44:49.950 295:pos-tag                INFO     ********************
2023-05-27 16:44:52.161 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/3/layer_10/checkpoint-best-f1/model.bin
2023-05-27 16:44:52.161 315:pos-tag                INFO     ********************
2023-05-27 16:44:52.161 316:pos-tag                INFO     Best MCC:0.0548
2023-05-27 16:44:52.162 317:pos-tag                INFO     ********************
2023-05-27 16:44:54.407 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/3/layer_10/checkpoint-best-mcc/model.bin
2023-05-27 16:44:56.251 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 16:44:56.252 352:pos-tag                INFO     Num examples = 293
2023-05-27 16:44:56.252 353:pos-tag                INFO     Batch size = 32
2023-05-27 16:45:04.139 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 16:45:04.140 401:pos-tag                INFO     eval_acc = 0.2113
2023-05-27 16:45:04.140 401:pos-tag                INFO     eval_f1 = 0.0291
2023-05-27 16:45:04.140 401:pos-tag                INFO     eval_mcc = 0.136
2023-05-27 16:45:04.140 401:pos-tag                INFO     eval_precision = 0.0432
2023-05-27 16:45:04.140 401:pos-tag                INFO     eval_recall = 0.0327
2023-05-27 16:45:04.141 293:pos-tag                INFO     ********************
2023-05-27 16:45:04.141 294:pos-tag                INFO     Best f1:0.0291
2023-05-27 16:45:04.141 295:pos-tag                INFO     ********************
2023-05-27 16:45:06.367 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/3/layer_10/checkpoint-best-f1/model.bin
2023-05-27 16:45:06.367 315:pos-tag                INFO     ********************
2023-05-27 16:45:06.367 316:pos-tag                INFO     Best MCC:0.136
2023-05-27 16:45:06.367 317:pos-tag                INFO     ********************
2023-05-27 16:45:08.579 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/3/layer_10/checkpoint-best-mcc/model.bin
2023-05-27 16:45:10.433 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 16:45:10.434 352:pos-tag                INFO     Num examples = 293
2023-05-27 16:45:10.434 353:pos-tag                INFO     Batch size = 32
2023-05-27 16:45:18.345 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 16:45:18.346 401:pos-tag                INFO     eval_acc = 0.2585
2023-05-27 16:45:18.346 401:pos-tag                INFO     eval_f1 = 0.0415
2023-05-27 16:45:18.346 401:pos-tag                INFO     eval_mcc = 0.1935
2023-05-27 16:45:18.346 401:pos-tag                INFO     eval_precision = 0.0608
2023-05-27 16:45:18.346 401:pos-tag                INFO     eval_recall = 0.0436
2023-05-27 16:45:18.346 293:pos-tag                INFO     ********************
2023-05-27 16:45:18.346 294:pos-tag                INFO     Best f1:0.0415
2023-05-27 16:45:18.347 295:pos-tag                INFO     ********************
2023-05-27 16:45:20.559 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/3/layer_10/checkpoint-best-f1/model.bin
2023-05-27 16:45:20.560 315:pos-tag                INFO     ********************
2023-05-27 16:45:20.560 316:pos-tag                INFO     Best MCC:0.1935
2023-05-27 16:45:20.560 317:pos-tag                INFO     ********************
2023-05-27 16:45:22.776 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/3/layer_10/checkpoint-best-mcc/model.bin
2023-05-27 16:45:24.625 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 16:45:24.626 352:pos-tag                INFO     Num examples = 293
2023-05-27 16:45:24.626 353:pos-tag                INFO     Batch size = 32
2023-05-27 16:45:32.531 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 16:45:32.532 401:pos-tag                INFO     eval_acc = 0.3276
2023-05-27 16:45:32.532 401:pos-tag                INFO     eval_f1 = 0.0655
2023-05-27 16:45:32.532 401:pos-tag                INFO     eval_mcc = 0.2799
2023-05-27 16:45:32.532 401:pos-tag                INFO     eval_precision = 0.0886
2023-05-27 16:45:32.532 401:pos-tag                INFO     eval_recall = 0.0693
2023-05-27 16:45:32.532 293:pos-tag                INFO     ********************
2023-05-27 16:45:32.533 294:pos-tag                INFO     Best f1:0.0655
2023-05-27 16:45:32.533 295:pos-tag                INFO     ********************
2023-05-27 16:45:34.747 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/3/layer_10/checkpoint-best-f1/model.bin
2023-05-27 16:45:34.747 315:pos-tag                INFO     ********************
2023-05-27 16:45:34.747 316:pos-tag                INFO     Best MCC:0.2799
2023-05-27 16:45:34.748 317:pos-tag                INFO     ********************
2023-05-27 16:45:37.006 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/3/layer_10/checkpoint-best-mcc/model.bin
2023-05-27 16:45:38.851 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 16:45:38.851 352:pos-tag                INFO     Num examples = 293
2023-05-27 16:45:38.852 353:pos-tag                INFO     Batch size = 32
2023-05-27 16:45:46.691 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 16:45:46.691 401:pos-tag                INFO     eval_acc = 0.4277
2023-05-27 16:45:46.691 401:pos-tag                INFO     eval_f1 = 0.0949
2023-05-27 16:45:46.691 401:pos-tag                INFO     eval_mcc = 0.3893
2023-05-27 16:45:46.691 401:pos-tag                INFO     eval_precision = 0.1177
2023-05-27 16:45:46.691 401:pos-tag                INFO     eval_recall = 0.1028
2023-05-27 16:45:46.692 293:pos-tag                INFO     ********************
2023-05-27 16:45:46.692 294:pos-tag                INFO     Best f1:0.0949
2023-05-27 16:45:46.692 295:pos-tag                INFO     ********************
