2023-06-05 09:35:28.033 676:pos-tag                DEBUG  main message
2023-06-05 09:35:28.033 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 09:35:28.796 702:pos-tag                INFO   Load Dataset
2023-06-05 09:35:28.797 706:pos-tag                INFO   Num of Class 233
2023-06-05 09:35:32.185 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 09:35:32.187 746:pos-tag                INFO   pretrained the encoder
2023-06-05 09:35:34.374 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-05 09:35:34.374 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=8, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_unixcodermodels/3/layer_8', posratio=0.5, seed=12, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-05 09:35:34.377 185:pos-tag                INFO   save steps 1
2023-06-05 09:35:36.235 224:pos-tag                INFO   ***** Running training *****
2023-06-05 09:35:36.236 225:pos-tag                INFO     Num examples = 880
2023-06-05 09:35:36.236 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 09:35:36.236 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-05 09:35:36.236 231:pos-tag                INFO     Total train batch size = 64
2023-06-05 09:35:36.236 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 09:35:36.236 238:pos-tag                INFO     Total optimization steps = 70
2023-06-05 09:35:37.799 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 09:35:37.799 359:pos-tag                INFO     Num examples = 293
2023-06-05 09:35:37.799 360:pos-tag                INFO     Batch size = 32
2023-06-05 09:35:40.658 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 09:35:40.659 408:pos-tag                INFO     eval_acc = 0.0013
2023-06-05 09:35:40.659 408:pos-tag                INFO     eval_f1 = 0.0006
2023-06-05 09:35:40.659 408:pos-tag                INFO     eval_mcc = -0.0005
2023-06-05 09:35:40.659 408:pos-tag                INFO     eval_precision = 0.0025
2023-06-05 09:35:40.660 408:pos-tag                INFO     eval_recall = 0.0017
2023-06-05 09:35:40.660 300:pos-tag                INFO     ********************
2023-06-05 09:35:40.660 301:pos-tag                INFO     Best f1:0.0006
2023-06-05 09:35:40.661 302:pos-tag                INFO     ********************
2023-06-05 09:35:42.128 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_8/checkpoint-best-f1/model.bin
2023-06-05 09:35:42.654 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 09:35:42.654 359:pos-tag                INFO     Num examples = 293
2023-06-05 09:35:42.654 360:pos-tag                INFO     Batch size = 32
2023-06-05 09:35:45.019 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 09:35:45.019 408:pos-tag                INFO     eval_acc = 0.002
2023-06-05 09:35:45.019 408:pos-tag                INFO     eval_f1 = 0.0007
2023-06-05 09:35:45.019 408:pos-tag                INFO     eval_mcc = -0.0003
2023-06-05 09:35:45.019 408:pos-tag                INFO     eval_precision = 0.0026
2023-06-05 09:35:45.020 408:pos-tag                INFO     eval_recall = 0.002
2023-06-05 09:35:45.020 300:pos-tag                INFO     ********************
2023-06-05 09:35:45.020 301:pos-tag                INFO     Best f1:0.0007
2023-06-05 09:35:45.020 302:pos-tag                INFO     ********************
2023-06-05 09:35:46.481 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_8/checkpoint-best-f1/model.bin
2023-06-05 09:35:47.004 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 09:35:47.004 359:pos-tag                INFO     Num examples = 293
2023-06-05 09:35:47.004 360:pos-tag                INFO     Batch size = 32
2023-06-05 09:35:49.412 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 09:35:49.413 408:pos-tag                INFO     eval_acc = 0.0042
2023-06-05 09:35:49.413 408:pos-tag                INFO     eval_f1 = 0.0011
2023-06-05 09:35:49.413 408:pos-tag                INFO     eval_mcc = 0.0006
2023-06-05 09:35:49.413 408:pos-tag                INFO     eval_precision = 0.0036
2023-06-05 09:35:49.414 408:pos-tag                INFO     eval_recall = 0.0026
2023-06-05 09:35:49.414 300:pos-tag                INFO     ********************
2023-06-05 09:35:49.414 301:pos-tag                INFO     Best f1:0.0011
2023-06-05 09:35:49.414 302:pos-tag                INFO     ********************
2023-06-05 09:35:50.935 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_8/checkpoint-best-f1/model.bin
2023-06-05 09:35:50.935 322:pos-tag                INFO     ********************
2023-06-05 09:35:50.935 323:pos-tag                INFO     Best MCC:0.0006
2023-06-05 09:35:50.935 324:pos-tag                INFO     ********************
2023-06-05 09:35:52.368 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_8/checkpoint-best-mcc/model.bin
2023-06-05 09:35:52.910 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 09:35:52.911 359:pos-tag                INFO     Num examples = 293
2023-06-05 09:35:52.911 360:pos-tag                INFO     Batch size = 32
2023-06-05 09:35:55.358 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 09:35:55.359 408:pos-tag                INFO     eval_acc = 0.008
2023-06-05 09:35:55.359 408:pos-tag                INFO     eval_f1 = 0.0016
2023-06-05 09:35:55.359 408:pos-tag                INFO     eval_mcc = 0.0017
2023-06-05 09:35:55.359 408:pos-tag                INFO     eval_precision = 0.004
2023-06-05 09:35:55.359 408:pos-tag                INFO     eval_recall = 0.0036
2023-06-05 09:35:55.360 300:pos-tag                INFO     ********************
2023-06-05 09:35:55.360 301:pos-tag                INFO     Best f1:0.0016
2023-06-05 09:35:55.360 302:pos-tag                INFO     ********************
2023-06-05 09:35:56.863 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_8/checkpoint-best-f1/model.bin
2023-06-05 09:35:56.863 322:pos-tag                INFO     ********************
2023-06-05 09:35:56.863 323:pos-tag                INFO     Best MCC:0.0017
2023-06-05 09:35:56.864 324:pos-tag                INFO     ********************
2023-06-05 09:35:58.381 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_8/checkpoint-best-mcc/model.bin
2023-06-05 09:35:58.931 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 09:35:58.931 359:pos-tag                INFO     Num examples = 293
2023-06-05 09:35:58.932 360:pos-tag                INFO     Batch size = 32
2023-06-05 09:36:01.395 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 09:36:01.396 408:pos-tag                INFO     eval_acc = 0.0154
2023-06-05 09:36:01.396 408:pos-tag                INFO     eval_f1 = 0.0027
2023-06-05 09:36:01.396 408:pos-tag                INFO     eval_mcc = 0.0039
2023-06-05 09:36:01.396 408:pos-tag                INFO     eval_precision = 0.0061
2023-06-05 09:36:01.396 408:pos-tag                INFO     eval_recall = 0.006
2023-06-05 09:36:01.397 300:pos-tag                INFO     ********************
2023-06-05 09:36:01.397 301:pos-tag                INFO     Best f1:0.0027
2023-06-05 09:36:01.397 302:pos-tag                INFO     ********************
2023-06-05 09:36:02.894 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_8/checkpoint-best-f1/model.bin
2023-06-05 09:36:02.894 322:pos-tag                INFO     ********************
2023-06-05 09:36:02.900 323:pos-tag                INFO     Best MCC:0.0039
2023-06-05 09:36:02.900 324:pos-tag                INFO     ********************
2023-06-05 09:36:04.400 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_8/checkpoint-best-mcc/model.bin
2023-06-05 09:36:04.952 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 09:36:04.952 359:pos-tag                INFO     Num examples = 293
2023-06-05 09:36:04.952 360:pos-tag                INFO     Batch size = 32
2023-06-05 09:36:07.402 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 09:36:07.403 408:pos-tag                INFO     eval_acc = 0.026
2023-06-05 09:36:07.403 408:pos-tag                INFO     eval_f1 = 0.0046
2023-06-05 09:36:07.403 408:pos-tag                INFO     eval_mcc = 0.008
2023-06-05 09:36:07.403 408:pos-tag                INFO     eval_precision = 0.0104
2023-06-05 09:36:07.404 408:pos-tag                INFO     eval_recall = 0.009
2023-06-05 09:36:07.404 300:pos-tag                INFO     ********************
2023-06-05 09:36:07.404 301:pos-tag                INFO     Best f1:0.0046
2023-06-05 09:36:07.404 302:pos-tag                INFO     ********************
2023-06-05 09:36:08.891 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_8/checkpoint-best-f1/model.bin
2023-06-05 09:36:08.891 322:pos-tag                INFO     ********************
2023-06-05 09:36:08.891 323:pos-tag                INFO     Best MCC:0.008
2023-06-05 09:36:08.891 324:pos-tag                INFO     ********************
2023-06-05 09:36:10.360 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_8/checkpoint-best-mcc/model.bin
2023-06-05 09:36:10.921 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 09:36:10.921 359:pos-tag                INFO     Num examples = 293
2023-06-05 09:36:10.921 360:pos-tag                INFO     Batch size = 32
2023-06-05 09:36:13.359 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 09:36:13.359 408:pos-tag                INFO     eval_acc = 0.0388
2023-06-05 09:36:13.359 408:pos-tag                INFO     eval_f1 = 0.0068
