2023-06-05 00:40:56.238 676:pos-tag                DEBUG  main message
2023-06-05 00:40:56.238 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 00:40:57.018 702:pos-tag                INFO   Load Dataset
2023-06-05 00:40:57.021 706:pos-tag                INFO   Num of Class 233
2023-06-05 00:41:00.855 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 00:41:00.856 746:pos-tag                INFO   pretrained the encoder
2023-06-05 00:41:04.611 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-05 00:41:04.612 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=11, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_unixcodermodels/2/layer_11', posratio=0.5, seed=289, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-05 00:41:04.613 185:pos-tag                INFO   save steps 1
2023-06-05 00:41:07.161 224:pos-tag                INFO   ***** Running training *****
2023-06-05 00:41:07.161 225:pos-tag                INFO     Num examples = 880
2023-06-05 00:41:07.162 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 00:41:07.162 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-05 00:41:07.162 231:pos-tag                INFO     Total train batch size = 64
2023-06-05 00:41:07.162 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 00:41:07.162 238:pos-tag                INFO     Total optimization steps = 70
2023-06-05 00:41:09.089 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 00:41:09.089 359:pos-tag                INFO     Num examples = 293
2023-06-05 00:41:09.089 360:pos-tag                INFO     Batch size = 32
2023-06-05 00:41:12.213 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 00:41:12.213 408:pos-tag                INFO     eval_acc = 0.0016
2023-06-05 00:41:12.214 408:pos-tag                INFO     eval_f1 = 0.0002
2023-06-05 00:41:12.214 408:pos-tag                INFO     eval_mcc = -0.0014
2023-06-05 00:41:12.214 408:pos-tag                INFO     eval_precision = 0.0015
2023-06-05 00:41:12.214 408:pos-tag                INFO     eval_recall = 0.0005
2023-06-05 00:41:12.214 300:pos-tag                INFO     ********************
2023-06-05 00:41:12.214 301:pos-tag                INFO     Best f1:0.0002
2023-06-05 00:41:12.215 302:pos-tag                INFO     ********************
2023-06-05 00:41:13.938 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/2/layer_11/checkpoint-best-f1/model.bin
2023-06-05 00:41:14.484 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 00:41:14.484 359:pos-tag                INFO     Num examples = 293
2023-06-05 00:41:14.485 360:pos-tag                INFO     Batch size = 32
2023-06-05 00:41:16.889 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 00:41:16.892 408:pos-tag                INFO     eval_acc = 0.0023
2023-06-05 00:41:16.892 408:pos-tag                INFO     eval_f1 = 0.0003
2023-06-05 00:41:16.893 408:pos-tag                INFO     eval_mcc = -0.0018
2023-06-05 00:41:16.893 408:pos-tag                INFO     eval_precision = 0.0015
2023-06-05 00:41:16.893 408:pos-tag                INFO     eval_recall = 0.0005
2023-06-05 00:41:16.893 300:pos-tag                INFO     ********************
2023-06-05 00:41:16.893 301:pos-tag                INFO     Best f1:0.0003
2023-06-05 00:41:16.893 302:pos-tag                INFO     ********************
2023-06-05 00:41:18.625 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/2/layer_11/checkpoint-best-f1/model.bin
2023-06-05 00:41:19.167 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 00:41:19.168 359:pos-tag                INFO     Num examples = 293
2023-06-05 00:41:19.168 360:pos-tag                INFO     Batch size = 32
2023-06-05 00:41:21.604 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 00:41:21.605 408:pos-tag                INFO     eval_acc = 0.0048
2023-06-05 00:41:21.605 408:pos-tag                INFO     eval_f1 = 0.0006
2023-06-05 00:41:21.605 408:pos-tag                INFO     eval_mcc = -0.0029
2023-06-05 00:41:21.605 408:pos-tag                INFO     eval_precision = 0.0024
2023-06-05 00:41:21.605 408:pos-tag                INFO     eval_recall = 0.0008
2023-06-05 00:41:21.605 300:pos-tag                INFO     ********************
2023-06-05 00:41:21.606 301:pos-tag                INFO     Best f1:0.0006
2023-06-05 00:41:21.606 302:pos-tag                INFO     ********************
2023-06-05 00:41:23.195 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/2/layer_11/checkpoint-best-f1/model.bin
2023-06-05 00:41:23.724 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 00:41:23.724 359:pos-tag                INFO     Num examples = 293
2023-06-05 00:41:23.724 360:pos-tag                INFO     Batch size = 32
2023-06-05 00:41:26.150 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 00:41:26.151 408:pos-tag                INFO     eval_acc = 0.013
2023-06-05 00:41:26.151 408:pos-tag                INFO     eval_f1 = 0.0013
2023-06-05 00:41:26.151 408:pos-tag                INFO     eval_mcc = -0.0051
2023-06-05 00:41:26.152 408:pos-tag                INFO     eval_precision = 0.0028
2023-06-05 00:41:26.152 408:pos-tag                INFO     eval_recall = 0.0015
2023-06-05 00:41:26.152 300:pos-tag                INFO     ********************
2023-06-05 00:41:26.152 301:pos-tag                INFO     Best f1:0.0013
2023-06-05 00:41:26.152 302:pos-tag                INFO     ********************
2023-06-05 00:41:27.922 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/2/layer_11/checkpoint-best-f1/model.bin
2023-06-05 00:41:28.463 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 00:41:28.464 359:pos-tag                INFO     Num examples = 293
2023-06-05 00:41:28.464 360:pos-tag                INFO     Batch size = 32
2023-06-05 00:41:30.892 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 00:41:30.895 408:pos-tag                INFO     eval_acc = 0.0297
2023-06-05 00:41:30.895 408:pos-tag                INFO     eval_f1 = 0.0026
2023-06-05 00:41:30.895 408:pos-tag                INFO     eval_mcc = -0.0077
2023-06-05 00:41:30.896 408:pos-tag                INFO     eval_precision = 0.0044
2023-06-05 00:41:30.896 408:pos-tag                INFO     eval_recall = 0.0031
2023-06-05 00:41:30.896 300:pos-tag                INFO     ********************
2023-06-05 00:41:30.897 301:pos-tag                INFO     Best f1:0.0026
2023-06-05 00:41:30.897 302:pos-tag                INFO     ********************
2023-06-05 00:41:32.741 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/2/layer_11/checkpoint-best-f1/model.bin
2023-06-05 00:41:33.278 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 00:41:33.279 359:pos-tag                INFO     Num examples = 293
