2023-06-05 02:53:53.059 676:pos-tag                DEBUG  main message
2023-06-05 02:53:53.059 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 02:53:53.761 702:pos-tag                INFO   Load Dataset
2023-06-05 02:53:53.763 706:pos-tag                INFO   Num of Class 233
2023-06-05 02:53:56.979 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 02:53:56.981 746:pos-tag                INFO   pretrained the encoder
2023-06-05 02:53:59.669 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-05 02:53:59.670 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=7, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_unixcodermodels/2/layer_7', posratio=0.5, seed=289, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-05 02:53:59.671 185:pos-tag                INFO   save steps 1
2023-06-05 02:54:01.808 224:pos-tag                INFO   ***** Running training *****
2023-06-05 02:54:01.808 225:pos-tag                INFO     Num examples = 880
2023-06-05 02:54:01.809 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 02:54:01.809 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-05 02:54:01.809 231:pos-tag                INFO     Total train batch size = 64
2023-06-05 02:54:01.809 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 02:54:01.809 238:pos-tag                INFO     Total optimization steps = 70
2023-06-05 02:54:03.606 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 02:54:03.607 359:pos-tag                INFO     Num examples = 293
2023-06-05 02:54:03.607 360:pos-tag                INFO     Batch size = 32
2023-06-05 02:54:06.453 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 02:54:06.454 408:pos-tag                INFO     eval_acc = 0.0105
2023-06-05 02:54:06.454 408:pos-tag                INFO     eval_f1 = 0.0016
2023-06-05 02:54:06.454 408:pos-tag                INFO     eval_mcc = 0.0068
2023-06-05 02:54:06.454 408:pos-tag                INFO     eval_precision = 0.0038
2023-06-05 02:54:06.454 408:pos-tag                INFO     eval_recall = 0.002
2023-06-05 02:54:06.454 300:pos-tag                INFO     ********************
2023-06-05 02:54:06.454 301:pos-tag                INFO     Best f1:0.0016
2023-06-05 02:54:06.455 302:pos-tag                INFO     ********************
2023-06-05 02:54:07.916 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/2/layer_7/checkpoint-best-f1/model.bin
2023-06-05 02:54:07.917 322:pos-tag                INFO     ********************
2023-06-05 02:54:07.917 323:pos-tag                INFO     Best MCC:0.0068
2023-06-05 02:54:07.917 324:pos-tag                INFO     ********************
2023-06-05 02:54:09.422 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/2/layer_7/checkpoint-best-mcc/model.bin
2023-06-05 02:54:09.973 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 02:54:09.974 359:pos-tag                INFO     Num examples = 293
2023-06-05 02:54:09.974 360:pos-tag                INFO     Batch size = 32
2023-06-05 02:54:12.478 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 02:54:12.478 408:pos-tag                INFO     eval_acc = 0.0115
