2023-06-05 06:14:43.322 676:pos-tag                DEBUG  main message
2023-06-05 06:14:43.322 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 06:14:44.067 702:pos-tag                INFO   Load Dataset
2023-06-05 06:14:44.068 706:pos-tag                INFO   Num of Class 233
2023-06-05 06:14:47.188 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 06:14:47.188 746:pos-tag                INFO   pretrained the encoder
2023-06-05 06:14:48.944 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-05 06:14:48.944 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=1, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_unixcodermodels/2/layer_1', posratio=0.5, seed=289, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-05 06:14:48.945 185:pos-tag                INFO   save steps 1
2023-06-05 06:14:50.644 224:pos-tag                INFO   ***** Running training *****
2023-06-05 06:14:50.644 225:pos-tag                INFO     Num examples = 880
2023-06-05 06:14:50.645 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 06:14:50.645 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-05 06:14:50.645 231:pos-tag                INFO     Total train batch size = 64
2023-06-05 06:14:50.645 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 06:14:50.645 238:pos-tag                INFO     Total optimization steps = 70
2023-06-05 06:14:52.121 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 06:14:52.121 359:pos-tag                INFO     Num examples = 293
2023-06-05 06:14:52.122 360:pos-tag                INFO     Batch size = 32
2023-06-05 06:14:54.921 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 06:14:54.922 408:pos-tag                INFO     eval_acc = 0.0041
2023-06-05 06:14:54.922 408:pos-tag                INFO     eval_f1 = 0.0006
2023-06-05 06:14:54.922 408:pos-tag                INFO     eval_mcc = -0.0024
2023-06-05 06:14:54.922 408:pos-tag                INFO     eval_precision = 0.0023
2023-06-05 06:14:54.922 408:pos-tag                INFO     eval_recall = 0.0006
2023-06-05 06:14:54.922 300:pos-tag                INFO     ********************
2023-06-05 06:14:54.922 301:pos-tag                INFO     Best f1:0.0006
2023-06-05 06:14:54.923 302:pos-tag                INFO     ********************
2023-06-05 06:14:56.346 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/2/layer_1/checkpoint-best-f1/model.bin
2023-06-05 06:14:56.886 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 06:14:56.887 359:pos-tag                INFO     Num examples = 293
2023-06-05 06:14:56.887 360:pos-tag                INFO     Batch size = 32
2023-06-05 06:14:59.260 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 06:14:59.262 408:pos-tag                INFO     eval_acc = 0.0047
2023-06-05 06:14:59.262 408:pos-tag                INFO     eval_f1 = 0.0007
2023-06-05 06:14:59.262 408:pos-tag                INFO     eval_mcc = -0.0022
2023-06-05 06:14:59.262 408:pos-tag                INFO     eval_precision = 0.0024
2023-06-05 06:14:59.262 408:pos-tag                INFO     eval_recall = 0.0007
2023-06-05 06:14:59.262 300:pos-tag                INFO     ********************
2023-06-05 06:14:59.263 301:pos-tag                INFO     Best f1:0.0007
2023-06-05 06:14:59.263 302:pos-tag                INFO     ********************
