2022-08-29 02:05:48.630 669:pos-tag                DEBUG  main message
2022-08-29 02:05:48.631 675:pos-tag                WARNING device: cuda, n_gpu: 1
2022-08-29 02:05:51.850 690:pos-tag                INFO   Load Dataset
2022-08-29 02:05:51.851 694:pos-tag                INFO   Num of Class 133
2022-08-29 02:05:54.882 714:pos-tag                INFO   Finishing loading Dataset
2022-08-29 02:05:54.882 721:pos-tag                INFO   pretrained the encoder
2022-08-29 02:05:56.772 733:pos-tag                INFO   Probimg Model Parameters 102277
2022-08-29 02:05:56.772 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/codebert-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=9, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='codebert', model_name_or_path='microsoft/codebert-base', n_gpu=1, output_dir='./pos_res_poj/plm/saved_codebertmodels/4/layer_9', posratio=0.5, seed=970, token_config='microsoft/codebert-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2022-08-29 02:05:56.773 178:pos-tag                INFO   save steps 1
2022-08-29 02:05:57.704 217:pos-tag                INFO   ***** Running training *****
2022-08-29 02:05:57.704 218:pos-tag                INFO     Num examples = 1200
2022-08-29 02:05:57.704 219:pos-tag                INFO     Num Epochs = 5
2022-08-29 02:05:57.704 220:pos-tag                INFO     Instantaneous batch size per GPU = 64
2022-08-29 02:05:57.704 224:pos-tag                INFO     Total train batch size = 64
2022-08-29 02:05:57.704 228:pos-tag                INFO     Gradient Accumulation steps = 1
2022-08-29 02:05:57.704 231:pos-tag                INFO     Total optimization steps = 95
2022-08-29 02:05:58.841 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-29 02:05:58.842 352:pos-tag                INFO     Num examples = 400
2022-08-29 02:05:58.842 353:pos-tag                INFO     Batch size = 32
2022-08-29 02:06:03.571 399:pos-tag                INFO   ***** Eval results *****
2022-08-29 02:06:03.571 401:pos-tag                INFO     eval_acc = 0.0053
2022-08-29 02:06:03.571 401:pos-tag                INFO     eval_f1 = 0.0021
2022-08-29 02:06:03.571 401:pos-tag                INFO     eval_mcc = 0.0015
2022-08-29 02:06:03.571 401:pos-tag                INFO     eval_precision = 0.0071
2022-08-29 02:06:03.571 401:pos-tag                INFO     eval_recall = 0.0042
2022-08-29 02:06:03.571 293:pos-tag                INFO     ********************
2022-08-29 02:06:03.571 294:pos-tag                INFO     Best f1:0.0021
2022-08-29 02:06:03.571 295:pos-tag                INFO     ********************
2022-08-29 02:06:04.183 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_codebertmodels/4/layer_9/checkpoint-best-f1/model.bin
2022-08-29 02:06:04.184 315:pos-tag                INFO     ********************
2022-08-29 02:06:04.184 316:pos-tag                INFO     Best MCC:0.0015
2022-08-29 02:06:04.184 317:pos-tag                INFO     ********************
2022-08-29 02:06:04.776 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_codebertmodels/4/layer_9/checkpoint-best-mcc/model.bin
2022-08-29 02:06:05.551 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-29 02:06:05.551 352:pos-tag                INFO     Num examples = 400
2022-08-29 02:06:05.552 353:pos-tag                INFO     Batch size = 32
2022-08-29 02:06:10.297 399:pos-tag                INFO   ***** Eval results *****
2022-08-29 02:06:10.297 401:pos-tag                INFO     eval_acc = 0.0061
2022-08-29 02:06:10.297 401:pos-tag                INFO     eval_f1 = 0.0023
2022-08-29 02:06:10.297 401:pos-tag                INFO     eval_mcc = 0.002
2022-08-29 02:06:10.298 401:pos-tag                INFO     eval_precision = 0.0079
2022-08-29 02:06:10.298 401:pos-tag                INFO     eval_recall = 0.0044
2022-08-29 02:06:10.298 293:pos-tag                INFO     ********************
2022-08-29 02:06:10.298 294:pos-tag                INFO     Best f1:0.0023
