2023-05-23 04:36:54.705 669:pos-tag                DEBUG  main message
2023-05-23 04:36:54.705 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-05-23 04:36:55.371 690:pos-tag                INFO   Load Dataset
2023-05-23 04:36:55.371 694:pos-tag                INFO   Num of Class 229
2023-05-23 04:36:58.228 714:pos-tag                INFO   Finishing loading Dataset
2023-05-23 04:36:58.228 721:pos-tag                INFO   pretrained the encoder
2023-05-23 04:36:59.281 733:pos-tag                INFO   Probimg Model Parameters 176101
2023-05-23 04:36:59.281 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=0, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_poj/plm/saved_unixcodermodels/2/layer_0', posratio=0.5, seed=55, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-05-23 04:36:59.282 178:pos-tag                INFO   save steps 1
2023-05-23 04:37:00.206 217:pos-tag                INFO   ***** Running training *****
2023-05-23 04:37:00.206 218:pos-tag                INFO     Num examples = 1200
2023-05-23 04:37:00.206 219:pos-tag                INFO     Num Epochs = 5
2023-05-23 04:37:00.206 220:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-05-23 04:37:00.207 224:pos-tag                INFO     Total train batch size = 64
2023-05-23 04:37:00.207 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-05-23 04:37:00.207 231:pos-tag                INFO     Total optimization steps = 95
2023-05-23 04:37:01.367 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 04:37:01.367 352:pos-tag                INFO     Num examples = 400
2023-05-23 04:37:01.368 353:pos-tag                INFO     Batch size = 32
2023-05-23 04:37:06.581 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 04:37:06.581 401:pos-tag                INFO     eval_acc = 0.0014
2023-05-23 04:37:06.581 401:pos-tag                INFO     eval_f1 = 0.0005
2023-05-23 04:37:06.581 401:pos-tag                INFO     eval_mcc = -0.0033
2023-05-23 04:37:06.581 401:pos-tag                INFO     eval_precision = 0.0028
2023-05-23 04:37:06.581 401:pos-tag                INFO     eval_recall = 0.0008
2023-05-23 04:37:06.581 293:pos-tag                INFO     ********************
2023-05-23 04:37:06.581 294:pos-tag                INFO     Best f1:0.0005
2023-05-23 04:37:06.582 295:pos-tag                INFO     ********************
2023-05-23 04:37:07.275 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_unixcodermodels/2/layer_0/checkpoint-best-f1/model.bin
2023-05-23 04:37:08.051 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 04:37:08.051 352:pos-tag                INFO     Num examples = 400
2023-05-23 04:37:08.052 353:pos-tag                INFO     Batch size = 32
2023-05-23 04:37:12.797 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 04:37:12.797 401:pos-tag                INFO     eval_acc = 0.0015
2023-05-23 04:37:12.797 401:pos-tag                INFO     eval_f1 = 0.0006
2023-05-23 04:37:12.797 401:pos-tag                INFO     eval_mcc = -0.0035
2023-05-23 04:37:12.797 401:pos-tag                INFO     eval_precision = 0.0032
2023-05-23 04:37:12.797 401:pos-tag                INFO     eval_recall = 0.0009
2023-05-23 04:37:12.798 293:pos-tag                INFO     ********************
2023-05-23 04:37:12.798 294:pos-tag                INFO     Best f1:0.0006
2023-05-23 04:37:12.798 295:pos-tag                INFO     ********************
2023-05-23 04:37:13.773 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_unixcodermodels/2/layer_0/checkpoint-best-f1/model.bin
2023-05-23 04:37:14.562 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 04:37:14.562 352:pos-tag                INFO     Num examples = 400
2023-05-23 04:37:14.562 353:pos-tag                INFO     Batch size = 32
2023-05-23 04:37:19.309 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 04:37:19.310 401:pos-tag                INFO     eval_acc = 0.0019
2023-05-23 04:37:19.310 401:pos-tag                INFO     eval_f1 = 0.0007
2023-05-23 04:37:19.310 401:pos-tag                INFO     eval_mcc = -0.0037
2023-05-23 04:37:19.310 401:pos-tag                INFO     eval_precision = 0.0036
2023-05-23 04:37:19.310 401:pos-tag                INFO     eval_recall = 0.001
2023-05-23 04:37:19.310 293:pos-tag                INFO     ********************
2023-05-23 04:37:19.310 294:pos-tag                INFO     Best f1:0.0007
2023-05-23 04:37:19.310 295:pos-tag                INFO     ********************
2023-05-23 04:37:20.290 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_unixcodermodels/2/layer_0/checkpoint-best-f1/model.bin
2023-05-23 04:37:21.076 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 04:37:21.076 352:pos-tag                INFO     Num examples = 400
2023-05-23 04:37:21.076 353:pos-tag                INFO     Batch size = 32
2023-05-23 04:37:25.827 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 04:37:25.827 401:pos-tag                INFO     eval_acc = 0.0025
2023-05-23 04:37:25.827 401:pos-tag                INFO     eval_f1 = 0.001
2023-05-23 04:37:25.827 401:pos-tag                INFO     eval_mcc = -0.0041
2023-05-23 04:37:25.827 401:pos-tag                INFO     eval_precision = 0.0038
2023-05-23 04:37:25.827 401:pos-tag                INFO     eval_recall = 0.0013
2023-05-23 04:37:25.827 293:pos-tag                INFO     ********************
2023-05-23 04:37:25.827 294:pos-tag                INFO     Best f1:0.001
2023-05-23 04:37:25.827 295:pos-tag                INFO     ********************
2023-05-23 04:37:26.807 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_unixcodermodels/2/layer_0/checkpoint-best-f1/model.bin
2023-05-23 04:37:27.595 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-23 04:37:27.595 352:pos-tag                INFO     Num examples = 400
2023-05-23 04:37:27.596 353:pos-tag                INFO     Batch size = 32
2023-05-23 04:37:32.345 399:pos-tag                INFO   ***** Eval results *****
2023-05-23 04:37:32.346 401:pos-tag                INFO     eval_acc = 0.0035
2023-05-23 04:37:32.346 401:pos-tag                INFO     eval_f1 = 0.0014
2023-05-23 04:37:32.346 401:pos-tag                INFO     eval_mcc = -0.0045
2023-05-23 04:37:32.346 401:pos-tag                INFO     eval_precision = 0.0039
2023-05-23 04:37:32.346 401:pos-tag                INFO     eval_recall = 0.0019
2023-05-23 04:37:32.346 293:pos-tag                INFO     ********************
2023-05-23 04:37:32.346 294:pos-tag                INFO     Best f1:0.0014
2023-05-23 04:37:32.346 295:pos-tag                INFO     ********************
