2022-08-29 03:44:47.873 669:pos-tag                DEBUG  main message
2022-08-29 03:44:47.874 675:pos-tag                WARNING device: cuda, n_gpu: 1
2022-08-29 03:44:51.159 690:pos-tag                INFO   Load Dataset
2022-08-29 03:44:51.160 694:pos-tag                INFO   Num of Class 133
2022-08-29 03:44:54.157 714:pos-tag                INFO   Finishing loading Dataset
2022-08-29 03:44:54.157 718:pos-tag                INFO   Random Initialize the encoder
2022-08-29 03:44:55.424 733:pos-tag                INFO   Probimg Model Parameters 102277
2022-08-29 03:44:55.425 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/codebert-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=7, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='codebert', model_name_or_path='microsoft/codebert-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_codebertmodels/4/layer_7', posratio=0.5, seed=970, token_config='microsoft/codebert-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2022-08-29 03:44:55.425 178:pos-tag                INFO   save steps 3
2022-08-29 03:44:56.361 217:pos-tag                INFO   ***** Running training *****
2022-08-29 03:44:56.361 218:pos-tag                INFO     Num examples = 1200
2022-08-29 03:44:56.362 219:pos-tag                INFO     Num Epochs = 5
2022-08-29 03:44:56.362 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2022-08-29 03:44:56.362 224:pos-tag                INFO     Total train batch size = 32
2022-08-29 03:44:56.362 228:pos-tag                INFO     Gradient Accumulation steps = 1
2022-08-29 03:44:56.362 231:pos-tag                INFO     Total optimization steps = 190
2022-08-29 03:44:57.931 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-29 03:44:57.931 352:pos-tag                INFO     Num examples = 400
2022-08-29 03:44:57.931 353:pos-tag                INFO     Batch size = 32
2022-08-29 03:45:02.648 399:pos-tag                INFO   ***** Eval results *****
2022-08-29 03:45:02.649 401:pos-tag                INFO     eval_acc = 0.0065
2022-08-29 03:45:02.649 401:pos-tag                INFO     eval_f1 = 0.0018
2022-08-29 03:45:02.649 401:pos-tag                INFO     eval_mcc = 0.0001
2022-08-29 03:45:02.649 401:pos-tag                INFO     eval_precision = 0.0029
2022-08-29 03:45:02.649 401:pos-tag                INFO     eval_recall = 0.007
2022-08-29 03:45:02.649 293:pos-tag                INFO     ********************
2022-08-29 03:45:02.649 294:pos-tag                INFO     Best f1:0.0018
2022-08-29 03:45:02.649 295:pos-tag                INFO     ********************
2022-08-29 03:45:03.252 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codebertmodels/4/layer_7/checkpoint-best-f1/model.bin
2022-08-29 03:45:03.253 315:pos-tag                INFO     ********************
2022-08-29 03:45:03.253 316:pos-tag                INFO     Best MCC:0.0001
2022-08-29 03:45:03.253 317:pos-tag                INFO     ********************
2022-08-29 03:45:03.853 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codebertmodels/4/layer_7/checkpoint-best-mcc/model.bin
2022-08-29 03:45:05.059 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-29 03:45:05.059 352:pos-tag                INFO     Num examples = 400
2022-08-29 03:45:05.059 353:pos-tag                INFO     Batch size = 32
2022-08-29 03:45:09.781 399:pos-tag                INFO   ***** Eval results *****
2022-08-29 03:45:09.781 401:pos-tag                INFO     eval_acc = 0.0126
2022-08-29 03:45:09.781 401:pos-tag                INFO     eval_f1 = 0.0026
2022-08-29 03:45:09.781 401:pos-tag                INFO     eval_mcc = -0.0
2022-08-29 03:45:09.781 401:pos-tag                INFO     eval_precision = 0.0039
2022-08-29 03:45:09.781 401:pos-tag                INFO     eval_recall = 0.0079
2022-08-29 03:45:09.782 293:pos-tag                INFO     ********************
2022-08-29 03:45:09.782 294:pos-tag                INFO     Best f1:0.0026
2022-08-29 03:45:09.782 295:pos-tag                INFO     ********************
2022-08-29 03:45:11.111 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codebertmodels/4/layer_7/checkpoint-best-f1/model.bin
2022-08-29 03:45:12.322 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-29 03:45:12.322 352:pos-tag                INFO     Num examples = 400
2022-08-29 03:45:12.322 353:pos-tag                INFO     Batch size = 32
2022-08-29 03:45:17.035 399:pos-tag                INFO   ***** Eval results *****
2022-08-29 03:45:17.035 401:pos-tag                INFO     eval_acc = 0.0319
2022-08-29 03:45:17.035 401:pos-tag                INFO     eval_f1 = 0.0045
2022-08-29 03:45:17.035 401:pos-tag                INFO     eval_mcc = -0.0018
2022-08-29 03:45:17.035 401:pos-tag                INFO     eval_precision = 0.011
2022-08-29 03:45:17.035 401:pos-tag                INFO     eval_recall = 0.0093
2022-08-29 03:45:17.035 293:pos-tag                INFO     ********************
2022-08-29 03:45:17.035 294:pos-tag                INFO     Best f1:0.0045
2022-08-29 03:45:17.035 295:pos-tag                INFO     ********************
2022-08-29 03:45:18.199 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codebertmodels/4/layer_7/checkpoint-best-f1/model.bin
2022-08-29 03:45:19.410 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-29 03:45:19.410 352:pos-tag                INFO     Num examples = 400
2022-08-29 03:45:19.410 353:pos-tag                INFO     Batch size = 32
2022-08-29 03:45:24.119 399:pos-tag                INFO   ***** Eval results *****
2022-08-29 03:45:24.119 401:pos-tag                INFO     eval_acc = 0.0676
2022-08-29 03:45:24.119 401:pos-tag                INFO     eval_f1 = 0.0082
2022-08-29 03:45:24.120 401:pos-tag                INFO     eval_mcc = 0.0088
2022-08-29 03:45:24.120 401:pos-tag                INFO     eval_precision = 0.0146
2022-08-29 03:45:24.120 401:pos-tag                INFO     eval_recall = 0.0121
2022-08-29 03:45:24.120 293:pos-tag                INFO     ********************
2022-08-29 03:45:24.120 294:pos-tag                INFO     Best f1:0.0082
2022-08-29 03:45:24.120 295:pos-tag                INFO     ********************
2022-08-29 03:45:25.313 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codebertmodels/4/layer_7/checkpoint-best-f1/model.bin
2022-08-29 03:45:25.314 315:pos-tag                INFO     ********************
2022-08-29 03:45:25.314 316:pos-tag                INFO     Best MCC:0.0088
2022-08-29 03:45:25.314 317:pos-tag                INFO     ********************
2022-08-29 03:45:26.418 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codebertmodels/4/layer_7/checkpoint-best-mcc/model.bin
2022-08-29 03:45:27.652 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-29 03:45:27.652 352:pos-tag                INFO     Num examples = 400
2022-08-29 03:45:27.652 353:pos-tag                INFO     Batch size = 32
2022-08-29 03:45:32.368 399:pos-tag                INFO   ***** Eval results *****
2022-08-29 03:45:32.368 401:pos-tag                INFO     eval_acc = 0.122
2022-08-29 03:45:32.368 401:pos-tag                INFO     eval_f1 = 0.0153
2022-08-29 03:45:32.368 401:pos-tag                INFO     eval_mcc = 0.0472
2022-08-29 03:45:32.368 401:pos-tag                INFO     eval_precision = 0.0417
2022-08-29 03:45:32.368 401:pos-tag                INFO     eval_recall = 0.0203
2022-08-29 03:45:32.368 293:pos-tag                INFO     ********************
2022-08-29 03:45:32.368 294:pos-tag                INFO     Best f1:0.0153
2022-08-29 03:45:32.369 295:pos-tag                INFO     ********************
2022-08-29 03:45:33.546 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codebertmodels/4/layer_7/checkpoint-best-f1/model.bin
2022-08-29 03:45:33.546 315:pos-tag                INFO     ********************
2022-08-29 03:45:33.547 316:pos-tag                INFO     Best MCC:0.0472
2022-08-29 03:45:33.547 317:pos-tag                INFO     ********************
2022-08-29 03:45:34.662 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codebertmodels/4/layer_7/checkpoint-best-mcc/model.bin
2022-08-29 03:45:35.884 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-29 03:45:35.884 352:pos-tag                INFO     Num examples = 400
2022-08-29 03:45:35.885 353:pos-tag                INFO     Batch size = 32
2022-08-29 03:45:40.596 399:pos-tag                INFO   ***** Eval results *****
2022-08-29 03:45:40.597 401:pos-tag                INFO     eval_acc = 0.1799
2022-08-29 03:45:40.597 401:pos-tag                INFO     eval_f1 = 0.0245
2022-08-29 03:45:40.597 401:pos-tag                INFO     eval_mcc = 0.0901
2022-08-29 03:45:40.597 401:pos-tag                INFO     eval_precision = 0.0488
2022-08-29 03:45:40.597 401:pos-tag                INFO     eval_recall = 0.0266
