2023-05-26 21:43:18.412 669:pos-tag                DEBUG  main message
2023-05-26 21:43:18.412 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-05-26 21:43:19.079 695:pos-tag                INFO   Load Dataset
2023-05-26 21:43:19.080 699:pos-tag                INFO   Num of Class 229
2023-05-26 21:43:25.333 719:pos-tag                INFO   Finishing loading Dataset
2023-05-26 21:43:25.334 724:pos-tag                INFO   Random Initialize the encoder
2023-05-26 21:43:29.929 755:pos-tag                INFO   Probimg Model Parameters 176101
2023-05-26 21:43:29.929 756:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='Salesforce/codet5-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=10, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='codet5', model_name_or_path='Salesforce/codet5-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_codet5models/1/layer_10', posratio=0.5, seed=179, token_config='Salesforce/codet5-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-05-26 21:43:29.930 178:pos-tag                INFO   save steps 3
2023-05-26 21:43:32.185 217:pos-tag                INFO   ***** Running training *****
2023-05-26 21:43:32.185 218:pos-tag                INFO     Num examples = 1200
2023-05-26 21:43:32.186 219:pos-tag                INFO     Num Epochs = 5
2023-05-26 21:43:32.186 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-05-26 21:43:32.186 224:pos-tag                INFO     Total train batch size = 32
2023-05-26 21:43:32.186 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-05-26 21:43:32.186 231:pos-tag                INFO     Total optimization steps = 190
2023-05-26 21:43:35.453 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-26 21:43:35.454 352:pos-tag                INFO     Num examples = 400
2023-05-26 21:43:35.454 353:pos-tag                INFO     Batch size = 32
2023-05-26 21:43:45.032 399:pos-tag                INFO   ***** Eval results *****
2023-05-26 21:43:45.033 401:pos-tag                INFO     eval_acc = 0.0007
2023-05-26 21:43:45.033 401:pos-tag                INFO     eval_f1 = 0.0005
2023-05-26 21:43:45.033 401:pos-tag                INFO     eval_mcc = 0.0005
2023-05-26 21:43:45.034 401:pos-tag                INFO     eval_precision = 0.0052
2023-05-26 21:43:45.034 401:pos-tag                INFO     eval_recall = 0.0015
2023-05-26 21:43:45.034 293:pos-tag                INFO     ********************
2023-05-26 21:43:45.034 294:pos-tag                INFO     Best f1:0.0005
2023-05-26 21:43:45.034 295:pos-tag                INFO     ********************
2023-05-26 21:43:47.267 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_10/checkpoint-best-f1/model.bin
2023-05-26 21:43:47.268 315:pos-tag                INFO     ********************
2023-05-26 21:43:47.268 316:pos-tag                INFO     Best MCC:0.0005
2023-05-26 21:43:47.268 317:pos-tag                INFO     ********************
2023-05-26 21:43:49.600 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_10/checkpoint-best-mcc/model.bin
2023-05-26 21:43:52.008 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-26 21:43:52.008 352:pos-tag                INFO     Num examples = 400
2023-05-26 21:43:52.008 353:pos-tag                INFO     Batch size = 32
2023-05-26 21:44:01.291 399:pos-tag                INFO   ***** Eval results *****
2023-05-26 21:44:01.292 401:pos-tag                INFO     eval_acc = 0.0027
2023-05-26 21:44:01.292 401:pos-tag                INFO     eval_f1 = 0.0017
2023-05-26 21:44:01.292 401:pos-tag                INFO     eval_mcc = 0.0023
2023-05-26 21:44:01.292 401:pos-tag                INFO     eval_precision = 0.0097
2023-05-26 21:44:01.292 401:pos-tag                INFO     eval_recall = 0.0023
2023-05-26 21:44:01.292 293:pos-tag                INFO     ********************
2023-05-26 21:44:01.293 294:pos-tag                INFO     Best f1:0.0017
2023-05-26 21:44:01.293 295:pos-tag                INFO     ********************
2023-05-26 21:44:03.867 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_10/checkpoint-best-f1/model.bin
2023-05-26 21:44:03.868 315:pos-tag                INFO     ********************
2023-05-26 21:44:03.868 316:pos-tag                INFO     Best MCC:0.0023
2023-05-26 21:44:03.868 317:pos-tag                INFO     ********************
2023-05-26 21:44:06.635 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_10/checkpoint-best-mcc/model.bin
2023-05-26 21:44:09.105 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-26 21:44:09.105 352:pos-tag                INFO     Num examples = 400
2023-05-26 21:44:09.105 353:pos-tag                INFO     Batch size = 32
2023-05-26 21:44:18.515 399:pos-tag                INFO   ***** Eval results *****
2023-05-26 21:44:18.516 401:pos-tag                INFO     eval_acc = 0.0195
2023-05-26 21:44:18.516 401:pos-tag                INFO     eval_f1 = 0.004
2023-05-26 21:44:18.516 401:pos-tag                INFO     eval_mcc = 0.0145
2023-05-26 21:44:18.516 401:pos-tag                INFO     eval_precision = 0.0093
2023-05-26 21:44:18.516 401:pos-tag                INFO     eval_recall = 0.0078
2023-05-26 21:44:18.516 293:pos-tag                INFO     ********************
2023-05-26 21:44:18.516 294:pos-tag                INFO     Best f1:0.004
2023-05-26 21:44:18.517 295:pos-tag                INFO     ********************
2023-05-26 21:44:20.883 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_10/checkpoint-best-f1/model.bin
2023-05-26 21:44:20.884 315:pos-tag                INFO     ********************
2023-05-26 21:44:20.884 316:pos-tag                INFO     Best MCC:0.0145
2023-05-26 21:44:20.884 317:pos-tag                INFO     ********************
2023-05-26 21:44:23.363 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_10/checkpoint-best-mcc/model.bin
2023-05-26 21:44:25.764 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-26 21:44:25.764 352:pos-tag                INFO     Num examples = 400
2023-05-26 21:44:25.764 353:pos-tag                INFO     Batch size = 32
2023-05-26 21:44:35.031 399:pos-tag                INFO   ***** Eval results *****
2023-05-26 21:44:35.032 401:pos-tag                INFO     eval_acc = 0.1011
2023-05-26 21:44:35.032 401:pos-tag                INFO     eval_f1 = 0.0149
2023-05-26 21:44:35.032 401:pos-tag                INFO     eval_mcc = 0.0806
2023-05-26 21:44:35.032 401:pos-tag                INFO     eval_precision = 0.0176
