2022-08-29 05:07:16.928 669:pos-tag                DEBUG  main message
2022-08-29 05:07:16.929 675:pos-tag                WARNING device: cuda, n_gpu: 1
2022-08-29 05:07:20.101 690:pos-tag                INFO   Load Dataset
2022-08-29 05:07:20.101 694:pos-tag                INFO   Num of Class 133
2022-08-29 05:07:23.164 714:pos-tag                INFO   Finishing loading Dataset
2022-08-29 05:07:23.164 718:pos-tag                INFO   Random Initialize the encoder
2022-08-29 05:07:24.425 733:pos-tag                INFO   Probimg Model Parameters 102277
2022-08-29 05:07:24.425 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/codebert-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=5, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='codebert', model_name_or_path='microsoft/codebert-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_codebertmodels/4/layer_5', posratio=0.5, seed=970, token_config='microsoft/codebert-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2022-08-29 05:07:24.425 178:pos-tag                INFO   save steps 3
2022-08-29 05:07:25.366 217:pos-tag                INFO   ***** Running training *****
2022-08-29 05:07:25.366 218:pos-tag                INFO     Num examples = 1200
2022-08-29 05:07:25.366 219:pos-tag                INFO     Num Epochs = 5
2022-08-29 05:07:25.366 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2022-08-29 05:07:25.366 224:pos-tag                INFO     Total train batch size = 32
2022-08-29 05:07:25.366 228:pos-tag                INFO     Gradient Accumulation steps = 1
2022-08-29 05:07:25.366 231:pos-tag                INFO     Total optimization steps = 190
2022-08-29 05:07:26.927 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-29 05:07:26.927 352:pos-tag                INFO     Num examples = 400
2022-08-29 05:07:26.927 353:pos-tag                INFO     Batch size = 32
2022-08-29 05:07:31.651 399:pos-tag                INFO   ***** Eval results *****
2022-08-29 05:07:31.652 401:pos-tag                INFO     eval_acc = 0.0076
2022-08-29 05:07:31.652 401:pos-tag                INFO     eval_f1 = 0.002
2022-08-29 05:07:31.652 401:pos-tag                INFO     eval_mcc = -0.0038
2022-08-29 05:07:31.652 401:pos-tag                INFO     eval_precision = 0.0029
2022-08-29 05:07:31.652 401:pos-tag                INFO     eval_recall = 0.0073
2022-08-29 05:07:31.652 293:pos-tag                INFO     ********************
2022-08-29 05:07:31.652 294:pos-tag                INFO     Best f1:0.002
2022-08-29 05:07:31.652 295:pos-tag                INFO     ********************
