2022-08-28 19:08:11.199 669:pos-tag                DEBUG  main message
2022-08-28 19:08:11.199 675:pos-tag                WARNING device: cuda, n_gpu: 1
2022-08-28 19:08:14.396 690:pos-tag                INFO   Load Dataset
2022-08-28 19:08:14.397 694:pos-tag                INFO   Num of Class 145
2022-08-28 19:08:15.895 714:pos-tag                INFO   Finishing loading Dataset
2022-08-28 19:08:15.895 718:pos-tag                INFO   Random Initialize the encoder
2022-08-28 19:08:17.157 733:pos-tag                INFO   Probimg Model Parameters 111505
2022-08-28 19:08:17.158 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/codebert-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=5, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='codebert', model_name_or_path='microsoft/codebert-base', n_gpu=1, output_dir='./pos_res_java/random/saved_codebertmodels/3/layer_5', posratio=0.5, seed=969, token_config='microsoft/codebert-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2022-08-28 19:08:17.158 178:pos-tag                INFO   save steps 2
2022-08-28 19:08:18.109 217:pos-tag                INFO   ***** Running training *****
2022-08-28 19:08:18.109 218:pos-tag                INFO     Num examples = 880
2022-08-28 19:08:18.109 219:pos-tag                INFO     Num Epochs = 5
2022-08-28 19:08:18.109 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2022-08-28 19:08:18.109 224:pos-tag                INFO     Total train batch size = 32
2022-08-28 19:08:18.109 228:pos-tag                INFO     Gradient Accumulation steps = 1
2022-08-28 19:08:18.109 231:pos-tag                INFO     Total optimization steps = 140
2022-08-28 19:08:19.278 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-28 19:08:19.279 352:pos-tag                INFO     Num examples = 293
2022-08-28 19:08:19.279 353:pos-tag                INFO     Batch size = 32
2022-08-28 19:08:22.669 399:pos-tag                INFO   ***** Eval results *****
2022-08-28 19:08:22.669 401:pos-tag                INFO     eval_acc = 0.0069
2022-08-28 19:08:22.669 401:pos-tag                INFO     eval_f1 = 0.0017
2022-08-28 19:08:22.669 401:pos-tag                INFO     eval_mcc = -0.0034
2022-08-28 19:08:22.669 401:pos-tag                INFO     eval_precision = 0.0061
2022-08-28 19:08:22.669 401:pos-tag                INFO     eval_recall = 0.007
2022-08-28 19:08:22.669 293:pos-tag                INFO     ********************
2022-08-28 19:08:22.669 294:pos-tag                INFO     Best f1:0.0017
2022-08-28 19:08:22.670 295:pos-tag                INFO     ********************
2022-08-28 19:08:23.265 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codebertmodels/3/layer_5/checkpoint-best-f1/model.bin
2022-08-28 19:08:24.065 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-28 19:08:24.066 352:pos-tag                INFO     Num examples = 293
2022-08-28 19:08:24.066 353:pos-tag                INFO     Batch size = 32
2022-08-28 19:08:27.453 399:pos-tag                INFO   ***** Eval results *****
2022-08-28 19:08:27.453 401:pos-tag                INFO     eval_acc = 0.0144
2022-08-28 19:08:27.453 401:pos-tag                INFO     eval_f1 = 0.0028
2022-08-28 19:08:27.453 401:pos-tag                INFO     eval_mcc = -0.0011
2022-08-28 19:08:27.453 401:pos-tag                INFO     eval_precision = 0.0085
2022-08-28 19:08:27.453 401:pos-tag                INFO     eval_recall = 0.0078
2022-08-28 19:08:27.454 293:pos-tag                INFO     ********************
2022-08-28 19:08:27.454 294:pos-tag                INFO     Best f1:0.0028
2022-08-28 19:08:27.454 295:pos-tag                INFO     ********************
2022-08-28 19:08:28.748 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codebertmodels/3/layer_5/checkpoint-best-f1/model.bin
2022-08-28 19:08:29.552 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-28 19:08:29.552 352:pos-tag                INFO     Num examples = 293
2022-08-28 19:08:29.552 353:pos-tag                INFO     Batch size = 32
2022-08-28 19:08:32.939 399:pos-tag                INFO   ***** Eval results *****
2022-08-28 19:08:32.939 401:pos-tag                INFO     eval_acc = 0.0358
2022-08-28 19:08:32.939 401:pos-tag                INFO     eval_f1 = 0.0048
2022-08-28 19:08:32.939 401:pos-tag                INFO     eval_mcc = 0.0063
2022-08-28 19:08:32.939 401:pos-tag                INFO     eval_precision = 0.0096
2022-08-28 19:08:32.939 401:pos-tag                INFO     eval_recall = 0.0061
2022-08-28 19:08:32.940 293:pos-tag                INFO     ********************
2022-08-28 19:08:32.940 294:pos-tag                INFO     Best f1:0.0048
2022-08-28 19:08:32.940 295:pos-tag                INFO     ********************
2022-08-28 19:08:36.662 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codebertmodels/3/layer_5/checkpoint-best-f1/model.bin
2022-08-28 19:08:36.662 315:pos-tag                INFO     ********************
2022-08-28 19:08:36.663 316:pos-tag                INFO     Best MCC:0.0063
2022-08-28 19:08:36.663 317:pos-tag                INFO     ********************
2022-08-28 19:08:37.304 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codebertmodels/3/layer_5/checkpoint-best-mcc/model.bin
2022-08-28 19:08:38.130 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-28 19:08:38.130 352:pos-tag                INFO     Num examples = 293
2022-08-28 19:08:38.130 353:pos-tag                INFO     Batch size = 32
2022-08-28 19:08:41.513 399:pos-tag                INFO   ***** Eval results *****
2022-08-28 19:08:41.514 401:pos-tag                INFO     eval_acc = 0.0749
2022-08-28 19:08:41.514 401:pos-tag                INFO     eval_f1 = 0.0092
