2023-06-05 00:08:15.680 676:pos-tag                DEBUG  main message
2023-06-05 00:08:15.680 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 00:08:16.454 702:pos-tag                INFO   Load Dataset
2023-06-05 00:08:16.470 706:pos-tag                INFO   Num of Class 233
2023-06-05 00:08:20.189 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 00:08:20.190 746:pos-tag                INFO   pretrained the encoder
2023-06-05 00:08:23.538 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-05 00:08:23.540 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=12, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_unixcodermodels/2/layer_12', posratio=0.5, seed=289, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-05 00:08:23.541 185:pos-tag                INFO   save steps 1
2023-06-05 00:08:25.559 224:pos-tag                INFO   ***** Running training *****
2023-06-05 00:08:25.559 225:pos-tag                INFO     Num examples = 880
2023-06-05 00:08:25.559 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 00:08:25.560 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-05 00:08:25.560 231:pos-tag                INFO     Total train batch size = 64
2023-06-05 00:08:25.560 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 00:08:25.560 238:pos-tag                INFO     Total optimization steps = 70
2023-06-05 00:08:27.158 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 00:08:27.158 359:pos-tag                INFO     Num examples = 293
2023-06-05 00:08:27.158 360:pos-tag                INFO     Batch size = 32
2023-06-05 00:08:30.114 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 00:08:30.115 408:pos-tag                INFO     eval_acc = 0.0019
2023-06-05 00:08:30.115 408:pos-tag                INFO     eval_f1 = 0.0006
2023-06-05 00:08:30.115 408:pos-tag                INFO     eval_mcc = -0.0009
2023-06-05 00:08:30.115 408:pos-tag                INFO     eval_precision = 0.0024
2023-06-05 00:08:30.116 408:pos-tag                INFO     eval_recall = 0.0004
