2023-01-15 03:56:40.816 669:pos-tag                DEBUG  main message
2023-01-15 03:56:40.816 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-01-15 03:56:42.933 690:pos-tag                INFO   Load Dataset
2023-01-15 03:56:42.934 694:pos-tag                INFO   Num of Class 233
2023-01-15 03:56:44.405 714:pos-tag                INFO   Finishing loading Dataset
2023-01-15 03:56:44.405 721:pos-tag                INFO   pretrained the encoder
2023-01-15 03:56:45.422 733:pos-tag                INFO   Probimg Model Parameters 179177
2023-01-15 03:56:45.422 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/graphcodebert-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=1, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='graphcodebert', model_name_or_path='microsoft/graphcodebert-base', n_gpu=1, output_dir='./pos_res_java_graph/plm/saved_graphcodebertmodels/1/layer_1', posratio=0.5, seed=831, token_config='microsoft/graphcodebert-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-01-15 03:56:45.423 178:pos-tag                INFO   save steps 1
2023-01-15 03:56:46.336 217:pos-tag                INFO   ***** Running training *****
2023-01-15 03:56:46.337 218:pos-tag                INFO     Num examples = 880
2023-01-15 03:56:46.337 219:pos-tag                INFO     Num Epochs = 5
2023-01-15 03:56:46.337 220:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-01-15 03:56:46.337 224:pos-tag                INFO     Total train batch size = 64
2023-01-15 03:56:46.337 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-01-15 03:56:46.337 231:pos-tag                INFO     Total optimization steps = 70
2023-01-15 03:56:47.488 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-15 03:56:47.489 352:pos-tag                INFO     Num examples = 293
2023-01-15 03:56:47.489 353:pos-tag                INFO     Batch size = 32
2023-01-15 03:56:51.220 399:pos-tag                INFO   ***** Eval results *****
2023-01-15 03:56:51.220 401:pos-tag                INFO     eval_acc = 0.0013
2023-01-15 03:56:51.220 401:pos-tag                INFO     eval_f1 = 0.0006
2023-01-15 03:56:51.220 401:pos-tag                INFO     eval_mcc = -0.0006
2023-01-15 03:56:51.220 401:pos-tag                INFO     eval_precision = 0.0051
2023-01-15 03:56:51.220 401:pos-tag                INFO     eval_recall = 0.0006
2023-01-15 03:56:51.221 293:pos-tag                INFO     ********************
2023-01-15 03:56:51.221 294:pos-tag                INFO     Best f1:0.0006
2023-01-15 03:56:51.221 295:pos-tag                INFO     ********************
2023-01-15 03:56:51.897 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/plm/saved_graphcodebertmodels/1/layer_1/checkpoint-best-f1/model.bin
2023-01-15 03:56:52.673 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-15 03:56:52.674 352:pos-tag                INFO     Num examples = 293
2023-01-15 03:56:52.674 353:pos-tag                INFO     Batch size = 32
2023-01-15 03:56:56.091 399:pos-tag                INFO   ***** Eval results *****
2023-01-15 03:56:56.091 401:pos-tag                INFO     eval_acc = 0.0014
2023-01-15 03:56:56.091 401:pos-tag                INFO     eval_f1 = 0.0007
2023-01-15 03:56:56.091 401:pos-tag                INFO     eval_mcc = -0.0006
2023-01-15 03:56:56.091 401:pos-tag                INFO     eval_precision = 0.0056
2023-01-15 03:56:56.091 401:pos-tag                INFO     eval_recall = 0.0007
2023-01-15 03:56:56.091 293:pos-tag                INFO     ********************
2023-01-15 03:56:56.092 294:pos-tag                INFO     Best f1:0.0007
2023-01-15 03:56:56.092 295:pos-tag                INFO     ********************
2023-01-15 03:56:57.348 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/plm/saved_graphcodebertmodels/1/layer_1/checkpoint-best-f1/model.bin
2023-01-15 03:56:58.131 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-15 03:56:58.131 352:pos-tag                INFO     Num examples = 293
2023-01-15 03:56:58.131 353:pos-tag                INFO     Batch size = 32
2023-01-15 03:57:01.555 399:pos-tag                INFO   ***** Eval results *****
2023-01-15 03:57:01.555 401:pos-tag                INFO     eval_acc = 0.0019
2023-01-15 03:57:01.555 401:pos-tag                INFO     eval_f1 = 0.0008
2023-01-15 03:57:01.555 401:pos-tag                INFO     eval_mcc = -0.0005
2023-01-15 03:57:01.555 401:pos-tag                INFO     eval_precision = 0.0051
2023-01-15 03:57:01.555 401:pos-tag                INFO     eval_recall = 0.0008
2023-01-15 03:57:01.555 293:pos-tag                INFO     ********************
2023-01-15 03:57:01.555 294:pos-tag                INFO     Best f1:0.0008
2023-01-15 03:57:01.555 295:pos-tag                INFO     ********************
2023-01-15 03:57:02.740 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/plm/saved_graphcodebertmodels/1/layer_1/checkpoint-best-f1/model.bin
2023-01-15 03:57:03.530 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-15 03:57:03.530 352:pos-tag                INFO     Num examples = 293
2023-01-15 03:57:03.531 353:pos-tag                INFO     Batch size = 32
2023-01-15 03:57:06.951 399:pos-tag                INFO   ***** Eval results *****
2023-01-15 03:57:06.952 401:pos-tag                INFO     eval_acc = 0.0033
2023-01-15 03:57:06.952 401:pos-tag                INFO     eval_f1 = 0.0011
