2023-06-04 22:28:22.516 676:pos-tag                DEBUG  main message
2023-06-04 22:28:22.516 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-04 22:28:23.329 702:pos-tag                INFO   Load Dataset
2023-06-04 22:28:23.330 706:pos-tag                INFO   Num of Class 233
2023-06-04 22:28:27.098 729:pos-tag                INFO   Finishing loading Dataset
2023-06-04 22:28:27.098 746:pos-tag                INFO   pretrained the encoder
2023-06-04 22:28:30.214 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-04 22:28:30.215 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=2, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_unixcodermodels/1/layer_2', posratio=0.5, seed=933, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-04 22:28:30.217 185:pos-tag                INFO   save steps 1
2023-06-04 22:28:32.360 224:pos-tag                INFO   ***** Running training *****
2023-06-04 22:28:32.361 225:pos-tag                INFO     Num examples = 880
2023-06-04 22:28:32.361 226:pos-tag                INFO     Num Epochs = 5
2023-06-04 22:28:32.361 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-04 22:28:32.361 231:pos-tag                INFO     Total train batch size = 64
2023-06-04 22:28:32.362 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-04 22:28:32.362 238:pos-tag                INFO     Total optimization steps = 70
2023-06-04 22:28:34.025 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 22:28:34.025 359:pos-tag                INFO     Num examples = 293
2023-06-04 22:28:34.025 360:pos-tag                INFO     Batch size = 32
2023-06-04 22:28:36.955 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 22:28:36.955 408:pos-tag                INFO     eval_acc = 0.0034
2023-06-04 22:28:36.955 408:pos-tag                INFO     eval_f1 = 0.0011
2023-06-04 22:28:36.955 408:pos-tag                INFO     eval_mcc = -0.0013
2023-06-04 22:28:36.955 408:pos-tag                INFO     eval_precision = 0.004
2023-06-04 22:28:36.956 408:pos-tag                INFO     eval_recall = 0.0019
2023-06-04 22:28:36.956 300:pos-tag                INFO     ********************
2023-06-04 22:28:36.956 301:pos-tag                INFO     Best f1:0.0011
2023-06-04 22:28:36.956 302:pos-tag                INFO     ********************
2023-06-04 22:28:38.516 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_2/checkpoint-best-f1/model.bin
2023-06-04 22:28:39.139 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 22:28:39.140 359:pos-tag                INFO     Num examples = 293
2023-06-04 22:28:39.140 360:pos-tag                INFO     Batch size = 32
2023-06-04 22:28:41.771 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 22:28:41.772 408:pos-tag                INFO     eval_acc = 0.0042
2023-06-04 22:28:41.772 408:pos-tag                INFO     eval_f1 = 0.0012
2023-06-04 22:28:41.772 408:pos-tag                INFO     eval_mcc = -0.0008
2023-06-04 22:28:41.772 408:pos-tag                INFO     eval_precision = 0.0054
2023-06-04 22:28:41.773 408:pos-tag                INFO     eval_recall = 0.0021
2023-06-04 22:28:41.773 300:pos-tag                INFO     ********************
2023-06-04 22:28:41.773 301:pos-tag                INFO     Best f1:0.0012
2023-06-04 22:28:41.773 302:pos-tag                INFO     ********************
2023-06-04 22:28:43.451 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_2/checkpoint-best-f1/model.bin
2023-06-04 22:28:43.999 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 22:28:43.999 359:pos-tag                INFO     Num examples = 293
2023-06-04 22:28:43.999 360:pos-tag                INFO     Batch size = 32
2023-06-04 22:28:46.445 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 22:28:46.446 408:pos-tag                INFO     eval_acc = 0.0055
2023-06-04 22:28:46.446 408:pos-tag                INFO     eval_f1 = 0.0014
2023-06-04 22:28:46.446 408:pos-tag                INFO     eval_mcc = -0.0002
