2023-05-28 00:48:50.690 669:pos-tag                DEBUG  main message
2023-05-28 00:48:50.690 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-05-28 00:48:51.395 695:pos-tag                INFO   Load Dataset
2023-05-28 00:48:51.396 699:pos-tag                INFO   Num of Class 233
2023-05-28 00:48:54.435 719:pos-tag                INFO   Finishing loading Dataset
2023-05-28 00:48:54.436 724:pos-tag                INFO   Random Initialize the encoder
2023-05-28 00:48:58.406 755:pos-tag                INFO   Probimg Model Parameters 179177
2023-05-28 00:48:58.407 756:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='Salesforce/codet5-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=9, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='codet5', model_name_or_path='Salesforce/codet5-base', n_gpu=1, output_dir='./pos_res_java/random/saved_codet5models/4/layer_9', posratio=0.5, seed=886, token_config='Salesforce/codet5-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-05-28 00:48:58.408 178:pos-tag                INFO   save steps 2
2023-05-28 00:49:00.632 217:pos-tag                INFO   ***** Running training *****
2023-05-28 00:49:00.632 218:pos-tag                INFO     Num examples = 880
2023-05-28 00:49:00.633 219:pos-tag                INFO     Num Epochs = 5
2023-05-28 00:49:00.633 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-05-28 00:49:00.633 224:pos-tag                INFO     Total train batch size = 32
2023-05-28 00:49:00.633 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-05-28 00:49:00.633 231:pos-tag                INFO     Total optimization steps = 140
2023-05-28 00:49:03.212 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-28 00:49:03.212 352:pos-tag                INFO     Num examples = 293
2023-05-28 00:49:03.213 353:pos-tag                INFO     Batch size = 32
2023-05-28 00:49:11.033 399:pos-tag                INFO   ***** Eval results *****
2023-05-28 00:49:11.033 401:pos-tag                INFO     eval_acc = 0.0024
2023-05-28 00:49:11.034 401:pos-tag                INFO     eval_f1 = 0.0008
2023-05-28 00:49:11.034 401:pos-tag                INFO     eval_mcc = 0.0015
2023-05-28 00:49:11.034 401:pos-tag                INFO     eval_precision = 0.0005
2023-05-28 00:49:11.034 401:pos-tag                INFO     eval_recall = 0.0034
2023-05-28 00:49:11.034 293:pos-tag                INFO     ********************
2023-05-28 00:49:11.034 294:pos-tag                INFO     Best f1:0.0008
2023-05-28 00:49:11.034 295:pos-tag                INFO     ********************
2023-05-28 00:49:13.203 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/4/layer_9/checkpoint-best-f1/model.bin
2023-05-28 00:49:13.204 315:pos-tag                INFO     ********************
2023-05-28 00:49:13.204 316:pos-tag                INFO     Best MCC:0.0015
2023-05-28 00:49:13.204 317:pos-tag                INFO     ********************
2023-05-28 00:49:15.373 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/4/layer_9/checkpoint-best-mcc/model.bin
2023-05-28 00:49:17.043 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-28 00:49:17.044 352:pos-tag                INFO     Num examples = 293
2023-05-28 00:49:17.044 353:pos-tag                INFO     Batch size = 32
2023-05-28 00:49:24.315 399:pos-tag                INFO   ***** Eval results *****
2023-05-28 00:49:24.316 401:pos-tag                INFO     eval_acc = 0.0026
2023-05-28 00:49:24.316 401:pos-tag                INFO     eval_f1 = 0.0009
2023-05-28 00:49:24.316 401:pos-tag                INFO     eval_mcc = 0.0007
2023-05-28 00:49:24.316 401:pos-tag                INFO     eval_precision = 0.0036
2023-05-28 00:49:24.316 401:pos-tag                INFO     eval_recall = 0.0035
2023-05-28 00:49:24.317 293:pos-tag                INFO     ********************
2023-05-28 00:49:24.317 294:pos-tag                INFO     Best f1:0.0009
2023-05-28 00:49:24.317 295:pos-tag                INFO     ********************
2023-05-28 00:49:26.740 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/4/layer_9/checkpoint-best-f1/model.bin
2023-05-28 00:49:28.454 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-28 00:49:28.454 352:pos-tag                INFO     Num examples = 293
2023-05-28 00:49:28.454 353:pos-tag                INFO     Batch size = 32
2023-05-28 00:49:35.831 399:pos-tag                INFO   ***** Eval results *****
2023-05-28 00:49:35.831 401:pos-tag                INFO     eval_acc = 0.0055
2023-05-28 00:49:35.832 401:pos-tag                INFO     eval_f1 = 0.0016
2023-05-28 00:49:35.832 401:pos-tag                INFO     eval_mcc = -0.0011
2023-05-28 00:49:35.832 401:pos-tag                INFO     eval_precision = 0.003
2023-05-28 00:49:35.832 401:pos-tag                INFO     eval_recall = 0.004
2023-05-28 00:49:35.832 293:pos-tag                INFO     ********************
2023-05-28 00:49:35.832 294:pos-tag                INFO     Best f1:0.0016
2023-05-28 00:49:35.832 295:pos-tag                INFO     ********************
2023-05-28 00:49:38.339 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/4/layer_9/checkpoint-best-f1/model.bin
2023-05-28 00:49:40.119 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-28 00:49:40.119 352:pos-tag                INFO     Num examples = 293
2023-05-28 00:49:40.119 353:pos-tag                INFO     Batch size = 32
2023-05-28 00:49:47.381 399:pos-tag                INFO   ***** Eval results *****
2023-05-28 00:49:47.381 401:pos-tag                INFO     eval_acc = 0.0191
2023-05-28 00:49:47.381 401:pos-tag                INFO     eval_f1 = 0.0043
2023-05-28 00:49:47.381 401:pos-tag                INFO     eval_mcc = 0.0022
2023-05-28 00:49:47.381 401:pos-tag                INFO     eval_precision = 0.0054
2023-05-28 00:49:47.381 401:pos-tag                INFO     eval_recall = 0.0089
2023-05-28 00:49:47.382 293:pos-tag                INFO     ********************
2023-05-28 00:49:47.382 294:pos-tag                INFO     Best f1:0.0043
2023-05-28 00:49:47.382 295:pos-tag                INFO     ********************
2023-05-28 00:49:49.850 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/4/layer_9/checkpoint-best-f1/model.bin
2023-05-28 00:49:49.851 315:pos-tag                INFO     ********************
2023-05-28 00:49:49.851 316:pos-tag                INFO     Best MCC:0.0022
2023-05-28 00:49:49.851 317:pos-tag                INFO     ********************
2023-05-28 00:49:52.361 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/4/layer_9/checkpoint-best-mcc/model.bin
2023-05-28 00:49:54.149 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-28 00:49:54.150 352:pos-tag                INFO     Num examples = 293
2023-05-28 00:49:54.150 353:pos-tag                INFO     Batch size = 32
2023-05-28 00:50:01.638 399:pos-tag                INFO   ***** Eval results *****
2023-05-28 00:50:01.639 401:pos-tag                INFO     eval_acc = 0.052
2023-05-28 00:50:01.639 401:pos-tag                INFO     eval_f1 = 0.0105
2023-05-28 00:50:01.639 401:pos-tag                INFO     eval_mcc = 0.0212
2023-05-28 00:50:01.639 401:pos-tag                INFO     eval_precision = 0.0116
2023-05-28 00:50:01.639 401:pos-tag                INFO     eval_recall = 0.0184
2023-05-28 00:50:01.640 293:pos-tag                INFO     ********************
2023-05-28 00:50:01.640 294:pos-tag                INFO     Best f1:0.0105
2023-05-28 00:50:01.640 295:pos-tag                INFO     ********************
2023-05-28 00:50:04.116 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/random/saved_codet5models/4/layer_9/checkpoint-best-f1/model.bin
2023-05-28 00:50:04.116 315:pos-tag                INFO     ********************
2023-05-28 00:50:04.117 316:pos-tag                INFO     Best MCC:0.0212
2023-05-28 00:50:04.117 317:pos-tag                INFO     ********************
