2023-06-04 18:34:22.940 676:pos-tag                DEBUG  main message
2023-06-04 18:34:22.940 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-04 18:34:23.716 702:pos-tag                INFO   Load Dataset
2023-06-04 18:34:23.718 706:pos-tag                INFO   Num of Class 233
2023-06-04 18:34:27.312 729:pos-tag                INFO   Finishing loading Dataset
2023-06-04 18:34:27.313 746:pos-tag                INFO   pretrained the encoder
2023-06-04 18:34:30.057 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-04 18:34:30.058 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=9, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_unixcodermodels/1/layer_9', posratio=0.5, seed=933, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-04 18:34:30.059 185:pos-tag                INFO   save steps 1
2023-06-04 18:34:31.991 224:pos-tag                INFO   ***** Running training *****
2023-06-04 18:34:31.991 225:pos-tag                INFO     Num examples = 880
2023-06-04 18:34:31.992 226:pos-tag                INFO     Num Epochs = 5
2023-06-04 18:34:31.992 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-04 18:34:31.992 231:pos-tag                INFO     Total train batch size = 64
2023-06-04 18:34:31.992 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-04 18:34:31.992 238:pos-tag                INFO     Total optimization steps = 70
2023-06-04 18:34:33.630 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 18:34:33.631 359:pos-tag                INFO     Num examples = 293
2023-06-04 18:34:33.631 360:pos-tag                INFO     Batch size = 32
2023-06-04 18:34:36.542 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 18:34:36.542 408:pos-tag                INFO     eval_acc = 0.0011
2023-06-04 18:34:36.542 408:pos-tag                INFO     eval_f1 = 0.0003
2023-06-04 18:34:36.543 408:pos-tag                INFO     eval_mcc = -0.0019
2023-06-04 18:34:36.543 408:pos-tag                INFO     eval_precision = 0.0015
2023-06-04 18:34:36.543 408:pos-tag                INFO     eval_recall = 0.0017
2023-06-04 18:34:36.543 300:pos-tag                INFO     ********************
2023-06-04 18:34:36.543 301:pos-tag                INFO     Best f1:0.0003
2023-06-04 18:34:36.543 302:pos-tag                INFO     ********************
2023-06-04 18:34:38.004 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_9/checkpoint-best-f1/model.bin
2023-06-04 18:34:38.556 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 18:34:38.556 359:pos-tag                INFO     Num examples = 293
2023-06-04 18:34:38.556 360:pos-tag                INFO     Batch size = 32
2023-06-04 18:34:40.982 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 18:34:40.983 408:pos-tag                INFO     eval_acc = 0.0013
2023-06-04 18:34:40.983 408:pos-tag                INFO     eval_f1 = 0.0003
2023-06-04 18:34:40.983 408:pos-tag                INFO     eval_mcc = -0.0023
2023-06-04 18:34:40.983 408:pos-tag                INFO     eval_precision = 0.0016
2023-06-04 18:34:40.983 408:pos-tag                INFO     eval_recall = 0.0018
2023-06-04 18:34:40.983 300:pos-tag                INFO     ********************
2023-06-04 18:34:40.984 301:pos-tag                INFO     Best f1:0.0003
2023-06-04 18:34:40.984 302:pos-tag                INFO     ********************
2023-06-04 18:34:42.452 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_9/checkpoint-best-f1/model.bin
2023-06-04 18:34:43.024 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 18:34:43.025 359:pos-tag                INFO     Num examples = 293
2023-06-04 18:34:43.025 360:pos-tag                INFO     Batch size = 32
2023-06-04 18:34:45.475 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 18:34:45.476 408:pos-tag                INFO     eval_acc = 0.0022
2023-06-04 18:34:45.476 408:pos-tag                INFO     eval_f1 = 0.0004
2023-06-04 18:34:45.476 408:pos-tag                INFO     eval_mcc = -0.0036
2023-06-04 18:34:45.476 408:pos-tag                INFO     eval_precision = 0.0056
2023-06-04 18:34:45.476 408:pos-tag                INFO     eval_recall = 0.0019
2023-06-04 18:34:45.477 300:pos-tag                INFO     ********************
2023-06-04 18:34:45.477 301:pos-tag                INFO     Best f1:0.0004
2023-06-04 18:34:45.477 302:pos-tag                INFO     ********************
2023-06-04 18:34:46.912 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_9/checkpoint-best-f1/model.bin
2023-06-04 18:34:47.466 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 18:34:47.466 359:pos-tag                INFO     Num examples = 293
2023-06-04 18:34:47.467 360:pos-tag                INFO     Batch size = 32
2023-06-04 18:34:49.891 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 18:34:49.892 408:pos-tag                INFO     eval_acc = 0.0046
2023-06-04 18:34:49.892 408:pos-tag                INFO     eval_f1 = 0.0008
2023-06-04 18:34:49.892 408:pos-tag                INFO     eval_mcc = -0.0073
2023-06-04 18:34:49.892 408:pos-tag                INFO     eval_precision = 0.0033
2023-06-04 18:34:49.892 408:pos-tag                INFO     eval_recall = 0.0015
2023-06-04 18:34:49.893 300:pos-tag                INFO     ********************
2023-06-04 18:34:49.893 301:pos-tag                INFO     Best f1:0.0008
2023-06-04 18:34:49.893 302:pos-tag                INFO     ********************
2023-06-04 18:34:51.379 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_9/checkpoint-best-f1/model.bin
2023-06-04 18:34:51.932 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 18:34:51.933 359:pos-tag                INFO     Num examples = 293
2023-06-04 18:34:51.933 360:pos-tag                INFO     Batch size = 32
2023-06-04 18:34:54.388 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 18:34:54.388 408:pos-tag                INFO     eval_acc = 0.0157
2023-06-04 18:34:54.388 408:pos-tag                INFO     eval_f1 = 0.0018
2023-06-04 18:34:54.389 408:pos-tag                INFO     eval_mcc = -0.0108
2023-06-04 18:34:54.389 408:pos-tag                INFO     eval_precision = 0.0081
2023-06-04 18:34:54.389 408:pos-tag                INFO     eval_recall = 0.0034
2023-06-04 18:34:54.389 300:pos-tag                INFO     ********************
2023-06-04 18:34:54.389 301:pos-tag                INFO     Best f1:0.0018
2023-06-04 18:34:54.389 302:pos-tag                INFO     ********************
2023-06-04 18:34:55.788 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_9/checkpoint-best-f1/model.bin
2023-06-04 18:34:56.345 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 18:34:56.345 359:pos-tag                INFO     Num examples = 293
2023-06-04 18:34:56.346 360:pos-tag                INFO     Batch size = 32
2023-06-04 18:34:58.825 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 18:34:58.825 408:pos-tag                INFO     eval_acc = 0.0401
2023-06-04 18:34:58.825 408:pos-tag                INFO     eval_f1 = 0.0033
2023-06-04 18:34:58.826 408:pos-tag                INFO     eval_mcc = -0.0031
2023-06-04 18:34:58.826 408:pos-tag                INFO     eval_precision = 0.0111
2023-06-04 18:34:58.826 408:pos-tag                INFO     eval_recall = 0.0074
2023-06-04 18:34:58.826 300:pos-tag                INFO     ********************
2023-06-04 18:34:58.826 301:pos-tag                INFO     Best f1:0.0033
2023-06-04 18:34:58.826 302:pos-tag                INFO     ********************
2023-06-04 18:35:00.192 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_9/checkpoint-best-f1/model.bin
2023-06-04 18:35:00.745 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 18:35:00.745 359:pos-tag                INFO     Num examples = 293
2023-06-04 18:35:00.745 360:pos-tag                INFO     Batch size = 32
2023-06-04 18:35:03.168 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 18:35:03.169 408:pos-tag                INFO     eval_acc = 0.055
2023-06-04 18:35:03.169 408:pos-tag                INFO     eval_f1 = 0.005
2023-06-04 18:35:03.169 408:pos-tag                INFO     eval_mcc = 0.0047
2023-06-04 18:35:03.169 408:pos-tag                INFO     eval_precision = 0.0137
2023-06-04 18:35:03.169 408:pos-tag                INFO     eval_recall = 0.0109
2023-06-04 18:35:03.169 300:pos-tag                INFO     ********************
2023-06-04 18:35:03.169 301:pos-tag                INFO     Best f1:0.005
2023-06-04 18:35:03.170 302:pos-tag                INFO     ********************
2023-06-04 18:35:04.560 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_9/checkpoint-best-f1/model.bin
2023-06-04 18:35:04.561 322:pos-tag                INFO     ********************
2023-06-04 18:35:04.561 323:pos-tag                INFO     Best MCC:0.0047
2023-06-04 18:35:04.561 324:pos-tag                INFO     ********************
2023-06-04 18:35:06.056 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_9/checkpoint-best-mcc/model.bin
2023-06-04 18:35:06.596 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 18:35:06.596 359:pos-tag                INFO     Num examples = 293
2023-06-04 18:35:06.597 360:pos-tag                INFO     Batch size = 32
2023-06-04 18:35:09.011 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 18:35:09.012 408:pos-tag                INFO     eval_acc = 0.0679
2023-06-04 18:35:09.012 408:pos-tag                INFO     eval_f1 = 0.0065
2023-06-04 18:35:09.012 408:pos-tag                INFO     eval_mcc = 0.0149
2023-06-04 18:35:09.012 408:pos-tag                INFO     eval_precision = 0.0163
2023-06-04 18:35:09.012 408:pos-tag                INFO     eval_recall = 0.0137
2023-06-04 18:35:09.012 300:pos-tag                INFO     ********************
2023-06-04 18:35:09.013 301:pos-tag                INFO     Best f1:0.0065
2023-06-04 18:35:09.013 302:pos-tag                INFO     ********************
