2023-06-05 16:54:33.315 676:pos-tag                DEBUG  main message
2023-06-05 16:54:33.315 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 16:54:34.074 702:pos-tag                INFO   Load Dataset
2023-06-05 16:54:34.075 706:pos-tag                INFO   Num of Class 233
2023-06-05 16:54:37.605 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 16:54:37.606 746:pos-tag                INFO   pretrained the encoder
2023-06-05 16:54:40.357 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-05 16:54:40.357 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=8, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_unixcodermodels/4/layer_8', posratio=0.5, seed=6, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-05 16:54:40.358 185:pos-tag                INFO   save steps 1
2023-06-05 16:54:42.237 224:pos-tag                INFO   ***** Running training *****
2023-06-05 16:54:42.237 225:pos-tag                INFO     Num examples = 880
2023-06-05 16:54:42.238 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 16:54:42.238 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-05 16:54:42.238 231:pos-tag                INFO     Total train batch size = 64
2023-06-05 16:54:42.238 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 16:54:42.238 238:pos-tag                INFO     Total optimization steps = 70
2023-06-05 16:54:43.864 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 16:54:43.865 359:pos-tag                INFO     Num examples = 293
2023-06-05 16:54:43.865 360:pos-tag                INFO     Batch size = 32
2023-06-05 16:54:46.751 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 16:54:46.752 408:pos-tag                INFO     eval_acc = 0.0035
2023-06-05 16:54:46.752 408:pos-tag                INFO     eval_f1 = 0.0004
2023-06-05 16:54:46.752 408:pos-tag                INFO     eval_mcc = 0.0006
2023-06-05 16:54:46.752 408:pos-tag                INFO     eval_precision = 0.0021
2023-06-05 16:54:46.752 408:pos-tag                INFO     eval_recall = 0.0014
2023-06-05 16:54:46.752 300:pos-tag                INFO     ********************
2023-06-05 16:54:46.752 301:pos-tag                INFO     Best f1:0.0004
2023-06-05 16:54:46.753 302:pos-tag                INFO     ********************
2023-06-05 16:54:47.876 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_8/checkpoint-best-f1/model.bin
2023-06-05 16:54:47.876 322:pos-tag                INFO     ********************
2023-06-05 16:54:47.876 323:pos-tag                INFO     Best MCC:0.0006
2023-06-05 16:54:47.876 324:pos-tag                INFO     ********************
2023-06-05 16:54:49.294 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_8/checkpoint-best-mcc/model.bin
