2023-05-26 22:51:57.136 669:pos-tag                DEBUG  main message
2023-05-26 22:51:57.137 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-05-26 22:51:57.786 695:pos-tag                INFO   Load Dataset
2023-05-26 22:51:57.787 699:pos-tag                INFO   Num of Class 229
2023-05-26 22:52:04.058 719:pos-tag                INFO   Finishing loading Dataset
2023-05-26 22:52:04.059 724:pos-tag                INFO   Random Initialize the encoder
2023-05-26 22:52:08.340 755:pos-tag                INFO   Probimg Model Parameters 176101
2023-05-26 22:52:08.340 756:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='Salesforce/codet5-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=9, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='codet5', model_name_or_path='Salesforce/codet5-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_codet5models/1/layer_9', posratio=0.5, seed=179, token_config='Salesforce/codet5-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-05-26 22:52:08.341 178:pos-tag                INFO   save steps 3
2023-05-26 22:52:10.392 217:pos-tag                INFO   ***** Running training *****
2023-05-26 22:52:10.393 218:pos-tag                INFO     Num examples = 1200
2023-05-26 22:52:10.393 219:pos-tag                INFO     Num Epochs = 5
2023-05-26 22:52:10.393 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-05-26 22:52:10.393 224:pos-tag                INFO     Total train batch size = 32
2023-05-26 22:52:10.393 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-05-26 22:52:10.393 231:pos-tag                INFO     Total optimization steps = 190
2023-05-26 22:52:13.656 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-26 22:52:13.656 352:pos-tag                INFO     Num examples = 400
2023-05-26 22:52:13.656 353:pos-tag                INFO     Batch size = 32
2023-05-26 22:52:23.389 399:pos-tag                INFO   ***** Eval results *****
2023-05-26 22:52:23.390 401:pos-tag                INFO     eval_acc = 0.0007
2023-05-26 22:52:23.390 401:pos-tag                INFO     eval_f1 = 0.0004
2023-05-26 22:52:23.390 401:pos-tag                INFO     eval_mcc = 0.0004
2023-05-26 22:52:23.391 401:pos-tag                INFO     eval_precision = 0.0026
2023-05-26 22:52:23.391 401:pos-tag                INFO     eval_recall = 0.0026
2023-05-26 22:52:23.391 293:pos-tag                INFO     ********************
2023-05-26 22:52:23.391 294:pos-tag                INFO     Best f1:0.0004
2023-05-26 22:52:23.391 295:pos-tag                INFO     ********************
2023-05-26 22:52:25.620 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_9/checkpoint-best-f1/model.bin
2023-05-26 22:52:25.621 315:pos-tag                INFO     ********************
2023-05-26 22:52:25.622 316:pos-tag                INFO     Best MCC:0.0004
2023-05-26 22:52:25.622 317:pos-tag                INFO     ********************
2023-05-26 22:52:28.003 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_9/checkpoint-best-mcc/model.bin
2023-05-26 22:52:30.393 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-26 22:52:30.393 352:pos-tag                INFO     Num examples = 400
2023-05-26 22:52:30.394 353:pos-tag                INFO     Batch size = 32
2023-05-26 22:52:39.708 399:pos-tag                INFO   ***** Eval results *****
2023-05-26 22:52:39.709 401:pos-tag                INFO     eval_acc = 0.0034
2023-05-26 22:52:39.709 401:pos-tag                INFO     eval_f1 = 0.0014
2023-05-26 22:52:39.709 401:pos-tag                INFO     eval_mcc = 0.003
2023-05-26 22:52:39.710 401:pos-tag                INFO     eval_precision = 0.0022
2023-05-26 22:52:39.710 401:pos-tag                INFO     eval_recall = 0.0035
2023-05-26 22:52:39.710 293:pos-tag                INFO     ********************
2023-05-26 22:52:39.710 294:pos-tag                INFO     Best f1:0.0014
2023-05-26 22:52:39.710 295:pos-tag                INFO     ********************
2023-05-26 22:52:42.299 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_9/checkpoint-best-f1/model.bin
2023-05-26 22:52:42.300 315:pos-tag                INFO     ********************
2023-05-26 22:52:42.300 316:pos-tag                INFO     Best MCC:0.003
2023-05-26 22:52:42.300 317:pos-tag                INFO     ********************
2023-05-26 22:52:45.147 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_9/checkpoint-best-mcc/model.bin
2023-05-26 22:52:47.576 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-26 22:52:47.577 352:pos-tag                INFO     Num examples = 400
2023-05-26 22:52:47.577 353:pos-tag                INFO     Batch size = 32
2023-05-26 22:52:56.933 399:pos-tag                INFO   ***** Eval results *****
2023-05-26 22:52:56.934 401:pos-tag                INFO     eval_acc = 0.0217
2023-05-26 22:52:56.934 401:pos-tag                INFO     eval_f1 = 0.0044
2023-05-26 22:52:56.934 401:pos-tag                INFO     eval_mcc = 0.0186
2023-05-26 22:52:56.934 401:pos-tag                INFO     eval_precision = 0.0108
2023-05-26 22:52:56.934 401:pos-tag                INFO     eval_recall = 0.0091
2023-05-26 22:52:56.934 293:pos-tag                INFO     ********************
2023-05-26 22:52:56.934 294:pos-tag                INFO     Best f1:0.0044
2023-05-26 22:52:56.934 295:pos-tag                INFO     ********************
2023-05-26 22:52:59.423 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_9/checkpoint-best-f1/model.bin
