2022-08-28 15:09:34.726 669:pos-tag                DEBUG  main message
2022-08-28 15:09:34.726 675:pos-tag                WARNING device: cuda, n_gpu: 1
2022-08-28 15:09:37.899 690:pos-tag                INFO   Load Dataset
2022-08-28 15:09:37.900 694:pos-tag                INFO   Num of Class 145
2022-08-28 15:09:39.424 714:pos-tag                INFO   Finishing loading Dataset
2022-08-28 15:09:39.424 721:pos-tag                INFO   pretrained the encoder
2022-08-28 15:09:41.318 733:pos-tag                INFO   Probimg Model Parameters 111505
2022-08-28 15:09:41.318 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/codebert-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=10, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='codebert', model_name_or_path='microsoft/codebert-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_codebertmodels/3/layer_10', posratio=0.5, seed=969, token_config='microsoft/codebert-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2022-08-28 15:09:41.319 178:pos-tag                INFO   save steps 1
2022-08-28 15:09:42.244 217:pos-tag                INFO   ***** Running training *****
2022-08-28 15:09:42.244 218:pos-tag                INFO     Num examples = 880
2022-08-28 15:09:42.244 219:pos-tag                INFO     Num Epochs = 5
2022-08-28 15:09:42.244 220:pos-tag                INFO     Instantaneous batch size per GPU = 64
2022-08-28 15:09:42.244 224:pos-tag                INFO     Total train batch size = 64
2022-08-28 15:09:42.244 228:pos-tag                INFO     Gradient Accumulation steps = 1
2022-08-28 15:09:42.244 231:pos-tag                INFO     Total optimization steps = 70
2022-08-28 15:09:43.381 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-28 15:09:43.381 352:pos-tag                INFO     Num examples = 293
2022-08-28 15:09:43.381 353:pos-tag                INFO     Batch size = 32
2022-08-28 15:09:46.796 399:pos-tag                INFO   ***** Eval results *****
2022-08-28 15:09:46.796 401:pos-tag                INFO     eval_acc = 0.0039
2022-08-28 15:09:46.796 401:pos-tag                INFO     eval_f1 = 0.0008
2022-08-28 15:09:46.796 401:pos-tag                INFO     eval_mcc = -0.0017
2022-08-28 15:09:46.796 401:pos-tag                INFO     eval_precision = 0.0017
2022-08-28 15:09:46.796 401:pos-tag                INFO     eval_recall = 0.0036
2022-08-28 15:09:46.796 293:pos-tag                INFO     ********************
2022-08-28 15:09:46.796 294:pos-tag                INFO     Best f1:0.0008
