2023-01-17 15:27:40.194 669:pos-tag                DEBUG  main message
2023-01-17 15:27:40.194 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-01-17 15:27:42.446 690:pos-tag                INFO   Load Dataset
2023-01-17 15:27:42.446 694:pos-tag                INFO   Num of Class 229
2023-01-17 15:27:45.419 714:pos-tag                INFO   Finishing loading Dataset
2023-01-17 15:27:45.419 718:pos-tag                INFO   Random Initialize the encoder
2023-01-17 15:27:46.753 733:pos-tag                INFO   Probimg Model Parameters 176101
2023-01-17 15:27:46.753 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/graphcodebert-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=1, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='graphcodebert', model_name_or_path='microsoft/graphcodebert-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_graphcodebertmodels/3/layer_1', posratio=0.5, seed=206, token_config='microsoft/graphcodebert-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-01-17 15:27:46.753 178:pos-tag                INFO   save steps 3
2023-01-17 15:27:47.812 217:pos-tag                INFO   ***** Running training *****
2023-01-17 15:27:47.812 218:pos-tag                INFO     Num examples = 1200
2023-01-17 15:27:47.812 219:pos-tag                INFO     Num Epochs = 5
2023-01-17 15:27:47.812 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-01-17 15:27:47.812 224:pos-tag                INFO     Total train batch size = 32
2023-01-17 15:27:47.812 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-01-17 15:27:47.813 231:pos-tag                INFO     Total optimization steps = 190
2023-01-17 15:27:49.433 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-17 15:27:49.433 352:pos-tag                INFO     Num examples = 400
2023-01-17 15:27:49.433 353:pos-tag                INFO     Batch size = 32
2023-01-17 15:27:54.422 399:pos-tag                INFO   ***** Eval results *****
2023-01-17 15:27:54.422 401:pos-tag                INFO     eval_acc = 0.0053
2023-01-17 15:27:54.423 401:pos-tag                INFO     eval_f1 = 0.0012
2023-01-17 15:27:54.423 401:pos-tag                INFO     eval_mcc = 0.0015
2023-01-17 15:27:54.423 401:pos-tag                INFO     eval_precision = 0.0102
2023-01-17 15:27:54.423 401:pos-tag                INFO     eval_recall = 0.0041
2023-01-17 15:27:54.423 293:pos-tag                INFO     ********************
2023-01-17 15:27:54.423 294:pos-tag                INFO     Best f1:0.0012
2023-01-17 15:27:54.423 295:pos-tag                INFO     ********************
2023-01-17 15:27:55.120 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/3/layer_1/checkpoint-best-f1/model.bin
2023-01-17 15:27:55.120 315:pos-tag                INFO     ********************
2023-01-17 15:27:55.120 316:pos-tag                INFO     Best MCC:0.0015
2023-01-17 15:27:55.120 317:pos-tag                INFO     ********************
2023-01-17 15:27:55.791 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/3/layer_1/checkpoint-best-mcc/model.bin
2023-01-17 15:27:57.004 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-17 15:27:57.005 352:pos-tag                INFO     Num examples = 400
2023-01-17 15:27:57.005 353:pos-tag                INFO     Batch size = 32
2023-01-17 15:28:01.734 399:pos-tag                INFO   ***** Eval results *****
2023-01-17 15:28:01.734 401:pos-tag                INFO     eval_acc = 0.0144
2023-01-17 15:28:01.734 401:pos-tag                INFO     eval_f1 = 0.002
2023-01-17 15:28:01.734 401:pos-tag                INFO     eval_mcc = 0.0052
2023-01-17 15:28:01.734 401:pos-tag                INFO     eval_precision = 0.0065
2023-01-17 15:28:01.734 401:pos-tag                INFO     eval_recall = 0.0047
2023-01-17 15:28:01.735 293:pos-tag                INFO     ********************
2023-01-17 15:28:01.735 294:pos-tag                INFO     Best f1:0.002
2023-01-17 15:28:01.735 295:pos-tag                INFO     ********************
2023-01-17 15:28:03.756 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/3/layer_1/checkpoint-best-f1/model.bin
2023-01-17 15:28:03.756 315:pos-tag                INFO     ********************
2023-01-17 15:28:03.756 316:pos-tag                INFO     Best MCC:0.0052
2023-01-17 15:28:03.756 317:pos-tag                INFO     ********************
2023-01-17 15:28:05.590 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/3/layer_1/checkpoint-best-mcc/model.bin
2023-01-17 15:28:06.811 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-17 15:28:06.811 352:pos-tag                INFO     Num examples = 400
2023-01-17 15:28:06.812 353:pos-tag                INFO     Batch size = 32
2023-01-17 15:28:11.540 399:pos-tag                INFO   ***** Eval results *****
2023-01-17 15:28:11.540 401:pos-tag                INFO     eval_acc = 0.0528
2023-01-17 15:28:11.540 401:pos-tag                INFO     eval_f1 = 0.0064
2023-01-17 15:28:11.540 401:pos-tag                INFO     eval_mcc = 0.0223
2023-01-17 15:28:11.541 401:pos-tag                INFO     eval_precision = 0.0113
2023-01-17 15:28:11.541 401:pos-tag                INFO     eval_recall = 0.0075
