2023-06-05 15:13:40.281 676:pos-tag                DEBUG  main message
2023-06-05 15:13:40.281 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 15:13:41.154 702:pos-tag                INFO   Load Dataset
2023-06-05 15:13:41.155 706:pos-tag                INFO   Num of Class 233
2023-06-05 15:13:44.547 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 15:13:44.548 746:pos-tag                INFO   pretrained the encoder
2023-06-05 15:13:47.102 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-05 15:13:47.102 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=11, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_unixcodermodels/4/layer_11', posratio=0.5, seed=6, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-05 15:13:47.103 185:pos-tag                INFO   save steps 1
2023-06-05 15:13:49.089 224:pos-tag                INFO   ***** Running training *****
2023-06-05 15:13:49.090 225:pos-tag                INFO     Num examples = 880
2023-06-05 15:13:49.090 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 15:13:49.090 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-05 15:13:49.090 231:pos-tag                INFO     Total train batch size = 64
2023-06-05 15:13:49.091 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 15:13:49.091 238:pos-tag                INFO     Total optimization steps = 70
2023-06-05 15:13:50.725 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 15:13:50.725 359:pos-tag                INFO     Num examples = 293
2023-06-05 15:13:50.725 360:pos-tag                INFO     Batch size = 32
2023-06-05 15:13:53.697 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 15:13:53.698 408:pos-tag                INFO     eval_acc = 0.0037
2023-06-05 15:13:53.698 408:pos-tag                INFO     eval_f1 = 0.0004
2023-06-05 15:13:53.698 408:pos-tag                INFO     eval_mcc = -0.0006
2023-06-05 15:13:53.698 408:pos-tag                INFO     eval_precision = 0.0038
2023-06-05 15:13:53.699 408:pos-tag                INFO     eval_recall = 0.0015
2023-06-05 15:13:53.699 300:pos-tag                INFO     ********************
2023-06-05 15:13:53.699 301:pos-tag                INFO     Best f1:0.0004
2023-06-05 15:13:53.699 302:pos-tag                INFO     ********************
2023-06-05 15:13:55.349 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_11/checkpoint-best-f1/model.bin
2023-06-05 15:13:55.888 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 15:13:55.888 359:pos-tag                INFO     Num examples = 293
2023-06-05 15:13:55.888 360:pos-tag                INFO     Batch size = 32
2023-06-05 15:13:58.310 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 15:13:58.311 408:pos-tag                INFO     eval_acc = 0.0047
2023-06-05 15:13:58.311 408:pos-tag                INFO     eval_f1 = 0.0004
2023-06-05 15:13:58.311 408:pos-tag                INFO     eval_mcc = -0.0004
2023-06-05 15:13:58.311 408:pos-tag                INFO     eval_precision = 0.0038
