2023-06-04 19:07:03.852 676:pos-tag                DEBUG  main message
2023-06-04 19:07:03.852 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-04 19:07:05.083 702:pos-tag                INFO   Load Dataset
2023-06-04 19:07:05.105 706:pos-tag                INFO   Num of Class 233
2023-06-04 19:07:09.103 729:pos-tag                INFO   Finishing loading Dataset
2023-06-04 19:07:09.103 746:pos-tag                INFO   pretrained the encoder
2023-06-04 19:07:12.734 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-04 19:07:12.734 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=8, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_unixcodermodels/1/layer_8', posratio=0.5, seed=933, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-04 19:07:12.735 185:pos-tag                INFO   save steps 1
2023-06-04 19:07:14.800 224:pos-tag                INFO   ***** Running training *****
2023-06-04 19:07:14.801 225:pos-tag                INFO     Num examples = 880
2023-06-04 19:07:14.801 226:pos-tag                INFO     Num Epochs = 5
2023-06-04 19:07:14.801 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-04 19:07:14.801 231:pos-tag                INFO     Total train batch size = 64
2023-06-04 19:07:14.801 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-04 19:07:14.801 238:pos-tag                INFO     Total optimization steps = 70
2023-06-04 19:07:16.374 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 19:07:16.375 359:pos-tag                INFO     Num examples = 293
2023-06-04 19:07:16.375 360:pos-tag                INFO     Batch size = 32
2023-06-04 19:07:19.651 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 19:07:19.652 408:pos-tag                INFO     eval_acc = 0.0029
2023-06-04 19:07:19.652 408:pos-tag                INFO     eval_f1 = 0.0012
2023-06-04 19:07:19.652 408:pos-tag                INFO     eval_mcc = -0.0064
2023-06-04 19:07:19.652 408:pos-tag                INFO     eval_precision = 0.0042
2023-06-04 19:07:19.652 408:pos-tag                INFO     eval_recall = 0.0014
2023-06-04 19:07:19.653 300:pos-tag                INFO     ********************
2023-06-04 19:07:19.653 301:pos-tag                INFO     Best f1:0.0012
2023-06-04 19:07:19.653 302:pos-tag                INFO     ********************
2023-06-04 19:07:21.088 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_8/checkpoint-best-f1/model.bin
2023-06-04 19:07:21.648 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 19:07:21.648 359:pos-tag                INFO     Num examples = 293
2023-06-04 19:07:21.649 360:pos-tag                INFO     Batch size = 32
2023-06-04 19:07:24.061 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 19:07:24.062 408:pos-tag                INFO     eval_acc = 0.0033
2023-06-04 19:07:24.062 408:pos-tag                INFO     eval_f1 = 0.0012
2023-06-04 19:07:24.063 408:pos-tag                INFO     eval_mcc = -0.0072
2023-06-04 19:07:24.063 408:pos-tag                INFO     eval_precision = 0.0048
2023-06-04 19:07:24.063 408:pos-tag                INFO     eval_recall = 0.0015
2023-06-04 19:07:24.063 300:pos-tag                INFO     ********************
2023-06-04 19:07:24.063 301:pos-tag                INFO     Best f1:0.0012
2023-06-04 19:07:24.064 302:pos-tag                INFO     ********************
2023-06-04 19:07:25.588 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_8/checkpoint-best-f1/model.bin
2023-06-04 19:07:26.134 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 19:07:26.135 359:pos-tag                INFO     Num examples = 293
2023-06-04 19:07:26.135 360:pos-tag                INFO     Batch size = 32
2023-06-04 19:07:28.603 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 19:07:28.603 408:pos-tag                INFO     eval_acc = 0.0048
2023-06-04 19:07:28.603 408:pos-tag                INFO     eval_f1 = 0.0016
2023-06-04 19:07:28.603 408:pos-tag                INFO     eval_mcc = -0.0085
2023-06-04 19:07:28.604 408:pos-tag                INFO     eval_precision = 0.0059
2023-06-04 19:07:28.604 408:pos-tag                INFO     eval_recall = 0.0018
2023-06-04 19:07:28.604 300:pos-tag                INFO     ********************
2023-06-04 19:07:28.604 301:pos-tag                INFO     Best f1:0.0016
2023-06-04 19:07:28.604 302:pos-tag                INFO     ********************
2023-06-04 19:07:30.182 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_8/checkpoint-best-f1/model.bin
2023-06-04 19:07:30.722 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 19:07:30.722 359:pos-tag                INFO     Num examples = 293
2023-06-04 19:07:30.723 360:pos-tag                INFO     Batch size = 32
2023-06-04 19:07:33.165 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 19:07:33.166 408:pos-tag                INFO     eval_acc = 0.0082
2023-06-04 19:07:33.166 408:pos-tag                INFO     eval_f1 = 0.002
2023-06-04 19:07:33.166 408:pos-tag                INFO     eval_mcc = -0.0096
2023-06-04 19:07:33.166 408:pos-tag                INFO     eval_precision = 0.0101
2023-06-04 19:07:33.167 408:pos-tag                INFO     eval_recall = 0.0024
2023-06-04 19:07:33.167 300:pos-tag                INFO     ********************
2023-06-04 19:07:33.167 301:pos-tag                INFO     Best f1:0.002
2023-06-04 19:07:33.167 302:pos-tag                INFO     ********************
2023-06-04 19:07:34.756 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_8/checkpoint-best-f1/model.bin
2023-06-04 19:07:35.296 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 19:07:35.296 359:pos-tag                INFO     Num examples = 293
2023-06-04 19:07:35.296 360:pos-tag                INFO     Batch size = 32
2023-06-04 19:07:37.700 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 19:07:37.701 408:pos-tag                INFO     eval_acc = 0.0159
2023-06-04 19:07:37.702 408:pos-tag                INFO     eval_f1 = 0.0032
2023-06-04 19:07:37.702 408:pos-tag                INFO     eval_mcc = -0.0079
2023-06-04 19:07:37.702 408:pos-tag                INFO     eval_precision = 0.0165
2023-06-04 19:07:37.702 408:pos-tag                INFO     eval_recall = 0.0033
2023-06-04 19:07:37.702 300:pos-tag                INFO     ********************
2023-06-04 19:07:37.702 301:pos-tag                INFO     Best f1:0.0032
2023-06-04 19:07:37.702 302:pos-tag                INFO     ********************
2023-06-04 19:07:39.165 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_8/checkpoint-best-f1/model.bin
2023-06-04 19:07:39.700 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 19:07:39.700 359:pos-tag                INFO     Num examples = 293
2023-06-04 19:07:39.700 360:pos-tag                INFO     Batch size = 32
2023-06-04 19:07:42.174 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 19:07:42.175 408:pos-tag                INFO     eval_acc = 0.0275
2023-06-04 19:07:42.175 408:pos-tag                INFO     eval_f1 = 0.0047
2023-06-04 19:07:42.175 408:pos-tag                INFO     eval_mcc = -0.0024
2023-06-04 19:07:42.175 408:pos-tag                INFO     eval_precision = 0.0204
2023-06-04 19:07:42.176 408:pos-tag                INFO     eval_recall = 0.0057
2023-06-04 19:07:42.176 300:pos-tag                INFO     ********************
2023-06-04 19:07:42.176 301:pos-tag                INFO     Best f1:0.0047
2023-06-04 19:07:42.176 302:pos-tag                INFO     ********************
2023-06-04 19:07:44.086 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_8/checkpoint-best-f1/model.bin
2023-06-04 19:07:44.619 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 19:07:44.619 359:pos-tag                INFO     Num examples = 293
2023-06-04 19:07:44.619 360:pos-tag                INFO     Batch size = 32
2023-06-04 19:07:47.024 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 19:07:47.025 408:pos-tag                INFO     eval_acc = 0.045
2023-06-04 19:07:47.025 408:pos-tag                INFO     eval_f1 = 0.0079
2023-06-04 19:07:47.025 408:pos-tag                INFO     eval_mcc = 0.0101
2023-06-04 19:07:47.025 408:pos-tag                INFO     eval_precision = 0.0244
2023-06-04 19:07:47.025 408:pos-tag                INFO     eval_recall = 0.0102
2023-06-04 19:07:47.025 300:pos-tag                INFO     ********************
2023-06-04 19:07:47.025 301:pos-tag                INFO     Best f1:0.0079
2023-06-04 19:07:47.026 302:pos-tag                INFO     ********************
2023-06-04 19:07:48.476 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_8/checkpoint-best-f1/model.bin
2023-06-04 19:07:48.477 322:pos-tag                INFO     ********************
2023-06-04 19:07:48.477 323:pos-tag                INFO     Best MCC:0.0101
2023-06-04 19:07:48.477 324:pos-tag                INFO     ********************
2023-06-04 19:07:49.917 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_8/checkpoint-best-mcc/model.bin
2023-06-04 19:07:50.461 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 19:07:50.461 359:pos-tag                INFO     Num examples = 293
2023-06-04 19:07:50.461 360:pos-tag                INFO     Batch size = 32
2023-06-04 19:07:52.936 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 19:07:52.936 408:pos-tag                INFO     eval_acc = 0.0671
2023-06-04 19:07:52.936 408:pos-tag                INFO     eval_f1 = 0.0113
2023-06-04 19:07:52.936 408:pos-tag                INFO     eval_mcc = 0.0271
2023-06-04 19:07:52.937 408:pos-tag                INFO     eval_precision = 0.0319
2023-06-04 19:07:52.937 408:pos-tag                INFO     eval_recall = 0.0161
2023-06-04 19:07:52.937 300:pos-tag                INFO     ********************
2023-06-04 19:07:52.937 301:pos-tag                INFO     Best f1:0.0113
2023-06-04 19:07:52.937 302:pos-tag                INFO     ********************
2023-06-04 19:07:54.404 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_8/checkpoint-best-f1/model.bin
2023-06-04 19:07:54.405 322:pos-tag                INFO     ********************
2023-06-04 19:07:54.405 323:pos-tag                INFO     Best MCC:0.0271
2023-06-04 19:07:54.405 324:pos-tag                INFO     ********************
2023-06-04 19:07:55.975 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_8/checkpoint-best-mcc/model.bin
2023-06-04 19:07:56.516 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 19:07:56.517 359:pos-tag                INFO     Num examples = 293
2023-06-04 19:07:56.517 360:pos-tag                INFO     Batch size = 32
2023-06-04 19:07:58.988 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 19:07:58.988 408:pos-tag                INFO     eval_acc = 0.0931
2023-06-04 19:07:58.989 408:pos-tag                INFO     eval_f1 = 0.0149
2023-06-04 19:07:58.989 408:pos-tag                INFO     eval_mcc = 0.0486
2023-06-04 19:07:58.989 408:pos-tag                INFO     eval_precision = 0.0373
2023-06-04 19:07:58.989 408:pos-tag                INFO     eval_recall = 0.0227
2023-06-04 19:07:58.989 300:pos-tag                INFO     ********************
2023-06-04 19:07:58.989 301:pos-tag                INFO     Best f1:0.0149
2023-06-04 19:07:58.989 302:pos-tag                INFO     ********************
2023-06-04 19:08:00.527 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_8/checkpoint-best-f1/model.bin
2023-06-04 19:08:00.528 322:pos-tag                INFO     ********************
2023-06-04 19:08:00.528 323:pos-tag                INFO     Best MCC:0.0486
2023-06-04 19:08:00.528 324:pos-tag                INFO     ********************
2023-06-04 19:08:02.054 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_8/checkpoint-best-mcc/model.bin
2023-06-04 19:08:02.619 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 19:08:02.619 359:pos-tag                INFO     Num examples = 293
2023-06-04 19:08:02.619 360:pos-tag                INFO     Batch size = 32
2023-06-04 19:08:05.087 406:pos-tag                INFO   ***** Eval results *****
