2023-01-16 15:10:15.796 669:pos-tag                DEBUG  main message
2023-01-16 15:10:15.797 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-01-16 15:10:18.085 690:pos-tag                INFO   Load Dataset
2023-01-16 15:10:18.086 694:pos-tag                INFO   Num of Class 229
2023-01-16 15:10:21.064 714:pos-tag                INFO   Finishing loading Dataset
2023-01-16 15:10:21.064 718:pos-tag                INFO   Random Initialize the encoder
2023-01-16 15:10:22.461 733:pos-tag                INFO   Probimg Model Parameters 176101
2023-01-16 15:10:22.461 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/graphcodebert-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=7, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='graphcodebert', model_name_or_path='microsoft/graphcodebert-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_graphcodebertmodels/4/layer_7', posratio=0.5, seed=768, token_config='microsoft/graphcodebert-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-01-16 15:10:22.462 178:pos-tag                INFO   save steps 3
2023-01-16 15:10:23.512 217:pos-tag                INFO   ***** Running training *****
2023-01-16 15:10:23.513 218:pos-tag                INFO     Num examples = 1200
2023-01-16 15:10:23.513 219:pos-tag                INFO     Num Epochs = 5
2023-01-16 15:10:23.513 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-01-16 15:10:23.513 224:pos-tag                INFO     Total train batch size = 32
2023-01-16 15:10:23.513 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-01-16 15:10:23.513 231:pos-tag                INFO     Total optimization steps = 190
2023-01-16 15:10:25.121 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-16 15:10:25.122 352:pos-tag                INFO     Num examples = 400
2023-01-16 15:10:25.122 353:pos-tag                INFO     Batch size = 32
2023-01-16 15:10:30.157 399:pos-tag                INFO   ***** Eval results *****
2023-01-16 15:10:30.157 401:pos-tag                INFO     eval_acc = 0.0045
2023-01-16 15:10:30.157 401:pos-tag                INFO     eval_f1 = 0.0006
2023-01-16 15:10:30.157 401:pos-tag                INFO     eval_mcc = -0.0015
2023-01-16 15:10:30.157 401:pos-tag                INFO     eval_precision = 0.0043
2023-01-16 15:10:30.158 401:pos-tag                INFO     eval_recall = 0.0028
2023-01-16 15:10:30.158 293:pos-tag                INFO     ********************
2023-01-16 15:10:30.158 294:pos-tag                INFO     Best f1:0.0006
2023-01-16 15:10:30.158 295:pos-tag                INFO     ********************
2023-01-16 15:10:30.845 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/4/layer_7/checkpoint-best-f1/model.bin
2023-01-16 15:10:32.049 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-16 15:10:32.049 352:pos-tag                INFO     Num examples = 400
2023-01-16 15:10:32.049 353:pos-tag                INFO     Batch size = 32
2023-01-16 15:10:36.779 399:pos-tag                INFO   ***** Eval results *****
2023-01-16 15:10:36.779 401:pos-tag                INFO     eval_acc = 0.0136
2023-01-16 15:10:36.779 401:pos-tag                INFO     eval_f1 = 0.0012
2023-01-16 15:10:36.779 401:pos-tag                INFO     eval_mcc = -0.0017
2023-01-16 15:10:36.779 401:pos-tag                INFO     eval_precision = 0.0035
2023-01-16 15:10:36.779 401:pos-tag                INFO     eval_recall = 0.0044
2023-01-16 15:10:36.779 293:pos-tag                INFO     ********************
2023-01-16 15:10:36.779 294:pos-tag                INFO     Best f1:0.0012
2023-01-16 15:10:36.780 295:pos-tag                INFO     ********************
2023-01-16 15:10:38.074 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/4/layer_7/checkpoint-best-f1/model.bin
2023-01-16 15:10:39.281 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-16 15:10:39.282 352:pos-tag                INFO     Num examples = 400
2023-01-16 15:10:39.282 353:pos-tag                INFO     Batch size = 32
2023-01-16 15:10:43.996 399:pos-tag                INFO   ***** Eval results *****
2023-01-16 15:10:43.997 401:pos-tag                INFO     eval_acc = 0.0364
2023-01-16 15:10:43.997 401:pos-tag                INFO     eval_f1 = 0.0027
2023-01-16 15:10:43.997 401:pos-tag                INFO     eval_mcc = 0.0007
2023-01-16 15:10:43.997 401:pos-tag                INFO     eval_precision = 0.0053
2023-01-16 15:10:43.997 401:pos-tag                INFO     eval_recall = 0.0075
2023-01-16 15:10:43.997 293:pos-tag                INFO     ********************
2023-01-16 15:10:43.997 294:pos-tag                INFO     Best f1:0.0027
2023-01-16 15:10:43.997 295:pos-tag                INFO     ********************
2023-01-16 15:10:45.289 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/4/layer_7/checkpoint-best-f1/model.bin
2023-01-16 15:10:45.289 315:pos-tag                INFO     ********************
2023-01-16 15:10:45.289 316:pos-tag                INFO     Best MCC:0.0007
2023-01-16 15:10:45.289 317:pos-tag                INFO     ********************
2023-01-16 15:10:45.972 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/4/layer_7/checkpoint-best-mcc/model.bin
2023-01-16 15:10:47.194 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-16 15:10:47.194 352:pos-tag                INFO     Num examples = 400
2023-01-16 15:10:47.194 353:pos-tag                INFO     Batch size = 32
2023-01-16 15:10:51.905 399:pos-tag                INFO   ***** Eval results *****
2023-01-16 15:10:51.906 401:pos-tag                INFO     eval_acc = 0.064
2023-01-16 15:10:51.906 401:pos-tag                INFO     eval_f1 = 0.0131
2023-01-16 15:10:51.906 401:pos-tag                INFO     eval_mcc = 0.0157
2023-01-16 15:10:51.906 401:pos-tag                INFO     eval_precision = 0.0182
2023-01-16 15:10:51.906 401:pos-tag                INFO     eval_recall = 0.0182
2023-01-16 15:10:51.906 293:pos-tag                INFO     ********************
2023-01-16 15:10:51.906 294:pos-tag                INFO     Best f1:0.0131
2023-01-16 15:10:51.906 295:pos-tag                INFO     ********************
2023-01-16 15:10:52.880 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/4/layer_7/checkpoint-best-f1/model.bin
2023-01-16 15:10:52.881 315:pos-tag                INFO     ********************
2023-01-16 15:10:52.881 316:pos-tag                INFO     Best MCC:0.0157
2023-01-16 15:10:52.881 317:pos-tag                INFO     ********************
2023-01-16 15:10:53.866 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/4/layer_7/checkpoint-best-mcc/model.bin
2023-01-16 15:10:55.095 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-16 15:10:55.095 352:pos-tag                INFO     Num examples = 400
2023-01-16 15:10:55.095 353:pos-tag                INFO     Batch size = 32
2023-01-16 15:10:59.801 399:pos-tag                INFO   ***** Eval results *****
2023-01-16 15:10:59.801 401:pos-tag                INFO     eval_acc = 0.0921
2023-01-16 15:10:59.801 401:pos-tag                INFO     eval_f1 = 0.0192
2023-01-16 15:10:59.801 401:pos-tag                INFO     eval_mcc = 0.0398
2023-01-16 15:10:59.801 401:pos-tag                INFO     eval_precision = 0.0383
2023-01-16 15:10:59.801 401:pos-tag                INFO     eval_recall = 0.0217
2023-01-16 15:10:59.801 293:pos-tag                INFO     ********************
2023-01-16 15:10:59.802 294:pos-tag                INFO     Best f1:0.0192
2023-01-16 15:10:59.802 295:pos-tag                INFO     ********************
2023-01-16 15:11:00.648 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/4/layer_7/checkpoint-best-f1/model.bin
2023-01-16 15:11:00.648 315:pos-tag                INFO     ********************
2023-01-16 15:11:00.648 316:pos-tag                INFO     Best MCC:0.0398
2023-01-16 15:11:00.649 317:pos-tag                INFO     ********************
2023-01-16 15:11:01.477 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/4/layer_7/checkpoint-best-mcc/model.bin
2023-01-16 15:11:02.700 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-16 15:11:02.700 352:pos-tag                INFO     Num examples = 400
2023-01-16 15:11:02.701 353:pos-tag                INFO     Batch size = 32
2023-01-16 15:11:07.416 399:pos-tag                INFO   ***** Eval results *****
2023-01-16 15:11:07.416 401:pos-tag                INFO     eval_acc = 0.1378
2023-01-16 15:11:07.416 401:pos-tag                INFO     eval_f1 = 0.0232
2023-01-16 15:11:07.416 401:pos-tag                INFO     eval_mcc = 0.0788
2023-01-16 15:11:07.416 401:pos-tag                INFO     eval_precision = 0.0528
2023-01-16 15:11:07.416 401:pos-tag                INFO     eval_recall = 0.0259
2023-01-16 15:11:07.416 293:pos-tag                INFO     ********************
2023-01-16 15:11:07.416 294:pos-tag                INFO     Best f1:0.0232
2023-01-16 15:11:07.416 295:pos-tag                INFO     ********************
2023-01-16 15:11:08.375 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/4/layer_7/checkpoint-best-f1/model.bin
2023-01-16 15:11:08.375 315:pos-tag                INFO     ********************
2023-01-16 15:11:08.375 316:pos-tag                INFO     Best MCC:0.0788
2023-01-16 15:11:08.375 317:pos-tag                INFO     ********************
2023-01-16 15:11:09.293 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/4/layer_7/checkpoint-best-mcc/model.bin
2023-01-16 15:11:10.511 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-16 15:11:10.511 352:pos-tag                INFO     Num examples = 400
2023-01-16 15:11:10.511 353:pos-tag                INFO     Batch size = 32
2023-01-16 15:11:15.232 399:pos-tag                INFO   ***** Eval results *****
2023-01-16 15:11:15.232 401:pos-tag                INFO     eval_acc = 0.2178
2023-01-16 15:11:15.232 401:pos-tag                INFO     eval_f1 = 0.0314
2023-01-16 15:11:15.232 401:pos-tag                INFO     eval_mcc = 0.1377
2023-01-16 15:11:15.232 401:pos-tag                INFO     eval_precision = 0.0497
2023-01-16 15:11:15.232 401:pos-tag                INFO     eval_recall = 0.0344
2023-01-16 15:11:15.232 293:pos-tag                INFO     ********************
2023-01-16 15:11:15.232 294:pos-tag                INFO     Best f1:0.0314
2023-01-16 15:11:15.232 295:pos-tag                INFO     ********************
2023-01-16 15:11:16.189 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/4/layer_7/checkpoint-best-f1/model.bin
2023-01-16 15:11:16.189 315:pos-tag                INFO     ********************
2023-01-16 15:11:16.190 316:pos-tag                INFO     Best MCC:0.1377
2023-01-16 15:11:16.190 317:pos-tag                INFO     ********************
2023-01-16 15:11:17.117 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/4/layer_7/checkpoint-best-mcc/model.bin
2023-01-16 15:11:18.350 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-16 15:11:18.351 352:pos-tag                INFO     Num examples = 400
2023-01-16 15:11:18.351 353:pos-tag                INFO     Batch size = 32
2023-01-16 15:11:23.068 399:pos-tag                INFO   ***** Eval results *****
2023-01-16 15:11:23.068 401:pos-tag                INFO     eval_acc = 0.2727
2023-01-16 15:11:23.068 401:pos-tag                INFO     eval_f1 = 0.0372
2023-01-16 15:11:23.069 401:pos-tag                INFO     eval_mcc = 0.1779
2023-01-16 15:11:23.069 401:pos-tag                INFO     eval_precision = 0.0569
2023-01-16 15:11:23.069 401:pos-tag                INFO     eval_recall = 0.037
2023-01-16 15:11:23.069 293:pos-tag                INFO     ********************
2023-01-16 15:11:23.069 294:pos-tag                INFO     Best f1:0.0372
2023-01-16 15:11:23.069 295:pos-tag                INFO     ********************
2023-01-16 15:11:24.342 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/4/layer_7/checkpoint-best-f1/model.bin
2023-01-16 15:11:24.343 315:pos-tag                INFO     ********************
2023-01-16 15:11:24.343 316:pos-tag                INFO     Best MCC:0.1779
2023-01-16 15:11:24.343 317:pos-tag                INFO     ********************
2023-01-16 15:11:25.820 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/4/layer_7/checkpoint-best-mcc/model.bin
2023-01-16 15:11:27.047 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-16 15:11:27.048 352:pos-tag                INFO     Num examples = 400
2023-01-16 15:11:27.048 353:pos-tag                INFO     Batch size = 32
2023-01-16 15:11:31.757 399:pos-tag                INFO   ***** Eval results *****
2023-01-16 15:11:31.757 401:pos-tag                INFO     eval_acc = 0.2774
2023-01-16 15:11:31.757 401:pos-tag                INFO     eval_f1 = 0.0342
2023-01-16 15:11:31.757 401:pos-tag                INFO     eval_mcc = 0.1858
2023-01-16 15:11:31.757 401:pos-tag                INFO     eval_precision = 0.0637
2023-01-16 15:11:31.757 401:pos-tag                INFO     eval_recall = 0.0336
2023-01-16 15:11:31.757 315:pos-tag                INFO     ********************
2023-01-16 15:11:31.758 316:pos-tag                INFO     Best MCC:0.1858
2023-01-16 15:11:31.758 317:pos-tag                INFO     ********************
2023-01-16 15:11:32.687 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_graphcodebertmodels/4/layer_7/checkpoint-best-mcc/model.bin
2023-01-16 15:11:33.898 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-16 15:11:33.898 352:pos-tag                INFO     Num examples = 400
2023-01-16 15:11:33.898 353:pos-tag                INFO     Batch size = 32
2023-01-16 15:11:38.610 399:pos-tag                INFO   ***** Eval results *****
2023-01-16 15:11:38.610 401:pos-tag                INFO     eval_acc = 0.3248
2023-01-16 15:11:38.611 401:pos-tag                INFO     eval_f1 = 0.041
2023-01-16 15:11:38.611 401:pos-tag                INFO     eval_mcc = 0.255
2023-01-16 15:11:38.611 401:pos-tag                INFO     eval_precision = 0.0894
