2023-05-27 03:25:27.379 669:pos-tag                DEBUG  main message
2023-05-27 03:25:27.379 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-05-27 03:25:28.080 695:pos-tag                INFO   Load Dataset
2023-05-27 03:25:28.082 699:pos-tag                INFO   Num of Class 229
2023-05-27 03:25:33.595 719:pos-tag                INFO   Finishing loading Dataset
2023-05-27 03:25:33.596 724:pos-tag                INFO   Random Initialize the encoder
2023-05-27 03:25:37.490 755:pos-tag                INFO   Probimg Model Parameters 176101
2023-05-27 03:25:37.490 756:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='Salesforce/codet5-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=5, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='codet5', model_name_or_path='Salesforce/codet5-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_codet5models/1/layer_5', posratio=0.5, seed=179, token_config='Salesforce/codet5-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-05-27 03:25:37.491 178:pos-tag                INFO   save steps 3
2023-05-27 03:25:39.593 217:pos-tag                INFO   ***** Running training *****
2023-05-27 03:25:39.593 218:pos-tag                INFO     Num examples = 1200
2023-05-27 03:25:39.594 219:pos-tag                INFO     Num Epochs = 5
2023-05-27 03:25:39.594 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-05-27 03:25:39.594 224:pos-tag                INFO     Total train batch size = 32
2023-05-27 03:25:39.594 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-05-27 03:25:39.594 231:pos-tag                INFO     Total optimization steps = 190
2023-05-27 03:25:42.775 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 03:25:42.775 352:pos-tag                INFO     Num examples = 400
2023-05-27 03:25:42.776 353:pos-tag                INFO     Batch size = 32
2023-05-27 03:25:52.409 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 03:25:52.409 401:pos-tag                INFO     eval_acc = 0.0052
2023-05-27 03:25:52.409 401:pos-tag                INFO     eval_f1 = 0.0012
2023-05-27 03:25:52.409 401:pos-tag                INFO     eval_mcc = 0.0042
2023-05-27 03:25:52.410 401:pos-tag                INFO     eval_precision = 0.0045
2023-05-27 03:25:52.410 401:pos-tag                INFO     eval_recall = 0.0023
2023-05-27 03:25:52.410 293:pos-tag                INFO     ********************
2023-05-27 03:25:52.410 294:pos-tag                INFO     Best f1:0.0012
2023-05-27 03:25:52.410 295:pos-tag                INFO     ********************
2023-05-27 03:25:54.579 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_5/checkpoint-best-f1/model.bin
2023-05-27 03:25:54.580 315:pos-tag                INFO     ********************
2023-05-27 03:25:54.580 316:pos-tag                INFO     Best MCC:0.0042
2023-05-27 03:25:54.580 317:pos-tag                INFO     ********************
2023-05-27 03:25:56.705 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_5/checkpoint-best-mcc/model.bin
2023-05-27 03:25:59.075 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 03:25:59.075 352:pos-tag                INFO     Num examples = 400
2023-05-27 03:25:59.076 353:pos-tag                INFO     Batch size = 32
2023-05-27 03:26:08.187 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 03:26:08.187 401:pos-tag                INFO     eval_acc = 0.024
2023-05-27 03:26:08.187 401:pos-tag                INFO     eval_f1 = 0.0044
2023-05-27 03:26:08.187 401:pos-tag                INFO     eval_mcc = 0.0224
2023-05-27 03:26:08.188 401:pos-tag                INFO     eval_precision = 0.0115
2023-05-27 03:26:08.188 401:pos-tag                INFO     eval_recall = 0.0057
2023-05-27 03:26:08.188 293:pos-tag                INFO     ********************
2023-05-27 03:26:08.188 294:pos-tag                INFO     Best f1:0.0044
2023-05-27 03:26:08.188 295:pos-tag                INFO     ********************
2023-05-27 03:26:10.660 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_5/checkpoint-best-f1/model.bin
2023-05-27 03:26:10.660 315:pos-tag                INFO     ********************
2023-05-27 03:26:10.660 316:pos-tag                INFO     Best MCC:0.0224
2023-05-27 03:26:10.661 317:pos-tag                INFO     ********************
2023-05-27 03:26:13.386 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_5/checkpoint-best-mcc/model.bin
2023-05-27 03:26:15.743 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 03:26:15.743 352:pos-tag                INFO     Num examples = 400
2023-05-27 03:26:15.743 353:pos-tag                INFO     Batch size = 32
2023-05-27 03:26:24.828 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 03:26:24.828 401:pos-tag                INFO     eval_acc = 0.0518
2023-05-27 03:26:24.829 401:pos-tag                INFO     eval_f1 = 0.0077
2023-05-27 03:26:24.829 401:pos-tag                INFO     eval_mcc = 0.0411
2023-05-27 03:26:24.829 401:pos-tag                INFO     eval_precision = 0.0086
2023-05-27 03:26:24.829 401:pos-tag                INFO     eval_recall = 0.0148
2023-05-27 03:26:24.829 293:pos-tag                INFO     ********************
2023-05-27 03:26:24.829 294:pos-tag                INFO     Best f1:0.0077
2023-05-27 03:26:24.829 295:pos-tag                INFO     ********************
2023-05-27 03:26:27.565 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_5/checkpoint-best-f1/model.bin
2023-05-27 03:26:27.566 315:pos-tag                INFO     ********************
2023-05-27 03:26:27.566 316:pos-tag                INFO     Best MCC:0.0411
2023-05-27 03:26:27.566 317:pos-tag                INFO     ********************
2023-05-27 03:26:30.520 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_5/checkpoint-best-mcc/model.bin
2023-05-27 03:26:32.887 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 03:26:32.887 352:pos-tag                INFO     Num examples = 400
2023-05-27 03:26:32.887 353:pos-tag                INFO     Batch size = 32
2023-05-27 03:26:41.958 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 03:26:41.958 401:pos-tag                INFO     eval_acc = 0.137
2023-05-27 03:26:41.958 401:pos-tag                INFO     eval_f1 = 0.0213
2023-05-27 03:26:41.958 401:pos-tag                INFO     eval_mcc = 0.1056
2023-05-27 03:26:41.958 401:pos-tag                INFO     eval_precision = 0.025
2023-05-27 03:26:41.958 401:pos-tag                INFO     eval_recall = 0.0329
2023-05-27 03:26:41.959 293:pos-tag                INFO     ********************
2023-05-27 03:26:41.959 294:pos-tag                INFO     Best f1:0.0213
2023-05-27 03:26:41.959 295:pos-tag                INFO     ********************
2023-05-27 03:26:44.672 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_5/checkpoint-best-f1/model.bin
2023-05-27 03:26:44.673 315:pos-tag                INFO     ********************
2023-05-27 03:26:44.673 316:pos-tag                INFO     Best MCC:0.1056
2023-05-27 03:26:44.673 317:pos-tag                INFO     ********************
2023-05-27 03:26:47.488 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_5/checkpoint-best-mcc/model.bin
2023-05-27 03:26:49.830 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 03:26:49.830 352:pos-tag                INFO     Num examples = 400
2023-05-27 03:26:49.830 353:pos-tag                INFO     Batch size = 32
2023-05-27 03:26:58.901 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 03:26:58.903 401:pos-tag                INFO     eval_acc = 0.2195
2023-05-27 03:26:58.903 401:pos-tag                INFO     eval_f1 = 0.0406
2023-05-27 03:26:58.903 401:pos-tag                INFO     eval_mcc = 0.1834
2023-05-27 03:26:58.903 401:pos-tag                INFO     eval_precision = 0.0484
2023-05-27 03:26:58.903 401:pos-tag                INFO     eval_recall = 0.0548
2023-05-27 03:26:58.903 293:pos-tag                INFO     ********************
2023-05-27 03:26:58.903 294:pos-tag                INFO     Best f1:0.0406
2023-05-27 03:26:58.903 295:pos-tag                INFO     ********************
2023-05-27 03:27:01.624 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_5/checkpoint-best-f1/model.bin
2023-05-27 03:27:01.624 315:pos-tag                INFO     ********************
2023-05-27 03:27:01.624 316:pos-tag                INFO     Best MCC:0.1834
2023-05-27 03:27:01.624 317:pos-tag                INFO     ********************
2023-05-27 03:27:04.357 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_5/checkpoint-best-mcc/model.bin
2023-05-27 03:27:06.703 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 03:27:06.703 352:pos-tag                INFO     Num examples = 400
2023-05-27 03:27:06.704 353:pos-tag                INFO     Batch size = 32
2023-05-27 03:27:15.832 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 03:27:15.832 401:pos-tag                INFO     eval_acc = 0.2827
2023-05-27 03:27:15.833 401:pos-tag                INFO     eval_f1 = 0.0593
2023-05-27 03:27:15.833 401:pos-tag                INFO     eval_mcc = 0.2356
2023-05-27 03:27:15.833 401:pos-tag                INFO     eval_precision = 0.0865
2023-05-27 03:27:15.833 401:pos-tag                INFO     eval_recall = 0.067
2023-05-27 03:27:15.833 293:pos-tag                INFO     ********************
2023-05-27 03:27:15.833 294:pos-tag                INFO     Best f1:0.0593
2023-05-27 03:27:15.833 295:pos-tag                INFO     ********************
2023-05-27 03:27:18.373 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_5/checkpoint-best-f1/model.bin
2023-05-27 03:27:18.373 315:pos-tag                INFO     ********************
2023-05-27 03:27:18.373 316:pos-tag                INFO     Best MCC:0.2356
2023-05-27 03:27:18.373 317:pos-tag                INFO     ********************
2023-05-27 03:27:20.995 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codet5models/1/layer_5/checkpoint-best-mcc/model.bin
2023-05-27 03:27:23.378 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 03:27:23.379 352:pos-tag                INFO     Num examples = 400
2023-05-27 03:27:23.379 353:pos-tag                INFO     Batch size = 32
2023-05-27 03:27:32.506 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 03:27:32.506 401:pos-tag                INFO     eval_acc = 0.3837
2023-05-27 03:27:32.506 401:pos-tag                INFO     eval_f1 = 0.0848
2023-05-27 03:27:32.506 401:pos-tag                INFO     eval_mcc = 0.3206
