2023-05-29 22:50:17.361 669:pos-tag                DEBUG  main message
2023-05-29 22:50:17.361 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-05-29 22:50:18.619 695:pos-tag                INFO   Load Dataset
2023-05-29 22:50:18.620 699:pos-tag                INFO   Num of Class 229
2023-05-29 22:50:24.231 719:pos-tag                INFO   Finishing loading Dataset
2023-05-29 22:50:24.232 727:pos-tag                INFO   pretrained the encoder
2023-05-29 22:50:27.909 755:pos-tag                INFO   Probimg Model Parameters 176101
2023-05-29 22:50:27.910 756:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='Salesforce/codet5-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=4, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='codet5', model_name_or_path='Salesforce/codet5-base', n_gpu=1, output_dir='./pos_res_poj/plm/saved_codet5models/3/layer_4', posratio=0.5, seed=83, token_config='Salesforce/codet5-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-05-29 22:50:27.910 178:pos-tag                INFO   save steps 1
2023-05-29 22:50:29.416 217:pos-tag                INFO   ***** Running training *****
2023-05-29 22:50:29.417 218:pos-tag                INFO     Num examples = 1200
2023-05-29 22:50:29.417 219:pos-tag                INFO     Num Epochs = 5
2023-05-29 22:50:29.417 220:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-05-29 22:50:29.417 224:pos-tag                INFO     Total train batch size = 64
2023-05-29 22:50:29.417 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-05-29 22:50:29.417 231:pos-tag                INFO     Total optimization steps = 95
2023-05-29 22:50:31.816 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-29 22:50:31.817 352:pos-tag                INFO     Num examples = 400
2023-05-29 22:50:31.817 353:pos-tag                INFO     Batch size = 32
2023-05-29 22:50:41.291 399:pos-tag                INFO   ***** Eval results *****
2023-05-29 22:50:41.291 401:pos-tag                INFO     eval_acc = 0.0019
2023-05-29 22:50:41.291 401:pos-tag                INFO     eval_f1 = 0.0011
2023-05-29 22:50:41.291 401:pos-tag                INFO     eval_mcc = -0.0001
2023-05-29 22:50:41.291 401:pos-tag                INFO     eval_precision = 0.0013
2023-05-29 22:50:41.291 401:pos-tag                INFO     eval_recall = 0.0019
2023-05-29 22:50:41.291 293:pos-tag                INFO     ********************
2023-05-29 22:50:41.292 294:pos-tag                INFO     Best f1:0.0011
2023-05-29 22:50:41.292 295:pos-tag                INFO     ********************
2023-05-29 22:50:43.355 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_codet5models/3/layer_4/checkpoint-best-f1/model.bin
2023-05-29 22:50:44.944 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-29 22:50:44.945 352:pos-tag                INFO     Num examples = 400
2023-05-29 22:50:44.945 353:pos-tag                INFO     Batch size = 32
2023-05-29 22:50:53.980 399:pos-tag                INFO   ***** Eval results *****
2023-05-29 22:50:53.981 401:pos-tag                INFO     eval_acc = 0.0028
2023-05-29 22:50:53.981 401:pos-tag                INFO     eval_f1 = 0.0014
2023-05-29 22:50:53.981 401:pos-tag                INFO     eval_mcc = 0.0007
2023-05-29 22:50:53.981 401:pos-tag                INFO     eval_precision = 0.0016
2023-05-29 22:50:53.981 401:pos-tag                INFO     eval_recall = 0.0024
2023-05-29 22:50:53.981 293:pos-tag                INFO     ********************
2023-05-29 22:50:53.981 294:pos-tag                INFO     Best f1:0.0014
2023-05-29 22:50:53.981 295:pos-tag                INFO     ********************
2023-05-29 22:50:56.149 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_codet5models/3/layer_4/checkpoint-best-f1/model.bin
2023-05-29 22:50:56.149 315:pos-tag                INFO     ********************
2023-05-29 22:50:56.149 316:pos-tag                INFO     Best MCC:0.0007
2023-05-29 22:50:56.150 317:pos-tag                INFO     ********************
2023-05-29 22:50:58.167 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_codet5models/3/layer_4/checkpoint-best-mcc/model.bin
2023-05-29 22:50:59.673 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-29 22:50:59.673 352:pos-tag                INFO     Num examples = 400
2023-05-29 22:50:59.673 353:pos-tag                INFO     Batch size = 32
2023-05-29 22:51:08.690 399:pos-tag                INFO   ***** Eval results *****
2023-05-29 22:51:08.690 401:pos-tag                INFO     eval_acc = 0.0048
2023-05-29 22:51:08.691 401:pos-tag                INFO     eval_f1 = 0.002
2023-05-29 22:51:08.691 401:pos-tag                INFO     eval_mcc = 0.0027
2023-05-29 22:51:08.691 401:pos-tag                INFO     eval_precision = 0.002
2023-05-29 22:51:08.691 401:pos-tag                INFO     eval_recall = 0.0034
2023-05-29 22:51:08.691 293:pos-tag                INFO     ********************
2023-05-29 22:51:08.691 294:pos-tag                INFO     Best f1:0.002
2023-05-29 22:51:08.691 295:pos-tag                INFO     ********************
2023-05-29 22:51:10.975 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_codet5models/3/layer_4/checkpoint-best-f1/model.bin
2023-05-29 22:51:10.976 315:pos-tag                INFO     ********************
2023-05-29 22:51:10.977 316:pos-tag                INFO     Best MCC:0.0027
2023-05-29 22:51:10.977 317:pos-tag                INFO     ********************
2023-05-29 22:51:13.399 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_codet5models/3/layer_4/checkpoint-best-mcc/model.bin
2023-05-29 22:51:14.904 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-29 22:51:14.905 352:pos-tag                INFO     Num examples = 400
2023-05-29 22:51:14.905 353:pos-tag                INFO     Batch size = 32
2023-05-29 22:51:23.935 399:pos-tag                INFO   ***** Eval results *****
2023-05-29 22:51:23.935 401:pos-tag                INFO     eval_acc = 0.0078
2023-05-29 22:51:23.935 401:pos-tag                INFO     eval_f1 = 0.0027
2023-05-29 22:51:23.935 401:pos-tag                INFO     eval_mcc = 0.0052
2023-05-29 22:51:23.935 401:pos-tag                INFO     eval_precision = 0.0028
2023-05-29 22:51:23.936 401:pos-tag                INFO     eval_recall = 0.0049
2023-05-29 22:51:23.936 293:pos-tag                INFO     ********************
2023-05-29 22:51:23.936 294:pos-tag                INFO     Best f1:0.0027
2023-05-29 22:51:23.936 295:pos-tag                INFO     ********************
2023-05-29 22:51:26.292 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_codet5models/3/layer_4/checkpoint-best-f1/model.bin
2023-05-29 22:51:26.293 315:pos-tag                INFO     ********************
2023-05-29 22:51:26.293 316:pos-tag                INFO     Best MCC:0.0052
2023-05-29 22:51:26.294 317:pos-tag                INFO     ********************
2023-05-29 22:51:28.703 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_codet5models/3/layer_4/checkpoint-best-mcc/model.bin
2023-05-29 22:51:30.209 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-29 22:51:30.209 352:pos-tag                INFO     Num examples = 400
2023-05-29 22:51:30.209 353:pos-tag                INFO     Batch size = 32
2023-05-29 22:51:39.234 399:pos-tag                INFO   ***** Eval results *****
2023-05-29 22:51:39.234 401:pos-tag                INFO     eval_acc = 0.0111
2023-05-29 22:51:39.234 401:pos-tag                INFO     eval_f1 = 0.0031
2023-05-29 22:51:39.234 401:pos-tag                INFO     eval_mcc = 0.0075
2023-05-29 22:51:39.234 401:pos-tag                INFO     eval_precision = 0.0036
2023-05-29 22:51:39.235 401:pos-tag                INFO     eval_recall = 0.006
2023-05-29 22:51:39.235 293:pos-tag                INFO     ********************
2023-05-29 22:51:39.235 294:pos-tag                INFO     Best f1:0.0031
2023-05-29 22:51:39.235 295:pos-tag                INFO     ********************
2023-05-29 22:51:41.617 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_codet5models/3/layer_4/checkpoint-best-f1/model.bin
2023-05-29 22:51:41.618 315:pos-tag                INFO     ********************
2023-05-29 22:51:41.618 316:pos-tag                INFO     Best MCC:0.0075
2023-05-29 22:51:41.618 317:pos-tag                INFO     ********************
2023-05-29 22:51:44.026 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_codet5models/3/layer_4/checkpoint-best-mcc/model.bin
2023-05-29 22:51:45.553 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-29 22:51:45.554 352:pos-tag                INFO     Num examples = 400
2023-05-29 22:51:45.554 353:pos-tag                INFO     Batch size = 32
2023-05-29 22:51:54.601 399:pos-tag                INFO   ***** Eval results *****
2023-05-29 22:51:54.602 401:pos-tag                INFO     eval_acc = 0.0162
2023-05-29 22:51:54.602 401:pos-tag                INFO     eval_f1 = 0.004
2023-05-29 22:51:54.602 401:pos-tag                INFO     eval_mcc = 0.0106
2023-05-29 22:51:54.602 401:pos-tag                INFO     eval_precision = 0.0049
2023-05-29 22:51:54.602 401:pos-tag                INFO     eval_recall = 0.0077
2023-05-29 22:51:54.602 293:pos-tag                INFO     ********************
2023-05-29 22:51:54.602 294:pos-tag                INFO     Best f1:0.004
2023-05-29 22:51:54.602 295:pos-tag                INFO     ********************
2023-05-29 22:51:57.033 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_codet5models/3/layer_4/checkpoint-best-f1/model.bin
2023-05-29 22:51:57.034 315:pos-tag                INFO     ********************
2023-05-29 22:51:57.034 316:pos-tag                INFO     Best MCC:0.0106
2023-05-29 22:51:57.034 317:pos-tag                INFO     ********************
2023-05-29 22:51:59.450 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_codet5models/3/layer_4/checkpoint-best-mcc/model.bin
2023-05-29 22:52:00.959 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-29 22:52:00.959 352:pos-tag                INFO     Num examples = 400
2023-05-29 22:52:00.959 353:pos-tag                INFO     Batch size = 32
2023-05-29 22:52:09.986 399:pos-tag                INFO   ***** Eval results *****
2023-05-29 22:52:09.987 401:pos-tag                INFO     eval_acc = 0.0262
2023-05-29 22:52:09.987 401:pos-tag                INFO     eval_f1 = 0.006
2023-05-29 22:52:09.987 401:pos-tag                INFO     eval_mcc = 0.0169
2023-05-29 22:52:09.987 401:pos-tag                INFO     eval_precision = 0.0132
2023-05-29 22:52:09.987 401:pos-tag                INFO     eval_recall = 0.0112
2023-05-29 22:52:09.987 293:pos-tag                INFO     ********************
2023-05-29 22:52:09.987 294:pos-tag                INFO     Best f1:0.006
2023-05-29 22:52:09.988 295:pos-tag                INFO     ********************
2023-05-29 22:52:12.130 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_codet5models/3/layer_4/checkpoint-best-f1/model.bin
2023-05-29 22:52:12.131 315:pos-tag                INFO     ********************
2023-05-29 22:52:12.131 316:pos-tag                INFO     Best MCC:0.0169
2023-05-29 22:52:12.131 317:pos-tag                INFO     ********************
2023-05-29 22:52:14.240 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_codet5models/3/layer_4/checkpoint-best-mcc/model.bin
2023-05-29 22:52:15.776 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-29 22:52:15.776 352:pos-tag                INFO     Num examples = 400
2023-05-29 22:52:15.776 353:pos-tag                INFO     Batch size = 32
2023-05-29 22:52:24.962 399:pos-tag                INFO   ***** Eval results *****
2023-05-29 22:52:24.962 401:pos-tag                INFO     eval_acc = 0.0553
2023-05-29 22:52:24.962 401:pos-tag                INFO     eval_f1 = 0.0119
2023-05-29 22:52:24.962 401:pos-tag                INFO     eval_mcc = 0.0389
2023-05-29 22:52:24.962 401:pos-tag                INFO     eval_precision = 0.0163
2023-05-29 22:52:24.963 401:pos-tag                INFO     eval_recall = 0.0192
2023-05-29 22:52:24.963 293:pos-tag                INFO     ********************
2023-05-29 22:52:24.963 294:pos-tag                INFO     Best f1:0.0119
2023-05-29 22:52:24.963 295:pos-tag                INFO     ********************
2023-05-29 22:52:27.096 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_codet5models/3/layer_4/checkpoint-best-f1/model.bin
