2022-08-28 10:13:04.290 669:pos-tag                DEBUG  main message
2022-08-28 10:13:04.290 675:pos-tag                WARNING device: cuda, n_gpu: 1
2022-08-28 10:13:07.472 690:pos-tag                INFO   Load Dataset
2022-08-28 10:13:07.472 694:pos-tag                INFO   Num of Class 145
2022-08-28 10:13:08.966 714:pos-tag                INFO   Finishing loading Dataset
2022-08-28 10:13:08.966 718:pos-tag                INFO   Random Initialize the encoder
2022-08-28 10:13:10.225 733:pos-tag                INFO   Probimg Model Parameters 111505
2022-08-28 10:13:10.225 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/codebert-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=4, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='codebert', model_name_or_path='microsoft/codebert-base', n_gpu=1, output_dir='./pos_res_java/random/saved_codebertmodels/2/layer_4', posratio=0.5, seed=926, token_config='microsoft/codebert-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2022-08-28 10:13:10.225 178:pos-tag                INFO   save steps 2
2022-08-28 10:13:11.146 217:pos-tag                INFO   ***** Running training *****
2022-08-28 10:13:11.147 218:pos-tag                INFO     Num examples = 880
2022-08-28 10:13:11.147 219:pos-tag                INFO     Num Epochs = 5
2022-08-28 10:13:11.147 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2022-08-28 10:13:11.147 224:pos-tag                INFO     Total train batch size = 32
2022-08-28 10:13:11.147 228:pos-tag                INFO     Gradient Accumulation steps = 1
2022-08-28 10:13:11.147 231:pos-tag                INFO     Total optimization steps = 140
2022-08-28 10:13:12.317 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-28 10:13:12.317 352:pos-tag                INFO     Num examples = 293
2022-08-28 10:13:12.317 353:pos-tag                INFO     Batch size = 32
2022-08-28 10:13:15.697 399:pos-tag                INFO   ***** Eval results *****
2022-08-28 10:13:15.697 401:pos-tag                INFO     eval_acc = 0.0133
2022-08-28 10:13:15.697 401:pos-tag                INFO     eval_f1 = 0.0026
2022-08-28 10:13:15.697 401:pos-tag                INFO     eval_mcc = 0.0068
2022-08-28 10:13:15.697 401:pos-tag                INFO     eval_precision = 0.0125
2022-08-28 10:13:15.697 401:pos-tag                INFO     eval_recall = 0.0074
2022-08-28 10:13:15.698 293:pos-tag                INFO     ********************
2022-08-28 10:13:15.698 294:pos-tag                INFO     Best f1:0.0026
2022-08-28 10:13:15.698 295:pos-tag                INFO     ********************
