2023-06-05 16:21:32.169 676:pos-tag                DEBUG  main message
2023-06-05 16:21:32.169 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 16:21:32.952 702:pos-tag                INFO   Load Dataset
2023-06-05 16:21:32.953 706:pos-tag                INFO   Num of Class 233
2023-06-05 16:21:36.534 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 16:21:36.534 746:pos-tag                INFO   pretrained the encoder
2023-06-05 16:21:39.253 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-05 16:21:39.253 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=9, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_unixcodermodels/4/layer_9', posratio=0.5, seed=6, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-05 16:21:39.255 185:pos-tag                INFO   save steps 1
2023-06-05 16:21:41.182 224:pos-tag                INFO   ***** Running training *****
2023-06-05 16:21:41.183 225:pos-tag                INFO     Num examples = 880
2023-06-05 16:21:41.183 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 16:21:41.183 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-05 16:21:41.183 231:pos-tag                INFO     Total train batch size = 64
2023-06-05 16:21:41.183 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 16:21:41.184 238:pos-tag                INFO     Total optimization steps = 70
2023-06-05 16:21:42.740 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 16:21:42.740 359:pos-tag                INFO     Num examples = 293
2023-06-05 16:21:42.740 360:pos-tag                INFO     Batch size = 32
2023-06-05 16:21:45.612 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 16:21:45.612 408:pos-tag                INFO     eval_acc = 0.005
2023-06-05 16:21:45.612 408:pos-tag                INFO     eval_f1 = 0.0005
2023-06-05 16:21:45.613 408:pos-tag                INFO     eval_mcc = 0.0008
2023-06-05 16:21:45.613 408:pos-tag                INFO     eval_precision = 0.0017
2023-06-05 16:21:45.613 408:pos-tag                INFO     eval_recall = 0.0042
2023-06-05 16:21:45.613 300:pos-tag                INFO     ********************
2023-06-05 16:21:45.613 301:pos-tag                INFO     Best f1:0.0005
2023-06-05 16:21:45.613 302:pos-tag                INFO     ********************
2023-06-05 16:21:47.140 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_9/checkpoint-best-f1/model.bin
2023-06-05 16:21:47.141 322:pos-tag                INFO     ********************
2023-06-05 16:21:47.141 323:pos-tag                INFO     Best MCC:0.0008
2023-06-05 16:21:47.142 324:pos-tag                INFO     ********************
2023-06-05 16:21:48.647 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_9/checkpoint-best-mcc/model.bin
2023-06-05 16:21:49.192 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 16:21:49.192 359:pos-tag                INFO     Num examples = 293
2023-06-05 16:21:49.192 360:pos-tag                INFO     Batch size = 32
2023-06-05 16:21:51.654 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 16:21:51.654 408:pos-tag                INFO     eval_acc = 0.0068
2023-06-05 16:21:51.655 408:pos-tag                INFO     eval_f1 = 0.0006
2023-06-05 16:21:51.655 408:pos-tag                INFO     eval_mcc = 0.0015
2023-06-05 16:21:51.655 408:pos-tag                INFO     eval_precision = 0.0015
2023-06-05 16:21:51.655 408:pos-tag                INFO     eval_recall = 0.0053
2023-06-05 16:21:51.655 300:pos-tag                INFO     ********************
2023-06-05 16:21:51.655 301:pos-tag                INFO     Best f1:0.0006
2023-06-05 16:21:51.655 302:pos-tag                INFO     ********************
2023-06-05 16:21:53.205 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_9/checkpoint-best-f1/model.bin
2023-06-05 16:21:53.206 322:pos-tag                INFO     ********************
2023-06-05 16:21:53.206 323:pos-tag                INFO     Best MCC:0.0015
2023-06-05 16:21:53.206 324:pos-tag                INFO     ********************
2023-06-05 16:21:54.647 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_9/checkpoint-best-mcc/model.bin
2023-06-05 16:21:55.195 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 16:21:55.195 359:pos-tag                INFO     Num examples = 293
2023-06-05 16:21:55.195 360:pos-tag                INFO     Batch size = 32
2023-06-05 16:21:57.689 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 16:21:57.689 408:pos-tag                INFO     eval_acc = 0.0112
2023-06-05 16:21:57.690 408:pos-tag                INFO     eval_f1 = 0.0009
2023-06-05 16:21:57.690 408:pos-tag                INFO     eval_mcc = 0.0032
2023-06-05 16:21:57.690 408:pos-tag                INFO     eval_precision = 0.0012
2023-06-05 16:21:57.690 408:pos-tag                INFO     eval_recall = 0.0075
2023-06-05 16:21:57.691 300:pos-tag                INFO     ********************
2023-06-05 16:21:57.691 301:pos-tag                INFO     Best f1:0.0009
2023-06-05 16:21:57.691 302:pos-tag                INFO     ********************
2023-06-05 16:21:59.185 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_9/checkpoint-best-f1/model.bin
2023-06-05 16:21:59.185 322:pos-tag                INFO     ********************
2023-06-05 16:21:59.186 323:pos-tag                INFO     Best MCC:0.0032
2023-06-05 16:21:59.186 324:pos-tag                INFO     ********************
2023-06-05 16:22:00.617 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_9/checkpoint-best-mcc/model.bin
2023-06-05 16:22:01.173 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 16:22:01.173 359:pos-tag                INFO     Num examples = 293
2023-06-05 16:22:01.174 360:pos-tag                INFO     Batch size = 32
2023-06-05 16:22:03.650 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 16:22:03.650 408:pos-tag                INFO     eval_acc = 0.016
2023-06-05 16:22:03.651 408:pos-tag                INFO     eval_f1 = 0.0015
2023-06-05 16:22:03.651 408:pos-tag                INFO     eval_mcc = 0.0039
2023-06-05 16:22:03.651 408:pos-tag                INFO     eval_precision = 0.0018
2023-06-05 16:22:03.651 408:pos-tag                INFO     eval_recall = 0.0089
2023-06-05 16:22:03.651 300:pos-tag                INFO     ********************
2023-06-05 16:22:03.651 301:pos-tag                INFO     Best f1:0.0015
2023-06-05 16:22:03.651 302:pos-tag                INFO     ********************
2023-06-05 16:22:05.240 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_9/checkpoint-best-f1/model.bin
2023-06-05 16:22:05.240 322:pos-tag                INFO     ********************
2023-06-05 16:22:05.240 323:pos-tag                INFO     Best MCC:0.0039
2023-06-05 16:22:05.241 324:pos-tag                INFO     ********************
2023-06-05 16:22:06.806 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_9/checkpoint-best-mcc/model.bin
2023-06-05 16:22:07.367 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 16:22:07.367 359:pos-tag                INFO     Num examples = 293
2023-06-05 16:22:07.367 360:pos-tag                INFO     Batch size = 32
2023-06-05 16:22:09.840 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 16:22:09.840 408:pos-tag                INFO     eval_acc = 0.0249
2023-06-05 16:22:09.840 408:pos-tag                INFO     eval_f1 = 0.0025
2023-06-05 16:22:09.840 408:pos-tag                INFO     eval_mcc = 0.009
2023-06-05 16:22:09.840 408:pos-tag                INFO     eval_precision = 0.0065
2023-06-05 16:22:09.841 408:pos-tag                INFO     eval_recall = 0.0114
2023-06-05 16:22:09.841 300:pos-tag                INFO     ********************
2023-06-05 16:22:09.841 301:pos-tag                INFO     Best f1:0.0025
2023-06-05 16:22:09.841 302:pos-tag                INFO     ********************
2023-06-05 16:22:11.300 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_9/checkpoint-best-f1/model.bin
2023-06-05 16:22:11.300 322:pos-tag                INFO     ********************
2023-06-05 16:22:11.301 323:pos-tag                INFO     Best MCC:0.009
2023-06-05 16:22:11.301 324:pos-tag                INFO     ********************
2023-06-05 16:22:12.903 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_9/checkpoint-best-mcc/model.bin
2023-06-05 16:22:13.454 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 16:22:13.454 359:pos-tag                INFO     Num examples = 293
2023-06-05 16:22:13.454 360:pos-tag                INFO     Batch size = 32
2023-06-05 16:22:15.896 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 16:22:15.896 408:pos-tag                INFO     eval_acc = 0.0321
2023-06-05 16:22:15.897 408:pos-tag                INFO     eval_f1 = 0.0035
2023-06-05 16:22:15.897 408:pos-tag                INFO     eval_mcc = 0.0137
2023-06-05 16:22:15.897 408:pos-tag                INFO     eval_precision = 0.0102
2023-06-05 16:22:15.897 408:pos-tag                INFO     eval_recall = 0.0133
2023-06-05 16:22:15.897 300:pos-tag                INFO     ********************
2023-06-05 16:22:15.897 301:pos-tag                INFO     Best f1:0.0035
2023-06-05 16:22:15.897 302:pos-tag                INFO     ********************
2023-06-05 16:22:17.470 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_9/checkpoint-best-f1/model.bin
2023-06-05 16:22:17.470 322:pos-tag                INFO     ********************
2023-06-05 16:22:17.470 323:pos-tag                INFO     Best MCC:0.0137
