2023-06-05 12:59:58.487 676:pos-tag                DEBUG  main message
2023-06-05 12:59:58.487 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 12:59:59.249 702:pos-tag                INFO   Load Dataset
2023-06-05 12:59:59.250 706:pos-tag                INFO   Num of Class 233
2023-06-05 13:00:02.721 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 13:00:02.722 746:pos-tag                INFO   pretrained the encoder
2023-06-05 13:00:06.077 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-05 13:00:06.078 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=2, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_unixcodermodels/3/layer_2', posratio=0.5, seed=12, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-05 13:00:06.079 185:pos-tag                INFO   save steps 1
2023-06-05 13:00:08.190 224:pos-tag                INFO   ***** Running training *****
2023-06-05 13:00:08.191 225:pos-tag                INFO     Num examples = 880
2023-06-05 13:00:08.191 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 13:00:08.191 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-05 13:00:08.191 231:pos-tag                INFO     Total train batch size = 64
2023-06-05 13:00:08.192 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 13:00:08.192 238:pos-tag                INFO     Total optimization steps = 70
2023-06-05 13:00:09.806 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 13:00:09.807 359:pos-tag                INFO     Num examples = 293
2023-06-05 13:00:09.807 360:pos-tag                INFO     Batch size = 32
2023-06-05 13:00:12.725 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 13:00:12.725 408:pos-tag                INFO     eval_acc = 0.0005
2023-06-05 13:00:12.725 408:pos-tag                INFO     eval_f1 = 0.0002
2023-06-05 13:00:12.725 408:pos-tag                INFO     eval_mcc = -0.0013
2023-06-05 13:00:12.725 408:pos-tag                INFO     eval_precision = 0.0012
2023-06-05 13:00:12.725 408:pos-tag                INFO     eval_recall = 0.0002
2023-06-05 13:00:12.726 300:pos-tag                INFO     ********************
2023-06-05 13:00:12.726 301:pos-tag                INFO     Best f1:0.0002
2023-06-05 13:00:12.726 302:pos-tag                INFO     ********************
2023-06-05 13:00:14.276 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_2/checkpoint-best-f1/model.bin
2023-06-05 13:00:14.823 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 13:00:14.823 359:pos-tag                INFO     Num examples = 293
2023-06-05 13:00:14.823 360:pos-tag                INFO     Batch size = 32
2023-06-05 13:00:17.420 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 13:00:17.421 408:pos-tag                INFO     eval_acc = 0.0007
2023-06-05 13:00:17.421 408:pos-tag                INFO     eval_f1 = 0.0003
2023-06-05 13:00:17.421 408:pos-tag                INFO     eval_mcc = -0.0012
2023-06-05 13:00:17.421 408:pos-tag                INFO     eval_precision = 0.0015
2023-06-05 13:00:17.421 408:pos-tag                INFO     eval_recall = 0.0004
2023-06-05 13:00:17.422 300:pos-tag                INFO     ********************
2023-06-05 13:00:17.422 301:pos-tag                INFO     Best f1:0.0003
2023-06-05 13:00:17.422 302:pos-tag                INFO     ********************
2023-06-05 13:00:19.043 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_2/checkpoint-best-f1/model.bin
2023-06-05 13:00:19.581 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 13:00:19.581 359:pos-tag                INFO     Num examples = 293
2023-06-05 13:00:19.581 360:pos-tag                INFO     Batch size = 32
2023-06-05 13:00:22.103 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 13:00:22.109 408:pos-tag                INFO     eval_acc = 0.0012
2023-06-05 13:00:22.109 408:pos-tag                INFO     eval_f1 = 0.0005
2023-06-05 13:00:22.115 408:pos-tag                INFO     eval_mcc = -0.0009
2023-06-05 13:00:22.121 408:pos-tag                INFO     eval_precision = 0.0023
2023-06-05 13:00:22.121 408:pos-tag                INFO     eval_recall = 0.0006
2023-06-05 13:00:22.121 300:pos-tag                INFO     ********************
2023-06-05 13:00:22.122 301:pos-tag                INFO     Best f1:0.0005
2023-06-05 13:00:22.122 302:pos-tag                INFO     ********************
2023-06-05 13:00:23.682 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_2/checkpoint-best-f1/model.bin
2023-06-05 13:00:24.234 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 13:00:24.235 359:pos-tag                INFO     Num examples = 293
2023-06-05 13:00:24.235 360:pos-tag                INFO     Batch size = 32
2023-06-05 13:00:26.754 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 13:00:26.755 408:pos-tag                INFO     eval_acc = 0.0036
2023-06-05 13:00:26.755 408:pos-tag                INFO     eval_f1 = 0.0013
2023-06-05 13:00:26.755 408:pos-tag                INFO     eval_mcc = 0.0011
2023-06-05 13:00:26.756 408:pos-tag                INFO     eval_precision = 0.0043
2023-06-05 13:00:26.756 408:pos-tag                INFO     eval_recall = 0.0014
2023-06-05 13:00:26.756 300:pos-tag                INFO     ********************
2023-06-05 13:00:26.756 301:pos-tag                INFO     Best f1:0.0013
2023-06-05 13:00:26.756 302:pos-tag                INFO     ********************
2023-06-05 13:00:28.343 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_2/checkpoint-best-f1/model.bin
2023-06-05 13:00:28.343 322:pos-tag                INFO     ********************
2023-06-05 13:00:28.343 323:pos-tag                INFO     Best MCC:0.0011
2023-06-05 13:00:28.343 324:pos-tag                INFO     ********************
2023-06-05 13:00:29.909 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 13:00:30.459 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 13:00:30.459 359:pos-tag                INFO     Num examples = 293
2023-06-05 13:00:30.460 360:pos-tag                INFO     Batch size = 32
2023-06-05 13:00:32.961 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 13:00:32.961 408:pos-tag                INFO     eval_acc = 0.0142
2023-06-05 13:00:32.961 408:pos-tag                INFO     eval_f1 = 0.0038
2023-06-05 13:00:32.961 408:pos-tag                INFO     eval_mcc = 0.0113
2023-06-05 13:00:32.961 408:pos-tag                INFO     eval_precision = 0.0078
2023-06-05 13:00:32.962 408:pos-tag                INFO     eval_recall = 0.0057
2023-06-05 13:00:32.962 300:pos-tag                INFO     ********************
2023-06-05 13:00:32.962 301:pos-tag                INFO     Best f1:0.0038
2023-06-05 13:00:32.962 302:pos-tag                INFO     ********************
2023-06-05 13:00:34.593 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_2/checkpoint-best-f1/model.bin
2023-06-05 13:00:34.593 322:pos-tag                INFO     ********************
2023-06-05 13:00:34.594 323:pos-tag                INFO     Best MCC:0.0113
2023-06-05 13:00:34.594 324:pos-tag                INFO     ********************
2023-06-05 13:00:36.164 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 13:00:36.718 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 13:00:36.718 359:pos-tag                INFO     Num examples = 293
2023-06-05 13:00:36.718 360:pos-tag                INFO     Batch size = 32
2023-06-05 13:00:39.242 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 13:00:39.243 408:pos-tag                INFO     eval_acc = 0.0268
2023-06-05 13:00:39.243 408:pos-tag                INFO     eval_f1 = 0.0069
2023-06-05 13:00:39.243 408:pos-tag                INFO     eval_mcc = 0.023
2023-06-05 13:00:39.243 408:pos-tag                INFO     eval_precision = 0.0179
2023-06-05 13:00:39.243 408:pos-tag                INFO     eval_recall = 0.0098
2023-06-05 13:00:39.243 300:pos-tag                INFO     ********************
2023-06-05 13:00:39.244 301:pos-tag                INFO     Best f1:0.0069
2023-06-05 13:00:39.244 302:pos-tag                INFO     ********************
2023-06-05 13:00:40.832 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_2/checkpoint-best-f1/model.bin
2023-06-05 13:00:40.833 322:pos-tag                INFO     ********************
2023-06-05 13:00:40.833 323:pos-tag                INFO     Best MCC:0.023
2023-06-05 13:00:40.833 324:pos-tag                INFO     ********************
2023-06-05 13:00:42.440 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 13:00:42.992 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 13:00:42.992 359:pos-tag                INFO     Num examples = 293
2023-06-05 13:00:42.992 360:pos-tag                INFO     Batch size = 32
2023-06-05 13:00:45.445 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 13:00:45.446 408:pos-tag                INFO     eval_acc = 0.0442
2023-06-05 13:00:45.446 408:pos-tag                INFO     eval_f1 = 0.0104
2023-06-05 13:00:45.446 408:pos-tag                INFO     eval_mcc = 0.0387
2023-06-05 13:00:45.446 408:pos-tag                INFO     eval_precision = 0.0278
2023-06-05 13:00:45.447 408:pos-tag                INFO     eval_recall = 0.0147
2023-06-05 13:00:45.447 300:pos-tag                INFO     ********************
2023-06-05 13:00:45.447 301:pos-tag                INFO     Best f1:0.0104
2023-06-05 13:00:45.447 302:pos-tag                INFO     ********************
2023-06-05 13:00:47.008 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_2/checkpoint-best-f1/model.bin
2023-06-05 13:00:47.009 322:pos-tag                INFO     ********************
2023-06-05 13:00:47.009 323:pos-tag                INFO     Best MCC:0.0387
2023-06-05 13:00:47.009 324:pos-tag                INFO     ********************
2023-06-05 13:00:48.590 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/3/layer_2/checkpoint-best-mcc/model.bin
