2023-06-05 21:24:05.764 676:pos-tag                DEBUG  main message
2023-06-05 21:24:05.764 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 21:24:07.434 702:pos-tag                INFO   Load Dataset
2023-06-05 21:24:07.436 706:pos-tag                INFO   Num of Class 233
2023-06-05 21:24:10.939 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 21:24:10.940 746:pos-tag                INFO   pretrained the encoder
2023-06-05 21:24:13.254 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-05 21:24:13.254 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=0, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_unixcodermodels/4/layer_0', posratio=0.5, seed=6, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-05 21:24:13.255 185:pos-tag                INFO   save steps 1
2023-06-05 21:24:15.243 224:pos-tag                INFO   ***** Running training *****
2023-06-05 21:24:15.243 225:pos-tag                INFO     Num examples = 880
2023-06-05 21:24:15.243 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 21:24:15.243 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-05 21:24:15.243 231:pos-tag                INFO     Total train batch size = 64
2023-06-05 21:24:15.244 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 21:24:15.244 238:pos-tag                INFO     Total optimization steps = 70
2023-06-05 21:24:16.913 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 21:24:16.913 359:pos-tag                INFO     Num examples = 293
2023-06-05 21:24:16.913 360:pos-tag                INFO     Batch size = 32
2023-06-05 21:24:19.840 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 21:24:19.840 408:pos-tag                INFO     eval_acc = 0.0063
2023-06-05 21:24:19.841 408:pos-tag                INFO     eval_f1 = 0.0013
2023-06-05 21:24:19.841 408:pos-tag                INFO     eval_mcc = 0.0015
2023-06-05 21:24:19.841 408:pos-tag                INFO     eval_precision = 0.0049
2023-06-05 21:24:19.841 408:pos-tag                INFO     eval_recall = 0.0025
2023-06-05 21:24:19.841 300:pos-tag                INFO     ********************
