2023-05-30 09:36:27.512 669:pos-tag                DEBUG  main message
2023-05-30 09:36:27.512 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-05-30 09:36:28.174 695:pos-tag                INFO   Load Dataset
2023-05-30 09:36:28.175 699:pos-tag                INFO   Num of Class 233
2023-05-30 09:36:30.816 719:pos-tag                INFO   Finishing loading Dataset
2023-05-30 09:36:30.817 727:pos-tag                INFO   pretrained the encoder
2023-05-30 09:36:34.635 755:pos-tag                INFO   Probimg Model Parameters 179177
2023-05-30 09:36:34.635 756:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='Salesforce/codet5-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=0, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='codet5', model_name_or_path='Salesforce/codet5-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_codet5models/4/layer_0', posratio=0.5, seed=996, token_config='Salesforce/codet5-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-05-30 09:36:34.636 178:pos-tag                INFO   save steps 1
2023-05-30 09:36:36.285 217:pos-tag                INFO   ***** Running training *****
2023-05-30 09:36:36.286 218:pos-tag                INFO     Num examples = 880
2023-05-30 09:36:36.286 219:pos-tag                INFO     Num Epochs = 5
2023-05-30 09:36:36.286 220:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-05-30 09:36:36.286 224:pos-tag                INFO     Total train batch size = 64
2023-05-30 09:36:36.286 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-05-30 09:36:36.286 231:pos-tag                INFO     Total optimization steps = 70
2023-05-30 09:36:38.653 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-30 09:36:38.653 352:pos-tag                INFO     Num examples = 293
2023-05-30 09:36:38.653 353:pos-tag                INFO     Batch size = 32
2023-05-30 09:36:45.623 399:pos-tag                INFO   ***** Eval results *****
2023-05-30 09:36:45.623 401:pos-tag                INFO     eval_acc = 0.0003
2023-05-30 09:36:45.623 401:pos-tag                INFO     eval_f1 = 0.0002
2023-05-30 09:36:45.623 401:pos-tag                INFO     eval_mcc = -0.002
2023-05-30 09:36:45.624 401:pos-tag                INFO     eval_precision = 0.0052
2023-05-30 09:36:45.624 401:pos-tag                INFO     eval_recall = 0.0001
2023-05-30 09:36:45.624 293:pos-tag                INFO     ********************
2023-05-30 09:36:45.624 294:pos-tag                INFO     Best f1:0.0002
2023-05-30 09:36:45.624 295:pos-tag                INFO     ********************
2023-05-30 09:36:47.685 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_codet5models/4/layer_0/checkpoint-best-f1/model.bin
2023-05-30 09:36:49.280 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-30 09:36:49.280 352:pos-tag                INFO     Num examples = 293
2023-05-30 09:36:49.280 353:pos-tag                INFO     Batch size = 32
2023-05-30 09:36:55.961 399:pos-tag                INFO   ***** Eval results *****
2023-05-30 09:36:55.961 401:pos-tag                INFO     eval_acc = 0.0003
2023-05-30 09:36:55.962 401:pos-tag                INFO     eval_f1 = 0.0002
2023-05-30 09:36:55.962 401:pos-tag                INFO     eval_mcc = -0.0021
2023-05-30 09:36:55.962 401:pos-tag                INFO     eval_precision = 0.0052
2023-05-30 09:36:55.962 401:pos-tag                INFO     eval_recall = 0.0001
2023-05-30 09:36:57.474 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-30 09:36:57.475 352:pos-tag                INFO     Num examples = 293
2023-05-30 09:36:57.475 353:pos-tag                INFO     Batch size = 32
2023-05-30 09:37:04.109 399:pos-tag                INFO   ***** Eval results *****
2023-05-30 09:37:04.109 401:pos-tag                INFO     eval_acc = 0.0005
2023-05-30 09:37:04.109 401:pos-tag                INFO     eval_f1 = 0.0002
2023-05-30 09:37:04.110 401:pos-tag                INFO     eval_mcc = -0.0041
2023-05-30 09:37:04.110 401:pos-tag                INFO     eval_precision = 0.0057
2023-05-30 09:37:04.110 401:pos-tag                INFO     eval_recall = 0.0001
2023-05-30 09:37:04.110 293:pos-tag                INFO     ********************
2023-05-30 09:37:04.110 294:pos-tag                INFO     Best f1:0.0002
2023-05-30 09:37:04.110 295:pos-tag                INFO     ********************
2023-05-30 09:37:06.205 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_codet5models/4/layer_0/checkpoint-best-f1/model.bin
2023-05-30 09:37:07.727 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-30 09:37:07.727 352:pos-tag                INFO     Num examples = 293
2023-05-30 09:37:07.728 353:pos-tag                INFO     Batch size = 32
2023-05-30 09:37:14.333 399:pos-tag                INFO   ***** Eval results *****
2023-05-30 09:37:14.333 401:pos-tag                INFO     eval_acc = 0.0047
2023-05-30 09:37:14.333 401:pos-tag                INFO     eval_f1 = 0.0006
2023-05-30 09:37:14.333 401:pos-tag                INFO     eval_mcc = -0.0012
2023-05-30 09:37:14.333 401:pos-tag                INFO     eval_precision = 0.0088
2023-05-30 09:37:14.334 401:pos-tag                INFO     eval_recall = 0.0004
2023-05-30 09:37:14.334 293:pos-tag                INFO     ********************
2023-05-30 09:37:14.334 294:pos-tag                INFO     Best f1:0.0006
2023-05-30 09:37:14.334 295:pos-tag                INFO     ********************
2023-05-30 09:37:16.451 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_codet5models/4/layer_0/checkpoint-best-f1/model.bin
2023-05-30 09:37:17.980 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-30 09:37:17.980 352:pos-tag                INFO     Num examples = 293
2023-05-30 09:37:17.981 353:pos-tag                INFO     Batch size = 32
2023-05-30 09:37:24.727 399:pos-tag                INFO   ***** Eval results *****
2023-05-30 09:37:24.727 401:pos-tag                INFO     eval_acc = 0.0148
2023-05-30 09:37:24.727 401:pos-tag                INFO     eval_f1 = 0.0015
2023-05-30 09:37:24.728 401:pos-tag                INFO     eval_mcc = 0.0022
2023-05-30 09:37:24.728 401:pos-tag                INFO     eval_precision = 0.0085
2023-05-30 09:37:24.728 401:pos-tag                INFO     eval_recall = 0.0009
2023-05-30 09:37:24.728 293:pos-tag                INFO     ********************
2023-05-30 09:37:24.728 294:pos-tag                INFO     Best f1:0.0015
2023-05-30 09:37:24.728 295:pos-tag                INFO     ********************
2023-05-30 09:37:26.873 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_codet5models/4/layer_0/checkpoint-best-f1/model.bin
2023-05-30 09:37:26.874 315:pos-tag                INFO     ********************
2023-05-30 09:37:26.874 316:pos-tag                INFO     Best MCC:0.0022
2023-05-30 09:37:26.874 317:pos-tag                INFO     ********************
2023-05-30 09:37:29.005 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_codet5models/4/layer_0/checkpoint-best-mcc/model.bin
2023-05-30 09:37:30.528 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-30 09:37:30.529 352:pos-tag                INFO     Num examples = 293
2023-05-30 09:37:30.529 353:pos-tag                INFO     Batch size = 32
2023-05-30 09:37:37.211 399:pos-tag                INFO   ***** Eval results *****
2023-05-30 09:37:37.212 401:pos-tag                INFO     eval_acc = 0.0326
2023-05-30 09:37:37.212 401:pos-tag                INFO     eval_f1 = 0.0054
2023-05-30 09:37:37.212 401:pos-tag                INFO     eval_mcc = 0.015
2023-05-30 09:37:37.212 401:pos-tag                INFO     eval_precision = 0.0115
2023-05-30 09:37:37.212 401:pos-tag                INFO     eval_recall = 0.0058
2023-05-30 09:37:37.212 293:pos-tag                INFO     ********************
2023-05-30 09:37:37.213 294:pos-tag                INFO     Best f1:0.0054
2023-05-30 09:37:37.213 295:pos-tag                INFO     ********************
2023-05-30 09:37:39.347 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_codet5models/4/layer_0/checkpoint-best-f1/model.bin
2023-05-30 09:37:39.347 315:pos-tag                INFO     ********************
2023-05-30 09:37:39.347 316:pos-tag                INFO     Best MCC:0.015
2023-05-30 09:37:39.347 317:pos-tag                INFO     ********************
2023-05-30 09:37:41.515 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_codet5models/4/layer_0/checkpoint-best-mcc/model.bin
2023-05-30 09:37:43.021 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-30 09:37:43.021 352:pos-tag                INFO     Num examples = 293
2023-05-30 09:37:43.021 353:pos-tag                INFO     Batch size = 32
2023-05-30 09:37:49.684 399:pos-tag                INFO   ***** Eval results *****
2023-05-30 09:37:49.684 401:pos-tag                INFO     eval_acc = 0.1094
2023-05-30 09:37:49.684 401:pos-tag                INFO     eval_f1 = 0.0139
2023-05-30 09:37:49.684 401:pos-tag                INFO     eval_mcc = 0.0868
2023-05-30 09:37:49.684 401:pos-tag                INFO     eval_precision = 0.0194
2023-05-30 09:37:49.684 401:pos-tag                INFO     eval_recall = 0.0161
2023-05-30 09:37:49.685 293:pos-tag                INFO     ********************
2023-05-30 09:37:49.685 294:pos-tag                INFO     Best f1:0.0139
2023-05-30 09:37:49.685 295:pos-tag                INFO     ********************
2023-05-30 09:37:51.800 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_codet5models/4/layer_0/checkpoint-best-f1/model.bin
2023-05-30 09:37:51.801 315:pos-tag                INFO     ********************
2023-05-30 09:37:51.801 316:pos-tag                INFO     Best MCC:0.0868
2023-05-30 09:37:51.801 317:pos-tag                INFO     ********************
2023-05-30 09:37:53.933 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_codet5models/4/layer_0/checkpoint-best-mcc/model.bin
2023-05-30 09:37:55.446 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-30 09:37:55.446 352:pos-tag                INFO     Num examples = 293
2023-05-30 09:37:55.446 353:pos-tag                INFO     Batch size = 32
2023-05-30 09:38:02.343 399:pos-tag                INFO   ***** Eval results *****
2023-05-30 09:38:02.344 401:pos-tag                INFO     eval_acc = 0.1564
2023-05-30 09:38:02.344 401:pos-tag                INFO     eval_f1 = 0.0181
2023-05-30 09:38:02.344 401:pos-tag                INFO     eval_mcc = 0.1307
2023-05-30 09:38:02.344 401:pos-tag                INFO     eval_precision = 0.0238
2023-05-30 09:38:02.344 401:pos-tag                INFO     eval_recall = 0.0221
2023-05-30 09:38:02.344 293:pos-tag                INFO     ********************
2023-05-30 09:38:02.344 294:pos-tag                INFO     Best f1:0.0181
2023-05-30 09:38:02.344 295:pos-tag                INFO     ********************
2023-05-30 09:38:04.473 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_codet5models/4/layer_0/checkpoint-best-f1/model.bin
2023-05-30 09:38:04.473 315:pos-tag                INFO     ********************
2023-05-30 09:38:04.474 316:pos-tag                INFO     Best MCC:0.1307
