2023-06-05 17:27:34.526 676:pos-tag                DEBUG  main message
2023-06-05 17:27:34.526 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 17:27:35.373 702:pos-tag                INFO   Load Dataset
2023-06-05 17:27:35.375 706:pos-tag                INFO   Num of Class 233
2023-06-05 17:27:39.059 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 17:27:39.059 746:pos-tag                INFO   pretrained the encoder
2023-06-05 17:27:41.939 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-05 17:27:41.939 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=7, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_unixcodermodels/4/layer_7', posratio=0.5, seed=6, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-05 17:27:41.940 185:pos-tag                INFO   save steps 1
2023-06-05 17:27:43.880 224:pos-tag                INFO   ***** Running training *****
2023-06-05 17:27:43.880 225:pos-tag                INFO     Num examples = 880
2023-06-05 17:27:43.881 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 17:27:43.881 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-05 17:27:43.881 231:pos-tag                INFO     Total train batch size = 64
2023-06-05 17:27:43.881 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 17:27:43.881 238:pos-tag                INFO     Total optimization steps = 70
2023-06-05 17:27:45.488 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 17:27:45.488 359:pos-tag                INFO     Num examples = 293
2023-06-05 17:27:45.488 360:pos-tag                INFO     Batch size = 32
2023-06-05 17:27:48.447 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 17:27:48.447 408:pos-tag                INFO     eval_acc = 0.006
2023-06-05 17:27:48.447 408:pos-tag                INFO     eval_f1 = 0.0026
2023-06-05 17:27:48.448 408:pos-tag                INFO     eval_mcc = 0.0042
2023-06-05 17:27:48.448 408:pos-tag                INFO     eval_precision = 0.0099
