2023-06-05 14:40:30.018 676:pos-tag                DEBUG  main message
2023-06-05 14:40:30.018 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 14:40:30.713 702:pos-tag                INFO   Load Dataset
2023-06-05 14:40:30.714 706:pos-tag                INFO   Num of Class 233
2023-06-05 14:40:33.449 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 14:40:33.449 746:pos-tag                INFO   pretrained the encoder
2023-06-05 14:40:35.505 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-05 14:40:35.505 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=12, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_unixcodermodels/4/layer_12', posratio=0.5, seed=6, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-05 14:40:35.506 185:pos-tag                INFO   save steps 1
2023-06-05 14:40:37.105 224:pos-tag                INFO   ***** Running training *****
2023-06-05 14:40:37.105 225:pos-tag                INFO     Num examples = 880
2023-06-05 14:40:37.106 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 14:40:37.106 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-05 14:40:37.106 231:pos-tag                INFO     Total train batch size = 64
2023-06-05 14:40:37.106 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 14:40:37.106 238:pos-tag                INFO     Total optimization steps = 70
2023-06-05 14:40:38.485 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 14:40:38.485 359:pos-tag                INFO     Num examples = 293
2023-06-05 14:40:38.485 360:pos-tag                INFO     Batch size = 32
2023-06-05 14:40:41.134 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 14:40:41.135 408:pos-tag                INFO     eval_acc = 0.0022
2023-06-05 14:40:41.135 408:pos-tag                INFO     eval_f1 = 0.0009
2023-06-05 14:40:41.135 408:pos-tag                INFO     eval_mcc = 0.0002
2023-06-05 14:40:41.135 408:pos-tag                INFO     eval_precision = 0.0032
2023-06-05 14:40:41.135 408:pos-tag                INFO     eval_recall = 0.0011
2023-06-05 14:40:41.135 300:pos-tag                INFO     ********************
2023-06-05 14:40:41.136 301:pos-tag                INFO     Best f1:0.0009
2023-06-05 14:40:41.136 302:pos-tag                INFO     ********************
2023-06-05 14:40:42.451 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_12/checkpoint-best-f1/model.bin
2023-06-05 14:40:42.452 322:pos-tag                INFO     ********************
2023-06-05 14:40:42.452 323:pos-tag                INFO     Best MCC:0.0002
2023-06-05 14:40:42.452 324:pos-tag                INFO     ********************
2023-06-05 14:40:43.761 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_12/checkpoint-best-mcc/model.bin
2023-06-05 14:40:44.281 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 14:40:44.281 359:pos-tag                INFO     Num examples = 293
2023-06-05 14:40:44.281 360:pos-tag                INFO     Batch size = 32
2023-06-05 14:40:46.606 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 14:40:46.606 408:pos-tag                INFO     eval_acc = 0.0028
2023-06-05 14:40:46.607 408:pos-tag                INFO     eval_f1 = 0.001
2023-06-05 14:40:46.607 408:pos-tag                INFO     eval_mcc = 0.0004
2023-06-05 14:40:46.607 408:pos-tag                INFO     eval_precision = 0.0049
2023-06-05 14:40:46.607 408:pos-tag                INFO     eval_recall = 0.0012
2023-06-05 14:40:46.607 300:pos-tag                INFO     ********************
2023-06-05 14:40:46.608 301:pos-tag                INFO     Best f1:0.001
2023-06-05 14:40:46.608 302:pos-tag                INFO     ********************
2023-06-05 14:40:47.976 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_12/checkpoint-best-f1/model.bin
2023-06-05 14:40:47.977 322:pos-tag                INFO     ********************
2023-06-05 14:40:47.977 323:pos-tag                INFO     Best MCC:0.0004
2023-06-05 14:40:47.977 324:pos-tag                INFO     ********************
2023-06-05 14:40:49.329 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_12/checkpoint-best-mcc/model.bin
2023-06-05 14:40:49.851 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 14:40:49.851 359:pos-tag                INFO     Num examples = 293
2023-06-05 14:40:49.851 360:pos-tag                INFO     Batch size = 32
2023-06-05 14:40:52.127 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 14:40:52.128 408:pos-tag                INFO     eval_acc = 0.0042
2023-06-05 14:40:52.128 408:pos-tag                INFO     eval_f1 = 0.0014
2023-06-05 14:40:52.128 408:pos-tag                INFO     eval_mcc = 0.0008
2023-06-05 14:40:52.128 408:pos-tag                INFO     eval_precision = 0.0047
2023-06-05 14:40:52.128 408:pos-tag                INFO     eval_recall = 0.0016
2023-06-05 14:40:52.128 300:pos-tag                INFO     ********************
2023-06-05 14:40:52.128 301:pos-tag                INFO     Best f1:0.0014
2023-06-05 14:40:52.129 302:pos-tag                INFO     ********************
2023-06-05 14:40:53.453 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_12/checkpoint-best-f1/model.bin
2023-06-05 14:40:53.454 322:pos-tag                INFO     ********************
2023-06-05 14:40:53.454 323:pos-tag                INFO     Best MCC:0.0008
2023-06-05 14:40:53.454 324:pos-tag                INFO     ********************
2023-06-05 14:40:54.867 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_12/checkpoint-best-mcc/model.bin
2023-06-05 14:40:55.375 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 14:40:55.375 359:pos-tag                INFO     Num examples = 293
2023-06-05 14:40:55.375 360:pos-tag                INFO     Batch size = 32
2023-06-05 14:40:57.651 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 14:40:57.651 408:pos-tag                INFO     eval_acc = 0.0073
2023-06-05 14:40:57.651 408:pos-tag                INFO     eval_f1 = 0.0018
2023-06-05 14:40:57.651 408:pos-tag                INFO     eval_mcc = 0.0015
2023-06-05 14:40:57.651 408:pos-tag                INFO     eval_precision = 0.0063
2023-06-05 14:40:57.652 408:pos-tag                INFO     eval_recall = 0.0021
2023-06-05 14:40:57.652 300:pos-tag                INFO     ********************
2023-06-05 14:40:57.652 301:pos-tag                INFO     Best f1:0.0018
2023-06-05 14:40:57.652 302:pos-tag                INFO     ********************
2023-06-05 14:40:58.956 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_12/checkpoint-best-f1/model.bin
2023-06-05 14:40:58.956 322:pos-tag                INFO     ********************
2023-06-05 14:40:58.957 323:pos-tag                INFO     Best MCC:0.0015
2023-06-05 14:40:58.957 324:pos-tag                INFO     ********************
2023-06-05 14:41:00.280 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_12/checkpoint-best-mcc/model.bin
2023-06-05 14:41:00.833 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 14:41:00.833 359:pos-tag                INFO     Num examples = 293
2023-06-05 14:41:00.833 360:pos-tag                INFO     Batch size = 32
2023-06-05 14:41:03.353 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 14:41:03.354 408:pos-tag                INFO     eval_acc = 0.0134
2023-06-05 14:41:03.354 408:pos-tag                INFO     eval_f1 = 0.0025
2023-06-05 14:41:03.354 408:pos-tag                INFO     eval_mcc = 0.003
2023-06-05 14:41:03.354 408:pos-tag                INFO     eval_precision = 0.0058
2023-06-05 14:41:03.354 408:pos-tag                INFO     eval_recall = 0.0027
2023-06-05 14:41:03.354 300:pos-tag                INFO     ********************
2023-06-05 14:41:03.355 301:pos-tag                INFO     Best f1:0.0025
2023-06-05 14:41:03.355 302:pos-tag                INFO     ********************
2023-06-05 14:41:04.757 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_12/checkpoint-best-f1/model.bin
2023-06-05 14:41:04.758 322:pos-tag                INFO     ********************
2023-06-05 14:41:04.758 323:pos-tag                INFO     Best MCC:0.003
2023-06-05 14:41:04.758 324:pos-tag                INFO     ********************
2023-06-05 14:41:06.261 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_12/checkpoint-best-mcc/model.bin
2023-06-05 14:41:06.807 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 14:41:06.807 359:pos-tag                INFO     Num examples = 293
2023-06-05 14:41:06.807 360:pos-tag                INFO     Batch size = 32
2023-06-05 14:41:09.268 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 14:41:09.268 408:pos-tag                INFO     eval_acc = 0.0243
2023-06-05 14:41:09.269 408:pos-tag                INFO     eval_f1 = 0.0035
2023-06-05 14:41:09.269 408:pos-tag                INFO     eval_mcc = 0.0059
2023-06-05 14:41:09.269 408:pos-tag                INFO     eval_precision = 0.0058
2023-06-05 14:41:09.269 408:pos-tag                INFO     eval_recall = 0.004
2023-06-05 14:41:09.269 300:pos-tag                INFO     ********************
2023-06-05 14:41:09.269 301:pos-tag                INFO     Best f1:0.0035
2023-06-05 14:41:09.270 302:pos-tag                INFO     ********************
2023-06-05 14:41:10.708 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_12/checkpoint-best-f1/model.bin
2023-06-05 14:41:10.708 322:pos-tag                INFO     ********************
