2022-08-29 03:03:15.695 669:pos-tag                DEBUG  main message
2022-08-29 03:03:15.695 675:pos-tag                WARNING device: cuda, n_gpu: 1
2022-08-29 03:03:18.873 690:pos-tag                INFO   Load Dataset
2022-08-29 03:03:18.874 694:pos-tag                INFO   Num of Class 133
2022-08-29 03:03:21.901 714:pos-tag                INFO   Finishing loading Dataset
2022-08-29 03:03:21.902 718:pos-tag                INFO   Random Initialize the encoder
2022-08-29 03:03:23.150 733:pos-tag                INFO   Probimg Model Parameters 102277
2022-08-29 03:03:23.150 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/codebert-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=8, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='codebert', model_name_or_path='microsoft/codebert-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_codebertmodels/4/layer_8', posratio=0.5, seed=970, token_config='microsoft/codebert-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2022-08-29 03:03:23.151 178:pos-tag                INFO   save steps 3
2022-08-29 03:03:24.108 217:pos-tag                INFO   ***** Running training *****
2022-08-29 03:03:24.108 218:pos-tag                INFO     Num examples = 1200
2022-08-29 03:03:24.108 219:pos-tag                INFO     Num Epochs = 5
2022-08-29 03:03:24.108 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2022-08-29 03:03:24.108 224:pos-tag                INFO     Total train batch size = 32
2022-08-29 03:03:24.108 228:pos-tag                INFO     Gradient Accumulation steps = 1
2022-08-29 03:03:24.108 231:pos-tag                INFO     Total optimization steps = 190
2022-08-29 03:03:25.699 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-29 03:03:25.699 352:pos-tag                INFO     Num examples = 400
2022-08-29 03:03:25.699 353:pos-tag                INFO     Batch size = 32
2022-08-29 03:03:30.426 399:pos-tag                INFO   ***** Eval results *****
2022-08-29 03:03:30.426 401:pos-tag                INFO     eval_acc = 0.0079
2022-08-29 03:03:30.426 401:pos-tag                INFO     eval_f1 = 0.0026
2022-08-29 03:03:30.426 401:pos-tag                INFO     eval_mcc = 0.0031
2022-08-29 03:03:30.426 401:pos-tag                INFO     eval_precision = 0.0093
2022-08-29 03:03:30.426 401:pos-tag                INFO     eval_recall = 0.0121
2022-08-29 03:03:30.426 293:pos-tag                INFO     ********************
2022-08-29 03:03:30.426 294:pos-tag                INFO     Best f1:0.0026
2022-08-29 03:03:30.427 295:pos-tag                INFO     ********************
2022-08-29 03:03:31.011 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codebertmodels/4/layer_8/checkpoint-best-f1/model.bin
2022-08-29 03:03:31.011 315:pos-tag                INFO     ********************
2022-08-29 03:03:31.011 316:pos-tag                INFO     Best MCC:0.0031
2022-08-29 03:03:31.011 317:pos-tag                INFO     ********************
2022-08-29 03:03:31.609 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codebertmodels/4/layer_8/checkpoint-best-mcc/model.bin
