2023-01-15 10:45:51.936 669:pos-tag                DEBUG  main message
2023-01-15 10:45:51.936 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-01-15 10:45:54.044 690:pos-tag                INFO   Load Dataset
2023-01-15 10:45:54.045 694:pos-tag                INFO   Num of Class 233
2023-01-15 10:45:55.488 714:pos-tag                INFO   Finishing loading Dataset
2023-01-15 10:45:55.489 718:pos-tag                INFO   Random Initialize the encoder
2023-01-15 10:45:56.816 733:pos-tag                INFO   Probimg Model Parameters 179177
2023-01-15 10:45:56.817 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/graphcodebert-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=5, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='graphcodebert', model_name_or_path='microsoft/graphcodebert-base', n_gpu=1, output_dir='./pos_res_java_graph/random/saved_graphcodebertmodels/2/layer_5', posratio=0.5, seed=914, token_config='microsoft/graphcodebert-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-01-15 10:45:56.817 178:pos-tag                INFO   save steps 2
2023-01-15 10:45:57.891 217:pos-tag                INFO   ***** Running training *****
2023-01-15 10:45:57.891 218:pos-tag                INFO     Num examples = 880
2023-01-15 10:45:57.892 219:pos-tag                INFO     Num Epochs = 5
2023-01-15 10:45:57.892 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-01-15 10:45:57.892 224:pos-tag                INFO     Total train batch size = 32
2023-01-15 10:45:57.892 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-01-15 10:45:57.892 231:pos-tag                INFO     Total optimization steps = 140
2023-01-15 10:45:59.105 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-15 10:45:59.105 352:pos-tag                INFO     Num examples = 293
2023-01-15 10:45:59.105 353:pos-tag                INFO     Batch size = 32
2023-01-15 10:46:02.769 399:pos-tag                INFO   ***** Eval results *****
2023-01-15 10:46:02.769 401:pos-tag                INFO     eval_acc = 0.0013
2023-01-15 10:46:02.769 401:pos-tag                INFO     eval_f1 = 0.0004
2023-01-15 10:46:02.769 401:pos-tag                INFO     eval_mcc = -0.0006
2023-01-15 10:46:02.769 401:pos-tag                INFO     eval_precision = 0.0011
2023-01-15 10:46:02.769 401:pos-tag                INFO     eval_recall = 0.002
2023-01-15 10:46:02.769 293:pos-tag                INFO     ********************
2023-01-15 10:46:02.769 294:pos-tag                INFO     Best f1:0.0004
2023-01-15 10:46:02.770 295:pos-tag                INFO     ********************
2023-01-15 10:46:03.446 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/random/saved_graphcodebertmodels/2/layer_5/checkpoint-best-f1/model.bin
2023-01-15 10:46:04.244 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-15 10:46:04.244 352:pos-tag                INFO     Num examples = 293
2023-01-15 10:46:04.244 353:pos-tag                INFO     Batch size = 32
2023-01-15 10:46:07.625 399:pos-tag                INFO   ***** Eval results *****
2023-01-15 10:46:07.625 401:pos-tag                INFO     eval_acc = 0.0046
2023-01-15 10:46:07.625 401:pos-tag                INFO     eval_f1 = 0.001
2023-01-15 10:46:07.625 401:pos-tag                INFO     eval_mcc = 0.0011
2023-01-15 10:46:07.625 401:pos-tag                INFO     eval_precision = 0.0021
2023-01-15 10:46:07.626 401:pos-tag                INFO     eval_recall = 0.0024
2023-01-15 10:46:07.626 293:pos-tag                INFO     ********************
2023-01-15 10:46:07.626 294:pos-tag                INFO     Best f1:0.001
2023-01-15 10:46:07.626 295:pos-tag                INFO     ********************
2023-01-15 10:46:08.995 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/random/saved_graphcodebertmodels/2/layer_5/checkpoint-best-f1/model.bin
2023-01-15 10:46:08.996 315:pos-tag                INFO     ********************
2023-01-15 10:46:08.996 316:pos-tag                INFO     Best MCC:0.0011
2023-01-15 10:46:08.996 317:pos-tag                INFO     ********************
2023-01-15 10:46:09.676 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/random/saved_graphcodebertmodels/2/layer_5/checkpoint-best-mcc/model.bin
2023-01-15 10:46:10.488 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-15 10:46:10.489 352:pos-tag                INFO     Num examples = 293
2023-01-15 10:46:10.489 353:pos-tag                INFO     Batch size = 32
2023-01-15 10:46:13.873 399:pos-tag                INFO   ***** Eval results *****
2023-01-15 10:46:13.873 401:pos-tag                INFO     eval_acc = 0.0141
2023-01-15 10:46:13.873 401:pos-tag                INFO     eval_f1 = 0.0025
2023-01-15 10:46:13.873 401:pos-tag                INFO     eval_mcc = 0.0047
2023-01-15 10:46:13.873 401:pos-tag                INFO     eval_precision = 0.0035
2023-01-15 10:46:13.873 401:pos-tag                INFO     eval_recall = 0.0033
2023-01-15 10:46:13.873 293:pos-tag                INFO     ********************
2023-01-15 10:46:13.873 294:pos-tag                INFO     Best f1:0.0025
2023-01-15 10:46:13.873 295:pos-tag                INFO     ********************
2023-01-15 10:46:15.023 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/random/saved_graphcodebertmodels/2/layer_5/checkpoint-best-f1/model.bin
2023-01-15 10:46:15.023 315:pos-tag                INFO     ********************
2023-01-15 10:46:15.023 316:pos-tag                INFO     Best MCC:0.0047
2023-01-15 10:46:15.024 317:pos-tag                INFO     ********************
2023-01-15 10:46:17.039 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/random/saved_graphcodebertmodels/2/layer_5/checkpoint-best-mcc/model.bin
2023-01-15 10:46:17.871 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-15 10:46:17.871 352:pos-tag                INFO     Num examples = 293
2023-01-15 10:46:17.871 353:pos-tag                INFO     Batch size = 32
2023-01-15 10:46:21.254 399:pos-tag                INFO   ***** Eval results *****
2023-01-15 10:46:21.254 401:pos-tag                INFO     eval_acc = 0.0469
2023-01-15 10:46:21.255 401:pos-tag                INFO     eval_f1 = 0.0074
2023-01-15 10:46:21.255 401:pos-tag                INFO     eval_mcc = 0.0222
2023-01-15 10:46:21.255 401:pos-tag                INFO     eval_precision = 0.0068
2023-01-15 10:46:21.255 401:pos-tag                INFO     eval_recall = 0.0127
2023-01-15 10:46:21.255 293:pos-tag                INFO     ********************
2023-01-15 10:46:21.255 294:pos-tag                INFO     Best f1:0.0074
2023-01-15 10:46:21.255 295:pos-tag                INFO     ********************
2023-01-15 10:46:22.414 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/random/saved_graphcodebertmodels/2/layer_5/checkpoint-best-f1/model.bin
2023-01-15 10:46:22.414 315:pos-tag                INFO     ********************
2023-01-15 10:46:22.414 316:pos-tag                INFO     Best MCC:0.0222
2023-01-15 10:46:22.414 317:pos-tag                INFO     ********************
2023-01-15 10:46:25.934 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/random/saved_graphcodebertmodels/2/layer_5/checkpoint-best-mcc/model.bin
2023-01-15 10:46:26.762 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-15 10:46:26.763 352:pos-tag                INFO     Num examples = 293
2023-01-15 10:46:26.763 353:pos-tag                INFO     Batch size = 32
2023-01-15 10:46:30.139 399:pos-tag                INFO   ***** Eval results *****
2023-01-15 10:46:30.139 401:pos-tag                INFO     eval_acc = 0.0906
2023-01-15 10:46:30.139 401:pos-tag                INFO     eval_f1 = 0.0145
2023-01-15 10:46:30.139 401:pos-tag                INFO     eval_mcc = 0.0531
2023-01-15 10:46:30.139 401:pos-tag                INFO     eval_precision = 0.0129
2023-01-15 10:46:30.140 401:pos-tag                INFO     eval_recall = 0.0271
2023-01-15 10:46:30.140 293:pos-tag                INFO     ********************
2023-01-15 10:46:30.140 294:pos-tag                INFO     Best f1:0.0145
2023-01-15 10:46:30.140 295:pos-tag                INFO     ********************
2023-01-15 10:46:31.360 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/random/saved_graphcodebertmodels/2/layer_5/checkpoint-best-f1/model.bin
2023-01-15 10:46:31.360 315:pos-tag                INFO     ********************
