2022-08-28 02:06:44.192 669:pos-tag                DEBUG  main message
2022-08-28 02:06:44.192 675:pos-tag                WARNING device: cuda, n_gpu: 1
2022-08-28 02:06:47.371 690:pos-tag                INFO   Load Dataset
2022-08-28 02:06:47.371 694:pos-tag                INFO   Num of Class 133
2022-08-28 02:06:50.394 714:pos-tag                INFO   Finishing loading Dataset
2022-08-28 02:06:50.395 718:pos-tag                INFO   Random Initialize the encoder
2022-08-28 02:06:51.645 733:pos-tag                INFO   Probimg Model Parameters 102277
2022-08-28 02:06:51.646 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/codebert-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=3, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='codebert', model_name_or_path='microsoft/codebert-base', n_gpu=1, output_dir='./pos_res_poj/random/saved_codebertmodels/1/layer_3', posratio=0.5, seed=353, token_config='microsoft/codebert-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2022-08-28 02:06:51.646 178:pos-tag                INFO   save steps 3
2022-08-28 02:06:52.576 217:pos-tag                INFO   ***** Running training *****
2022-08-28 02:06:52.576 218:pos-tag                INFO     Num examples = 1200
2022-08-28 02:06:52.576 219:pos-tag                INFO     Num Epochs = 5
2022-08-28 02:06:52.576 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2022-08-28 02:06:52.576 224:pos-tag                INFO     Total train batch size = 32
2022-08-28 02:06:52.576 228:pos-tag                INFO     Gradient Accumulation steps = 1
2022-08-28 02:06:52.576 231:pos-tag                INFO     Total optimization steps = 190
2022-08-28 02:06:54.137 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-28 02:06:54.138 352:pos-tag                INFO     Num examples = 400
2022-08-28 02:06:54.138 353:pos-tag                INFO     Batch size = 32
2022-08-28 02:06:58.848 399:pos-tag                INFO   ***** Eval results *****
2022-08-28 02:06:58.848 401:pos-tag                INFO     eval_acc = 0.0028
2022-08-28 02:06:58.848 401:pos-tag                INFO     eval_f1 = 0.0014
2022-08-28 02:06:58.848 401:pos-tag                INFO     eval_mcc = -0.0013
2022-08-28 02:06:58.848 401:pos-tag                INFO     eval_precision = 0.0058
2022-08-28 02:06:58.848 401:pos-tag                INFO     eval_recall = 0.0033
2022-08-28 02:06:58.848 293:pos-tag                INFO     ********************
2022-08-28 02:06:58.848 294:pos-tag                INFO     Best f1:0.0014
2022-08-28 02:06:58.848 295:pos-tag                INFO     ********************
2022-08-28 02:06:59.434 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codebertmodels/1/layer_3/checkpoint-best-f1/model.bin
2022-08-28 02:07:00.638 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-28 02:07:00.638 352:pos-tag                INFO     Num examples = 400
2022-08-28 02:07:00.639 353:pos-tag                INFO     Batch size = 32
2022-08-28 02:07:05.358 399:pos-tag                INFO   ***** Eval results *****
2022-08-28 02:07:05.359 401:pos-tag                INFO     eval_acc = 0.0078
2022-08-28 02:07:05.359 401:pos-tag                INFO     eval_f1 = 0.0023
2022-08-28 02:07:05.359 401:pos-tag                INFO     eval_mcc = -0.0023
2022-08-28 02:07:05.359 401:pos-tag                INFO     eval_precision = 0.0067
2022-08-28 02:07:05.359 401:pos-tag                INFO     eval_recall = 0.0037
2022-08-28 02:07:05.359 293:pos-tag                INFO     ********************
2022-08-28 02:07:05.359 294:pos-tag                INFO     Best f1:0.0023
2022-08-28 02:07:05.359 295:pos-tag                INFO     ********************
2022-08-28 02:07:06.224 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codebertmodels/1/layer_3/checkpoint-best-f1/model.bin
2022-08-28 02:07:07.437 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-28 02:07:07.437 352:pos-tag                INFO     Num examples = 400
2022-08-28 02:07:07.437 353:pos-tag                INFO     Batch size = 32
2022-08-28 02:07:12.159 399:pos-tag                INFO   ***** Eval results *****
2022-08-28 02:07:12.159 401:pos-tag                INFO     eval_acc = 0.0349
2022-08-28 02:07:12.159 401:pos-tag                INFO     eval_f1 = 0.0058
2022-08-28 02:07:12.160 401:pos-tag                INFO     eval_mcc = 0.0018
2022-08-28 02:07:12.160 401:pos-tag                INFO     eval_precision = 0.0152
2022-08-28 02:07:12.160 401:pos-tag                INFO     eval_recall = 0.007
2022-08-28 02:07:12.160 293:pos-tag                INFO     ********************
2022-08-28 02:07:12.160 294:pos-tag                INFO     Best f1:0.0058
2022-08-28 02:07:12.160 295:pos-tag                INFO     ********************
2022-08-28 02:07:13.014 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codebertmodels/1/layer_3/checkpoint-best-f1/model.bin
2022-08-28 02:07:13.014 315:pos-tag                INFO     ********************
2022-08-28 02:07:13.015 316:pos-tag                INFO     Best MCC:0.0018
2022-08-28 02:07:13.015 317:pos-tag                INFO     ********************
2022-08-28 02:07:13.636 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/random/saved_codebertmodels/1/layer_3/checkpoint-best-mcc/model.bin
2022-08-28 02:07:14.841 351:pos-tag                INFO   ***** Running evaluation *****
2022-08-28 02:07:14.841 352:pos-tag                INFO     Num examples = 400
2022-08-28 02:07:14.841 353:pos-tag                INFO     Batch size = 32
2022-08-28 02:07:19.551 399:pos-tag                INFO   ***** Eval results *****
2022-08-28 02:07:19.551 401:pos-tag                INFO     eval_acc = 0.0811
2022-08-28 02:07:19.552 401:pos-tag                INFO     eval_f1 = 0.0103
2022-08-28 02:07:19.552 401:pos-tag                INFO     eval_mcc = 0.0213
2022-08-28 02:07:19.552 401:pos-tag                INFO     eval_precision = 0.0176
