2023-06-04 23:01:37.660 676:pos-tag                DEBUG  main message
2023-06-04 23:01:37.660 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-04 23:01:38.414 702:pos-tag                INFO   Load Dataset
2023-06-04 23:01:38.415 706:pos-tag                INFO   Num of Class 233
2023-06-04 23:01:41.836 729:pos-tag                INFO   Finishing loading Dataset
2023-06-04 23:01:41.836 746:pos-tag                INFO   pretrained the encoder
2023-06-04 23:01:44.523 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-04 23:01:44.524 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=1, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_unixcodermodels/1/layer_1', posratio=0.5, seed=933, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-04 23:01:44.525 185:pos-tag                INFO   save steps 1
2023-06-04 23:01:46.570 224:pos-tag                INFO   ***** Running training *****
2023-06-04 23:01:46.570 225:pos-tag                INFO     Num examples = 880
2023-06-04 23:01:46.571 226:pos-tag                INFO     Num Epochs = 5
2023-06-04 23:01:46.571 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-04 23:01:46.571 231:pos-tag                INFO     Total train batch size = 64
2023-06-04 23:01:46.571 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-04 23:01:46.571 238:pos-tag                INFO     Total optimization steps = 70
2023-06-04 23:01:48.192 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 23:01:48.192 359:pos-tag                INFO     Num examples = 293
2023-06-04 23:01:48.192 360:pos-tag                INFO     Batch size = 32
2023-06-04 23:01:51.017 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 23:01:51.017 408:pos-tag                INFO     eval_acc = 0.0024
2023-06-04 23:01:51.017 408:pos-tag                INFO     eval_f1 = 0.0008
2023-06-04 23:01:51.017 408:pos-tag                INFO     eval_mcc = -0.0007
2023-06-04 23:01:51.017 408:pos-tag                INFO     eval_precision = 0.0039
2023-06-04 23:01:51.017 408:pos-tag                INFO     eval_recall = 0.001
2023-06-04 23:01:51.018 300:pos-tag                INFO     ********************
2023-06-04 23:01:51.018 301:pos-tag                INFO     Best f1:0.0008
2023-06-04 23:01:51.018 302:pos-tag                INFO     ********************
2023-06-04 23:01:52.320 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_1/checkpoint-best-f1/model.bin
2023-06-04 23:01:52.870 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 23:01:52.870 359:pos-tag                INFO     Num examples = 293
2023-06-04 23:01:52.871 360:pos-tag                INFO     Batch size = 32
2023-06-04 23:01:55.341 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 23:01:55.342 408:pos-tag                INFO     eval_acc = 0.0029
2023-06-04 23:01:55.342 408:pos-tag                INFO     eval_f1 = 0.0009
2023-06-04 23:01:55.342 408:pos-tag                INFO     eval_mcc = -0.0007
2023-06-04 23:01:55.342 408:pos-tag                INFO     eval_precision = 0.0048
2023-06-04 23:01:55.342 408:pos-tag                INFO     eval_recall = 0.0012
2023-06-04 23:01:55.342 300:pos-tag                INFO     ********************
2023-06-04 23:01:55.343 301:pos-tag                INFO     Best f1:0.0009
2023-06-04 23:01:55.343 302:pos-tag                INFO     ********************
2023-06-04 23:01:56.762 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_1/checkpoint-best-f1/model.bin
2023-06-04 23:01:57.304 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 23:01:57.305 359:pos-tag                INFO     Num examples = 293
2023-06-04 23:01:57.305 360:pos-tag                INFO     Batch size = 32
2023-06-04 23:01:59.745 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 23:01:59.745 408:pos-tag                INFO     eval_acc = 0.0041
2023-06-04 23:01:59.745 408:pos-tag                INFO     eval_f1 = 0.0014
2023-06-04 23:01:59.745 408:pos-tag                INFO     eval_mcc = -0.0002
2023-06-04 23:01:59.745 408:pos-tag                INFO     eval_precision = 0.0064
2023-06-04 23:01:59.746 408:pos-tag                INFO     eval_recall = 0.0017
2023-06-04 23:01:59.746 300:pos-tag                INFO     ********************
2023-06-04 23:01:59.746 301:pos-tag                INFO     Best f1:0.0014
2023-06-04 23:01:59.746 302:pos-tag                INFO     ********************
2023-06-04 23:02:01.164 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_1/checkpoint-best-f1/model.bin
2023-06-04 23:02:01.720 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 23:02:01.721 359:pos-tag                INFO     Num examples = 293
2023-06-04 23:02:01.721 360:pos-tag                INFO     Batch size = 32
2023-06-04 23:02:04.237 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 23:02:04.238 408:pos-tag                INFO     eval_acc = 0.0073
2023-06-04 23:02:04.238 408:pos-tag                INFO     eval_f1 = 0.0022
2023-06-04 23:02:04.238 408:pos-tag                INFO     eval_mcc = 0.0014
2023-06-04 23:02:04.238 408:pos-tag                INFO     eval_precision = 0.0086
2023-06-04 23:02:04.238 408:pos-tag                INFO     eval_recall = 0.0028
2023-06-04 23:02:04.239 300:pos-tag                INFO     ********************
2023-06-04 23:02:04.239 301:pos-tag                INFO     Best f1:0.0022
2023-06-04 23:02:04.239 302:pos-tag                INFO     ********************
2023-06-04 23:02:05.715 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_1/checkpoint-best-f1/model.bin
2023-06-04 23:02:05.715 322:pos-tag                INFO     ********************
2023-06-04 23:02:05.715 323:pos-tag                INFO     Best MCC:0.0014
2023-06-04 23:02:05.716 324:pos-tag                INFO     ********************
2023-06-04 23:02:07.212 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_1/checkpoint-best-mcc/model.bin
2023-06-04 23:02:07.777 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 23:02:07.777 359:pos-tag                INFO     Num examples = 293
