2023-05-27 06:18:43.091 669:pos-tag                DEBUG  main message
2023-05-27 06:18:43.091 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-05-27 06:18:44.369 695:pos-tag                INFO   Load Dataset
2023-05-27 06:18:44.370 699:pos-tag                INFO   Num of Class 229
2023-05-27 06:18:49.329 719:pos-tag                INFO   Finishing loading Dataset
2023-05-27 06:18:49.330 727:pos-tag                INFO   pretrained the encoder
2023-05-27 06:18:52.651 755:pos-tag                INFO   Probimg Model Parameters 176101
2023-05-27 06:18:52.651 756:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='Salesforce/codet5-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=2, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='codet5', model_name_or_path='Salesforce/codet5-base', n_gpu=1, output_dir='./pos_res_poj/plm/saved_codet5models/1/layer_2', posratio=0.5, seed=179, token_config='Salesforce/codet5-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-05-27 06:18:52.652 178:pos-tag                INFO   save steps 1
2023-05-27 06:18:54.029 217:pos-tag                INFO   ***** Running training *****
2023-05-27 06:18:54.029 218:pos-tag                INFO     Num examples = 1200
2023-05-27 06:18:54.030 219:pos-tag                INFO     Num Epochs = 5
2023-05-27 06:18:54.030 220:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-05-27 06:18:54.030 224:pos-tag                INFO     Total train batch size = 64
2023-05-27 06:18:54.030 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-05-27 06:18:54.030 231:pos-tag                INFO     Total optimization steps = 95
2023-05-27 06:18:56.375 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 06:18:56.375 352:pos-tag                INFO     Num examples = 400
2023-05-27 06:18:56.375 353:pos-tag                INFO     Batch size = 32
2023-05-27 06:19:05.640 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 06:19:05.641 401:pos-tag                INFO     eval_acc = 0.0002
2023-05-27 06:19:05.641 401:pos-tag                INFO     eval_f1 = 0.0001
2023-05-27 06:19:05.641 401:pos-tag                INFO     eval_mcc = -0.0019
2023-05-27 06:19:05.641 401:pos-tag                INFO     eval_precision = 0.0012
2023-05-27 06:19:05.641 401:pos-tag                INFO     eval_recall = 0.0054
2023-05-27 06:19:05.642 293:pos-tag                INFO     ********************
2023-05-27 06:19:05.642 294:pos-tag                INFO     Best f1:0.0001
2023-05-27 06:19:05.642 295:pos-tag                INFO     ********************
2023-05-27 06:19:07.632 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_codet5models/1/layer_2/checkpoint-best-f1/model.bin
2023-05-27 06:19:09.218 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 06:19:09.219 352:pos-tag                INFO     Num examples = 400
2023-05-27 06:19:09.219 353:pos-tag                INFO     Batch size = 32
2023-05-27 06:19:18.243 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 06:19:18.244 401:pos-tag                INFO     eval_acc = 0.0002
2023-05-27 06:19:18.244 401:pos-tag                INFO     eval_f1 = 0.0001
2023-05-27 06:19:18.244 401:pos-tag                INFO     eval_mcc = -0.002
2023-05-27 06:19:18.244 401:pos-tag                INFO     eval_precision = 0.0012
2023-05-27 06:19:18.244 401:pos-tag                INFO     eval_recall = 0.0054
2023-05-27 06:19:18.244 293:pos-tag                INFO     ********************
2023-05-27 06:19:18.244 294:pos-tag                INFO     Best f1:0.0001
2023-05-27 06:19:18.244 295:pos-tag                INFO     ********************
2023-05-27 06:19:20.546 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_codet5models/1/layer_2/checkpoint-best-f1/model.bin
2023-05-27 06:19:22.068 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 06:19:22.068 352:pos-tag                INFO     Num examples = 400
2023-05-27 06:19:22.069 353:pos-tag                INFO     Batch size = 32
2023-05-27 06:19:31.110 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 06:19:31.111 401:pos-tag                INFO     eval_acc = 0.0002
2023-05-27 06:19:31.111 401:pos-tag                INFO     eval_f1 = 0.0001
2023-05-27 06:19:31.111 401:pos-tag                INFO     eval_mcc = -0.0023
2023-05-27 06:19:31.111 401:pos-tag                INFO     eval_precision = 0.0015
2023-05-27 06:19:31.111 401:pos-tag                INFO     eval_recall = 0.0055
2023-05-27 06:19:31.111 293:pos-tag                INFO     ********************
2023-05-27 06:19:31.111 294:pos-tag                INFO     Best f1:0.0001
2023-05-27 06:19:31.112 295:pos-tag                INFO     ********************
2023-05-27 06:19:33.676 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_codet5models/1/layer_2/checkpoint-best-f1/model.bin
2023-05-27 06:19:35.187 351:pos-tag                INFO   ***** Running evaluation *****
2023-05-27 06:19:35.188 352:pos-tag                INFO     Num examples = 400
2023-05-27 06:19:35.188 353:pos-tag                INFO     Batch size = 32
2023-05-27 06:19:44.149 399:pos-tag                INFO   ***** Eval results *****
2023-05-27 06:19:44.149 401:pos-tag                INFO     eval_acc = 0.0005
