2023-01-15 16:09:31.265 669:pos-tag                DEBUG  main message
2023-01-15 16:09:31.265 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-01-15 16:09:33.439 690:pos-tag                INFO   Load Dataset
2023-01-15 16:09:33.440 694:pos-tag                INFO   Num of Class 233
2023-01-15 16:09:34.913 714:pos-tag                INFO   Finishing loading Dataset
2023-01-15 16:09:34.913 721:pos-tag                INFO   pretrained the encoder
2023-01-15 16:09:35.940 733:pos-tag                INFO   Probimg Model Parameters 179177
2023-01-15 16:09:35.940 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/graphcodebert-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=10, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='graphcodebert', model_name_or_path='microsoft/graphcodebert-base', n_gpu=1, output_dir='./pos_res_java_graph/plm/saved_graphcodebertmodels/3/layer_10', posratio=0.5, seed=892, token_config='microsoft/graphcodebert-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-01-15 16:09:35.940 178:pos-tag                INFO   save steps 1
2023-01-15 16:09:36.863 217:pos-tag                INFO   ***** Running training *****
2023-01-15 16:09:36.864 218:pos-tag                INFO     Num examples = 880
2023-01-15 16:09:36.864 219:pos-tag                INFO     Num Epochs = 5
2023-01-15 16:09:36.864 220:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-01-15 16:09:36.864 224:pos-tag                INFO     Total train batch size = 64
2023-01-15 16:09:36.864 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-01-15 16:09:36.864 231:pos-tag                INFO     Total optimization steps = 70
2023-01-15 16:09:38.023 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-15 16:09:38.023 352:pos-tag                INFO     Num examples = 293
2023-01-15 16:09:38.024 353:pos-tag                INFO     Batch size = 32
2023-01-15 16:09:41.758 399:pos-tag                INFO   ***** Eval results *****
2023-01-15 16:09:41.758 401:pos-tag                INFO     eval_acc = 0.0108
2023-01-15 16:09:41.759 401:pos-tag                INFO     eval_f1 = 0.0016
2023-01-15 16:09:41.759 401:pos-tag                INFO     eval_mcc = 0.0052
2023-01-15 16:09:41.759 401:pos-tag                INFO     eval_precision = 0.0022
2023-01-15 16:09:41.759 401:pos-tag                INFO     eval_recall = 0.0017
2023-01-15 16:09:41.759 293:pos-tag                INFO     ********************
2023-01-15 16:09:41.759 294:pos-tag                INFO     Best f1:0.0016
2023-01-15 16:09:41.759 295:pos-tag                INFO     ********************
2023-01-15 16:09:42.440 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/plm/saved_graphcodebertmodels/3/layer_10/checkpoint-best-f1/model.bin
2023-01-15 16:09:42.440 315:pos-tag                INFO     ********************
2023-01-15 16:09:42.441 316:pos-tag                INFO     Best MCC:0.0052
2023-01-15 16:09:42.441 317:pos-tag                INFO     ********************
2023-01-15 16:09:43.098 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/plm/saved_graphcodebertmodels/3/layer_10/checkpoint-best-mcc/model.bin
2023-01-15 16:09:43.879 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-15 16:09:43.879 352:pos-tag                INFO     Num examples = 293
2023-01-15 16:09:43.879 353:pos-tag                INFO     Batch size = 32
2023-01-15 16:09:47.304 399:pos-tag                INFO   ***** Eval results *****
2023-01-15 16:09:47.304 401:pos-tag                INFO     eval_acc = 0.0126
2023-01-15 16:09:47.305 401:pos-tag                INFO     eval_f1 = 0.0018
2023-01-15 16:09:47.305 401:pos-tag                INFO     eval_mcc = 0.0066
2023-01-15 16:09:47.305 401:pos-tag                INFO     eval_precision = 0.0024
2023-01-15 16:09:47.305 401:pos-tag                INFO     eval_recall = 0.0019
2023-01-15 16:09:47.305 293:pos-tag                INFO     ********************
2023-01-15 16:09:47.305 294:pos-tag                INFO     Best f1:0.0018
2023-01-15 16:09:47.305 295:pos-tag                INFO     ********************
2023-01-15 16:09:48.276 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/plm/saved_graphcodebertmodels/3/layer_10/checkpoint-best-f1/model.bin
2023-01-15 16:09:48.276 315:pos-tag                INFO     ********************
2023-01-15 16:09:48.277 316:pos-tag                INFO     Best MCC:0.0066
2023-01-15 16:09:48.277 317:pos-tag                INFO     ********************
2023-01-15 16:09:49.196 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/plm/saved_graphcodebertmodels/3/layer_10/checkpoint-best-mcc/model.bin
2023-01-15 16:09:50.000 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-15 16:09:50.001 352:pos-tag                INFO     Num examples = 293
2023-01-15 16:09:50.001 353:pos-tag                INFO     Batch size = 32
2023-01-15 16:09:53.426 399:pos-tag                INFO   ***** Eval results *****
2023-01-15 16:09:53.427 401:pos-tag                INFO     eval_acc = 0.0162
2023-01-15 16:09:53.427 401:pos-tag                INFO     eval_f1 = 0.0022
2023-01-15 16:09:53.427 401:pos-tag                INFO     eval_mcc = 0.0094
2023-01-15 16:09:53.427 401:pos-tag                INFO     eval_precision = 0.0027
2023-01-15 16:09:53.427 401:pos-tag                INFO     eval_recall = 0.0025
2023-01-15 16:09:53.427 293:pos-tag                INFO     ********************
2023-01-15 16:09:53.427 294:pos-tag                INFO     Best f1:0.0022
2023-01-15 16:09:53.427 295:pos-tag                INFO     ********************
2023-01-15 16:09:54.675 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/plm/saved_graphcodebertmodels/3/layer_10/checkpoint-best-f1/model.bin
2023-01-15 16:09:54.675 315:pos-tag                INFO     ********************
2023-01-15 16:09:54.676 316:pos-tag                INFO     Best MCC:0.0094
2023-01-15 16:09:54.676 317:pos-tag                INFO     ********************
2023-01-15 16:09:56.195 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/plm/saved_graphcodebertmodels/3/layer_10/checkpoint-best-mcc/model.bin
