2023-06-04 20:27:41.131 676:pos-tag                DEBUG  main message
2023-06-04 20:27:41.131 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-04 20:27:42.295 702:pos-tag                INFO   Load Dataset
2023-06-04 20:27:42.296 706:pos-tag                INFO   Num of Class 229
2023-06-04 20:27:49.663 729:pos-tag                INFO   Finishing loading Dataset
2023-06-04 20:27:49.664 746:pos-tag                INFO   pretrained the encoder
2023-06-04 20:27:53.601 765:pos-tag                INFO   Probimg Model Parameters 176101
2023-06-04 20:27:53.603 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/poj-104/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=6, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_poj/plm/saved_unixcodermodels/1/layer_6', posratio=0.5, seed=933, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-04 20:27:53.605 185:pos-tag                INFO   save steps 1
2023-06-04 20:27:55.841 224:pos-tag                INFO   ***** Running training *****
2023-06-04 20:27:55.841 225:pos-tag                INFO     Num examples = 1200
2023-06-04 20:27:55.842 226:pos-tag                INFO     Num Epochs = 5
2023-06-04 20:27:55.842 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-04 20:27:55.843 231:pos-tag                INFO     Total train batch size = 64
2023-06-04 20:27:55.843 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-04 20:27:55.843 238:pos-tag                INFO     Total optimization steps = 95
2023-06-04 20:27:57.463 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 20:27:57.464 359:pos-tag                INFO     Num examples = 400
2023-06-04 20:27:57.464 360:pos-tag                INFO     Batch size = 32
2023-06-04 20:28:01.563 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 20:28:01.564 408:pos-tag                INFO     eval_acc = 0.0025
2023-06-04 20:28:01.564 408:pos-tag                INFO     eval_f1 = 0.0004
2023-06-04 20:28:01.564 408:pos-tag                INFO     eval_mcc = -0.0041
2023-06-04 20:28:01.564 408:pos-tag                INFO     eval_precision = 0.0011
2023-06-04 20:28:01.565 408:pos-tag                INFO     eval_recall = 0.0007
2023-06-04 20:28:01.565 300:pos-tag                INFO     ********************
2023-06-04 20:28:01.565 301:pos-tag                INFO     Best f1:0.0004
2023-06-04 20:28:01.565 302:pos-tag                INFO     ********************
2023-06-04 20:28:03.047 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_unixcodermodels/1/layer_6/checkpoint-best-f1/model.bin
2023-06-04 20:28:03.609 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 20:28:03.609 359:pos-tag                INFO     Num examples = 400
2023-06-04 20:28:03.609 360:pos-tag                INFO     Batch size = 32
2023-06-04 20:28:07.140 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 20:28:07.140 408:pos-tag                INFO     eval_acc = 0.0031
2023-06-04 20:28:07.140 408:pos-tag                INFO     eval_f1 = 0.0004
2023-06-04 20:28:07.140 408:pos-tag                INFO     eval_mcc = -0.0047
2023-06-04 20:28:07.140 408:pos-tag                INFO     eval_precision = 0.0013
2023-06-04 20:28:07.141 408:pos-tag                INFO     eval_recall = 0.0007
2023-06-04 20:28:07.141 300:pos-tag                INFO     ********************
2023-06-04 20:28:07.141 301:pos-tag                INFO     Best f1:0.0004
2023-06-04 20:28:07.141 302:pos-tag                INFO     ********************
2023-06-04 20:28:08.774 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_unixcodermodels/1/layer_6/checkpoint-best-f1/model.bin
2023-06-04 20:28:09.333 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 20:28:09.334 359:pos-tag                INFO     Num examples = 400
2023-06-04 20:28:09.334 360:pos-tag                INFO     Batch size = 32
2023-06-04 20:28:12.834 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 20:28:12.834 408:pos-tag                INFO     eval_acc = 0.0047
2023-06-04 20:28:12.834 408:pos-tag                INFO     eval_f1 = 0.0006
2023-06-04 20:28:12.834 408:pos-tag                INFO     eval_mcc = -0.0057
2023-06-04 20:28:12.834 408:pos-tag                INFO     eval_precision = 0.0015
2023-06-04 20:28:12.835 408:pos-tag                INFO     eval_recall = 0.0008
2023-06-04 20:28:12.835 300:pos-tag                INFO     ********************
2023-06-04 20:28:12.835 301:pos-tag                INFO     Best f1:0.0006
2023-06-04 20:28:12.835 302:pos-tag                INFO     ********************
2023-06-04 20:28:14.234 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_unixcodermodels/1/layer_6/checkpoint-best-f1/model.bin
2023-06-04 20:28:14.794 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 20:28:14.794 359:pos-tag                INFO     Num examples = 400
2023-06-04 20:28:14.794 360:pos-tag                INFO     Batch size = 32
2023-06-04 20:28:18.271 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 20:28:18.271 408:pos-tag                INFO     eval_acc = 0.0082
2023-06-04 20:28:18.272 408:pos-tag                INFO     eval_f1 = 0.0007
2023-06-04 20:28:18.272 408:pos-tag                INFO     eval_mcc = -0.0074
2023-06-04 20:28:18.272 408:pos-tag                INFO     eval_precision = 0.0016
2023-06-04 20:28:18.272 408:pos-tag                INFO     eval_recall = 0.0009
2023-06-04 20:28:18.272 300:pos-tag                INFO     ********************
2023-06-04 20:28:18.272 301:pos-tag                INFO     Best f1:0.0007
2023-06-04 20:28:18.272 302:pos-tag                INFO     ********************
2023-06-04 20:28:19.772 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_poj/plm/saved_unixcodermodels/1/layer_6/checkpoint-best-f1/model.bin
2023-06-04 20:28:20.331 358:pos-tag                INFO   ***** Running evaluation *****
