2023-06-04 21:21:09.509 676:pos-tag                DEBUG  main message
2023-06-04 21:21:09.509 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-04 21:21:10.238 702:pos-tag                INFO   Load Dataset
2023-06-04 21:21:10.239 706:pos-tag                INFO   Num of Class 233
2023-06-04 21:21:13.106 729:pos-tag                INFO   Finishing loading Dataset
2023-06-04 21:21:13.106 746:pos-tag                INFO   pretrained the encoder
2023-06-04 21:21:15.549 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-04 21:21:15.550 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=4, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_unixcodermodels/1/layer_4', posratio=0.5, seed=933, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-04 21:21:15.551 185:pos-tag                INFO   save steps 1
2023-06-04 21:21:17.212 224:pos-tag                INFO   ***** Running training *****
2023-06-04 21:21:17.212 225:pos-tag                INFO     Num examples = 880
2023-06-04 21:21:17.213 226:pos-tag                INFO     Num Epochs = 5
2023-06-04 21:21:17.213 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-04 21:21:17.213 231:pos-tag                INFO     Total train batch size = 64
2023-06-04 21:21:17.213 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-04 21:21:17.213 238:pos-tag                INFO     Total optimization steps = 70
2023-06-04 21:21:18.616 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 21:21:18.617 359:pos-tag                INFO     Num examples = 293
2023-06-04 21:21:18.617 360:pos-tag                INFO     Batch size = 32
2023-06-04 21:21:21.401 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 21:21:21.402 408:pos-tag                INFO     eval_acc = 0.0126
2023-06-04 21:21:21.402 408:pos-tag                INFO     eval_f1 = 0.0027
2023-06-04 21:21:21.402 408:pos-tag                INFO     eval_mcc = 0.0083
2023-06-04 21:21:21.402 408:pos-tag                INFO     eval_precision = 0.0034
2023-06-04 21:21:21.402 408:pos-tag                INFO     eval_recall = 0.0033
2023-06-04 21:21:21.402 300:pos-tag                INFO     ********************
2023-06-04 21:21:21.402 301:pos-tag                INFO     Best f1:0.0027
2023-06-04 21:21:21.403 302:pos-tag                INFO     ********************
2023-06-04 21:21:22.926 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_4/checkpoint-best-f1/model.bin
2023-06-04 21:21:22.926 322:pos-tag                INFO     ********************
2023-06-04 21:21:22.926 323:pos-tag                INFO     Best MCC:0.0083
2023-06-04 21:21:22.927 324:pos-tag                INFO     ********************
2023-06-04 21:21:24.269 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_4/checkpoint-best-mcc/model.bin
2023-06-04 21:21:24.777 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 21:21:24.777 359:pos-tag                INFO     Num examples = 293
2023-06-04 21:21:24.778 360:pos-tag                INFO     Batch size = 32
2023-06-04 21:21:27.073 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 21:21:27.074 408:pos-tag                INFO     eval_acc = 0.0136
2023-06-04 21:21:27.074 408:pos-tag                INFO     eval_f1 = 0.0028
2023-06-04 21:21:27.074 408:pos-tag                INFO     eval_mcc = 0.0089
2023-06-04 21:21:27.074 408:pos-tag                INFO     eval_precision = 0.0034
2023-06-04 21:21:27.074 408:pos-tag                INFO     eval_recall = 0.0035
2023-06-04 21:21:27.074 300:pos-tag                INFO     ********************
2023-06-04 21:21:27.075 301:pos-tag                INFO     Best f1:0.0028
2023-06-04 21:21:27.075 302:pos-tag                INFO     ********************
2023-06-04 21:21:28.548 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_4/checkpoint-best-f1/model.bin
2023-06-04 21:21:28.549 322:pos-tag                INFO     ********************
2023-06-04 21:21:28.549 323:pos-tag                INFO     Best MCC:0.0089
2023-06-04 21:21:28.549 324:pos-tag                INFO     ********************
2023-06-04 21:21:30.157 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_4/checkpoint-best-mcc/model.bin
2023-06-04 21:21:30.679 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 21:21:30.680 359:pos-tag                INFO     Num examples = 293
2023-06-04 21:21:30.680 360:pos-tag                INFO     Batch size = 32
2023-06-04 21:21:33.025 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 21:21:33.026 408:pos-tag                INFO     eval_acc = 0.0158
2023-06-04 21:21:33.026 408:pos-tag                INFO     eval_f1 = 0.0031
2023-06-04 21:21:33.026 408:pos-tag                INFO     eval_mcc = 0.0103
2023-06-04 21:21:33.026 408:pos-tag                INFO     eval_precision = 0.0038
2023-06-04 21:21:33.026 408:pos-tag                INFO     eval_recall = 0.0041
2023-06-04 21:21:33.027 300:pos-tag                INFO     ********************
2023-06-04 21:21:33.027 301:pos-tag                INFO     Best f1:0.0031
2023-06-04 21:21:33.027 302:pos-tag                INFO     ********************
2023-06-04 21:21:34.570 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_4/checkpoint-best-f1/model.bin
2023-06-04 21:21:34.571 322:pos-tag                INFO     ********************
2023-06-04 21:21:34.571 323:pos-tag                INFO     Best MCC:0.0103
2023-06-04 21:21:34.571 324:pos-tag                INFO     ********************
2023-06-04 21:21:36.246 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_4/checkpoint-best-mcc/model.bin
2023-06-04 21:21:36.769 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 21:21:36.769 359:pos-tag                INFO     Num examples = 293
2023-06-04 21:21:36.770 360:pos-tag                INFO     Batch size = 32
2023-06-04 21:21:39.093 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 21:21:39.094 408:pos-tag                INFO     eval_acc = 0.0212
2023-06-04 21:21:39.094 408:pos-tag                INFO     eval_f1 = 0.0039
2023-06-04 21:21:39.094 408:pos-tag                INFO     eval_mcc = 0.0142
2023-06-04 21:21:39.094 408:pos-tag                INFO     eval_precision = 0.0068
2023-06-04 21:21:39.094 408:pos-tag                INFO     eval_recall = 0.0051
2023-06-04 21:21:39.094 300:pos-tag                INFO     ********************
2023-06-04 21:21:39.094 301:pos-tag                INFO     Best f1:0.0039
2023-06-04 21:21:39.094 302:pos-tag                INFO     ********************
2023-06-04 21:21:40.618 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_4/checkpoint-best-f1/model.bin
2023-06-04 21:21:40.618 322:pos-tag                INFO     ********************
2023-06-04 21:21:40.619 323:pos-tag                INFO     Best MCC:0.0142
2023-06-04 21:21:40.619 324:pos-tag                INFO     ********************
2023-06-04 21:21:42.246 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/1/layer_4/checkpoint-best-mcc/model.bin
2023-06-04 21:21:42.773 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-04 21:21:42.773 359:pos-tag                INFO     Num examples = 293
2023-06-04 21:21:42.773 360:pos-tag                INFO     Batch size = 32
2023-06-04 21:21:45.128 406:pos-tag                INFO   ***** Eval results *****
2023-06-04 21:21:45.129 408:pos-tag                INFO     eval_acc = 0.0317
