2023-06-05 19:43:23.585 676:pos-tag                DEBUG  main message
2023-06-05 19:43:23.585 682:pos-tag                WARNING device: cuda, n_gpu: 1
2023-06-05 19:43:24.336 702:pos-tag                INFO   Load Dataset
2023-06-05 19:43:24.337 706:pos-tag                INFO   Num of Class 233
2023-06-05 19:43:27.875 729:pos-tag                INFO   Finishing loading Dataset
2023-06-05 19:43:27.876 746:pos-tag                INFO   pretrained the encoder
2023-06-05 19:43:30.084 765:pos-tag                INFO   Probimg Model Parameters 179177
2023-06-05 19:43:30.085 766:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/unixcoder-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=False, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=3, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='unixcoder', model_name_or_path='microsoft/unixcoder-base', n_gpu=1, output_dir='./pos_res_java/plm/saved_unixcodermodels/4/layer_3', posratio=0.5, seed=6, token_config='microsoft/unixcoder-base', train_batch_size=64, warmup_steps=0, weight_decay=0.0)
2023-06-05 19:43:30.086 185:pos-tag                INFO   save steps 1
2023-06-05 19:43:32.008 224:pos-tag                INFO   ***** Running training *****
2023-06-05 19:43:32.008 225:pos-tag                INFO     Num examples = 880
2023-06-05 19:43:32.008 226:pos-tag                INFO     Num Epochs = 5
2023-06-05 19:43:32.008 227:pos-tag                INFO     Instantaneous batch size per GPU = 64
2023-06-05 19:43:32.008 231:pos-tag                INFO     Total train batch size = 64
2023-06-05 19:43:32.008 235:pos-tag                INFO     Gradient Accumulation steps = 1
2023-06-05 19:43:32.008 238:pos-tag                INFO     Total optimization steps = 70
2023-06-05 19:43:33.904 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 19:43:33.905 359:pos-tag                INFO     Num examples = 293
2023-06-05 19:43:33.905 360:pos-tag                INFO     Batch size = 32
2023-06-05 19:43:36.919 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 19:43:36.919 408:pos-tag                INFO     eval_acc = 0.0132
2023-06-05 19:43:36.919 408:pos-tag                INFO     eval_f1 = 0.0026
2023-06-05 19:43:36.919 408:pos-tag                INFO     eval_mcc = 0.0106
2023-06-05 19:43:36.920 408:pos-tag                INFO     eval_precision = 0.0087
2023-06-05 19:43:36.920 408:pos-tag                INFO     eval_recall = 0.0025
2023-06-05 19:43:36.920 300:pos-tag                INFO     ********************
2023-06-05 19:43:36.920 301:pos-tag                INFO     Best f1:0.0026
2023-06-05 19:43:36.920 302:pos-tag                INFO     ********************
2023-06-05 19:43:38.532 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-f1/model.bin
2023-06-05 19:43:38.533 322:pos-tag                INFO     ********************
2023-06-05 19:43:38.533 323:pos-tag                INFO     Best MCC:0.0106
2023-06-05 19:43:38.533 324:pos-tag                INFO     ********************
2023-06-05 19:43:40.203 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-mcc/model.bin
2023-06-05 19:43:40.755 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 19:43:40.755 359:pos-tag                INFO     Num examples = 293
2023-06-05 19:43:40.755 360:pos-tag                INFO     Batch size = 32
2023-06-05 19:43:43.208 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 19:43:43.208 408:pos-tag                INFO     eval_acc = 0.0165
2023-06-05 19:43:43.208 408:pos-tag                INFO     eval_f1 = 0.0032
2023-06-05 19:43:43.208 408:pos-tag                INFO     eval_mcc = 0.0137
2023-06-05 19:43:43.209 408:pos-tag                INFO     eval_precision = 0.0092
2023-06-05 19:43:43.209 408:pos-tag                INFO     eval_recall = 0.003
2023-06-05 19:43:43.209 300:pos-tag                INFO     ********************
2023-06-05 19:43:43.209 301:pos-tag                INFO     Best f1:0.0032
2023-06-05 19:43:43.209 302:pos-tag                INFO     ********************
2023-06-05 19:43:44.781 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-f1/model.bin
2023-06-05 19:43:44.782 322:pos-tag                INFO     ********************
2023-06-05 19:43:44.782 323:pos-tag                INFO     Best MCC:0.0137
2023-06-05 19:43:44.782 324:pos-tag                INFO     ********************
2023-06-05 19:43:46.412 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-mcc/model.bin
2023-06-05 19:43:46.956 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 19:43:46.956 359:pos-tag                INFO     Num examples = 293
2023-06-05 19:43:46.956 360:pos-tag                INFO     Batch size = 32
2023-06-05 19:43:49.428 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 19:43:49.428 408:pos-tag                INFO     eval_acc = 0.0241
2023-06-05 19:43:49.428 408:pos-tag                INFO     eval_f1 = 0.0044
2023-06-05 19:43:49.428 408:pos-tag                INFO     eval_mcc = 0.0209
2023-06-05 19:43:49.428 408:pos-tag                INFO     eval_precision = 0.0101
2023-06-05 19:43:49.429 408:pos-tag                INFO     eval_recall = 0.0042
2023-06-05 19:43:49.429 300:pos-tag                INFO     ********************
2023-06-05 19:43:49.429 301:pos-tag                INFO     Best f1:0.0044
2023-06-05 19:43:49.429 302:pos-tag                INFO     ********************
2023-06-05 19:43:50.994 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-f1/model.bin
2023-06-05 19:43:50.995 322:pos-tag                INFO     ********************
2023-06-05 19:43:50.995 323:pos-tag                INFO     Best MCC:0.0209
2023-06-05 19:43:50.995 324:pos-tag                INFO     ********************
2023-06-05 19:43:52.691 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-mcc/model.bin
2023-06-05 19:43:53.244 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 19:43:53.244 359:pos-tag                INFO     Num examples = 293
2023-06-05 19:43:53.244 360:pos-tag                INFO     Batch size = 32
2023-06-05 19:43:55.718 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 19:43:55.719 408:pos-tag                INFO     eval_acc = 0.0381
2023-06-05 19:43:55.719 408:pos-tag                INFO     eval_f1 = 0.0061
2023-06-05 19:43:55.719 408:pos-tag                INFO     eval_mcc = 0.0339
2023-06-05 19:43:55.719 408:pos-tag                INFO     eval_precision = 0.0109
2023-06-05 19:43:55.719 408:pos-tag                INFO     eval_recall = 0.0063
2023-06-05 19:43:55.720 300:pos-tag                INFO     ********************
2023-06-05 19:43:55.720 301:pos-tag                INFO     Best f1:0.0061
2023-06-05 19:43:55.720 302:pos-tag                INFO     ********************
2023-06-05 19:43:57.278 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-f1/model.bin
2023-06-05 19:43:57.279 322:pos-tag                INFO     ********************
2023-06-05 19:43:57.279 323:pos-tag                INFO     Best MCC:0.0339
2023-06-05 19:43:57.280 324:pos-tag                INFO     ********************
2023-06-05 19:43:58.821 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-mcc/model.bin
2023-06-05 19:43:59.380 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 19:43:59.380 359:pos-tag                INFO     Num examples = 293
2023-06-05 19:43:59.380 360:pos-tag                INFO     Batch size = 32
2023-06-05 19:44:01.839 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 19:44:01.840 408:pos-tag                INFO     eval_acc = 0.0551
2023-06-05 19:44:01.840 408:pos-tag                INFO     eval_f1 = 0.0079
2023-06-05 19:44:01.840 408:pos-tag                INFO     eval_mcc = 0.0494
2023-06-05 19:44:01.840 408:pos-tag                INFO     eval_precision = 0.0126
2023-06-05 19:44:01.840 408:pos-tag                INFO     eval_recall = 0.0088
2023-06-05 19:44:01.840 300:pos-tag                INFO     ********************
2023-06-05 19:44:01.841 301:pos-tag                INFO     Best f1:0.0079
2023-06-05 19:44:01.841 302:pos-tag                INFO     ********************
2023-06-05 19:44:03.468 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-f1/model.bin
2023-06-05 19:44:03.469 322:pos-tag                INFO     ********************
2023-06-05 19:44:03.469 323:pos-tag                INFO     Best MCC:0.0494
2023-06-05 19:44:03.469 324:pos-tag                INFO     ********************
2023-06-05 19:44:05.314 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-mcc/model.bin
2023-06-05 19:44:05.867 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 19:44:05.868 359:pos-tag                INFO     Num examples = 293
2023-06-05 19:44:05.868 360:pos-tag                INFO     Batch size = 32
2023-06-05 19:44:08.391 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 19:44:08.392 408:pos-tag                INFO     eval_acc = 0.0747
2023-06-05 19:44:08.392 408:pos-tag                INFO     eval_f1 = 0.01
2023-06-05 19:44:08.392 408:pos-tag                INFO     eval_mcc = 0.0664
2023-06-05 19:44:08.392 408:pos-tag                INFO     eval_precision = 0.0139
2023-06-05 19:44:08.392 408:pos-tag                INFO     eval_recall = 0.0121
2023-06-05 19:44:08.393 300:pos-tag                INFO     ********************
2023-06-05 19:44:08.393 301:pos-tag                INFO     Best f1:0.01
2023-06-05 19:44:08.393 302:pos-tag                INFO     ********************
2023-06-05 19:44:10.057 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-f1/model.bin
2023-06-05 19:44:10.057 322:pos-tag                INFO     ********************
2023-06-05 19:44:10.057 323:pos-tag                INFO     Best MCC:0.0664
2023-06-05 19:44:10.057 324:pos-tag                INFO     ********************
2023-06-05 19:44:11.695 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-mcc/model.bin
2023-06-05 19:44:12.243 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 19:44:12.244 359:pos-tag                INFO     Num examples = 293
2023-06-05 19:44:12.244 360:pos-tag                INFO     Batch size = 32
2023-06-05 19:44:14.700 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 19:44:14.701 408:pos-tag                INFO     eval_acc = 0.1126
2023-06-05 19:44:14.701 408:pos-tag                INFO     eval_f1 = 0.0155
2023-06-05 19:44:14.701 408:pos-tag                INFO     eval_mcc = 0.101
2023-06-05 19:44:14.701 408:pos-tag                INFO     eval_precision = 0.0254
2023-06-05 19:44:14.702 408:pos-tag                INFO     eval_recall = 0.0214
2023-06-05 19:44:14.702 300:pos-tag                INFO     ********************
2023-06-05 19:44:14.702 301:pos-tag                INFO     Best f1:0.0155
2023-06-05 19:44:14.702 302:pos-tag                INFO     ********************
2023-06-05 19:44:16.271 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-f1/model.bin
2023-06-05 19:44:16.271 322:pos-tag                INFO     ********************
2023-06-05 19:44:16.271 323:pos-tag                INFO     Best MCC:0.101
2023-06-05 19:44:16.272 324:pos-tag                INFO     ********************
2023-06-05 19:44:17.921 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-mcc/model.bin
2023-06-05 19:44:18.459 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 19:44:18.459 359:pos-tag                INFO     Num examples = 293
2023-06-05 19:44:18.460 360:pos-tag                INFO     Batch size = 32
2023-06-05 19:44:20.898 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 19:44:20.899 408:pos-tag                INFO     eval_acc = 0.1579
2023-06-05 19:44:20.899 408:pos-tag                INFO     eval_f1 = 0.0219
2023-06-05 19:44:20.900 408:pos-tag                INFO     eval_mcc = 0.1424
2023-06-05 19:44:20.900 408:pos-tag                INFO     eval_precision = 0.0317
2023-06-05 19:44:20.900 408:pos-tag                INFO     eval_recall = 0.0311
2023-06-05 19:44:20.900 300:pos-tag                INFO     ********************
2023-06-05 19:44:20.900 301:pos-tag                INFO     Best f1:0.0219
2023-06-05 19:44:20.900 302:pos-tag                INFO     ********************
2023-06-05 19:44:22.486 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-f1/model.bin
2023-06-05 19:44:22.486 322:pos-tag                INFO     ********************
2023-06-05 19:44:22.486 323:pos-tag                INFO     Best MCC:0.1424
2023-06-05 19:44:22.486 324:pos-tag                INFO     ********************
2023-06-05 19:44:24.144 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-mcc/model.bin
2023-06-05 19:44:24.701 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 19:44:24.702 359:pos-tag                INFO     Num examples = 293
2023-06-05 19:44:24.702 360:pos-tag                INFO     Batch size = 32
2023-06-05 19:44:27.166 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 19:44:27.167 408:pos-tag                INFO     eval_acc = 0.2094
2023-06-05 19:44:27.167 408:pos-tag                INFO     eval_f1 = 0.0307
2023-06-05 19:44:27.167 408:pos-tag                INFO     eval_mcc = 0.1917
2023-06-05 19:44:27.167 408:pos-tag                INFO     eval_precision = 0.0436
2023-06-05 19:44:27.167 408:pos-tag                INFO     eval_recall = 0.0434
2023-06-05 19:44:27.167 300:pos-tag                INFO     ********************
2023-06-05 19:44:27.168 301:pos-tag                INFO     Best f1:0.0307
2023-06-05 19:44:27.168 302:pos-tag                INFO     ********************
2023-06-05 19:44:28.889 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-f1/model.bin
2023-06-05 19:44:28.890 322:pos-tag                INFO     ********************
2023-06-05 19:44:28.890 323:pos-tag                INFO     Best MCC:0.1917
2023-06-05 19:44:28.890 324:pos-tag                INFO     ********************
2023-06-05 19:44:30.601 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-mcc/model.bin
2023-06-05 19:44:31.141 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 19:44:31.142 359:pos-tag                INFO     Num examples = 293
2023-06-05 19:44:31.142 360:pos-tag                INFO     Batch size = 32
2023-06-05 19:44:33.631 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 19:44:33.632 408:pos-tag                INFO     eval_acc = 0.2794
2023-06-05 19:44:33.632 408:pos-tag                INFO     eval_f1 = 0.0477
2023-06-05 19:44:33.632 408:pos-tag                INFO     eval_mcc = 0.2618
2023-06-05 19:44:33.632 408:pos-tag                INFO     eval_precision = 0.061
2023-06-05 19:44:33.633 408:pos-tag                INFO     eval_recall = 0.065
2023-06-05 19:44:33.633 300:pos-tag                INFO     ********************
2023-06-05 19:44:33.633 301:pos-tag                INFO     Best f1:0.0477
2023-06-05 19:44:33.633 302:pos-tag                INFO     ********************
2023-06-05 19:44:35.177 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-f1/model.bin
2023-06-05 19:44:35.178 322:pos-tag                INFO     ********************
2023-06-05 19:44:35.178 323:pos-tag                INFO     Best MCC:0.2618
2023-06-05 19:44:35.179 324:pos-tag                INFO     ********************
2023-06-05 19:44:36.915 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-mcc/model.bin
2023-06-05 19:44:37.476 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 19:44:37.477 359:pos-tag                INFO     Num examples = 293
2023-06-05 19:44:37.477 360:pos-tag                INFO     Batch size = 32
2023-06-05 19:44:39.964 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 19:44:39.965 408:pos-tag                INFO     eval_acc = 0.3343
2023-06-05 19:44:39.965 408:pos-tag                INFO     eval_f1 = 0.0657
2023-06-05 19:44:39.965 408:pos-tag                INFO     eval_mcc = 0.3167
2023-06-05 19:44:39.965 408:pos-tag                INFO     eval_precision = 0.0871
2023-06-05 19:44:39.965 408:pos-tag                INFO     eval_recall = 0.0839
2023-06-05 19:44:39.966 300:pos-tag                INFO     ********************
2023-06-05 19:44:39.966 301:pos-tag                INFO     Best f1:0.0657
2023-06-05 19:44:39.966 302:pos-tag                INFO     ********************
2023-06-05 19:44:41.598 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-f1/model.bin
2023-06-05 19:44:41.599 322:pos-tag                INFO     ********************
2023-06-05 19:44:41.599 323:pos-tag                INFO     Best MCC:0.3167
2023-06-05 19:44:41.599 324:pos-tag                INFO     ********************
2023-06-05 19:44:43.582 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-mcc/model.bin
2023-06-05 19:44:44.119 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 19:44:44.119 359:pos-tag                INFO     Num examples = 293
2023-06-05 19:44:44.119 360:pos-tag                INFO     Batch size = 32
2023-06-05 19:44:46.594 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 19:44:46.595 408:pos-tag                INFO     eval_acc = 0.3927
2023-06-05 19:44:46.595 408:pos-tag                INFO     eval_f1 = 0.0841
2023-06-05 19:44:46.595 408:pos-tag                INFO     eval_mcc = 0.3757
2023-06-05 19:44:46.595 408:pos-tag                INFO     eval_precision = 0.1084
2023-06-05 19:44:46.595 408:pos-tag                INFO     eval_recall = 0.1013
2023-06-05 19:44:46.595 300:pos-tag                INFO     ********************
2023-06-05 19:44:46.595 301:pos-tag                INFO     Best f1:0.0841
2023-06-05 19:44:46.596 302:pos-tag                INFO     ********************
2023-06-05 19:44:48.097 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_3/checkpoint-best-f1/model.bin
2023-06-05 19:44:48.097 322:pos-tag                INFO     ********************
2023-06-05 19:44:48.097 323:pos-tag                INFO     Best MCC:0.3757
2023-06-05 19:44:48.097 324:pos-tag                INFO     ********************
