2023-01-15 14:19:45.469 669:pos-tag                DEBUG  main message
2023-01-15 14:19:45.469 675:pos-tag                WARNING device: cuda, n_gpu: 1
2023-01-15 14:19:47.649 690:pos-tag                INFO   Load Dataset
2023-01-15 14:19:47.649 694:pos-tag                INFO   Num of Class 233
2023-01-15 14:19:49.086 714:pos-tag                INFO   Finishing loading Dataset
2023-01-15 14:19:49.086 718:pos-tag                INFO   Random Initialize the encoder
2023-01-15 14:19:50.407 733:pos-tag                INFO   Probimg Model Parameters 179177
2023-01-15 14:19:50.407 734:pos-tag                INFO   Training/evaluation parameters Namespace(adam_epsilon=1e-08, config_name='microsoft/graphcodebert-base', data_folder='../datasets/java250/postag/', dataset='postag', debug=False, device=device(type='cuda'), do_eval=True, do_random=True, do_test=True, do_train=True, epochs=5, eval_batch_size=32, evaluate_during_training=False, gradient_accumulation_steps=1, graph_type='ast', layer=0, learning_rate=0.001, max_code_length=512, max_grad_norm=1.0, max_steps=-1, model_name='graphcodebert', model_name_or_path='microsoft/graphcodebert-base', n_gpu=1, output_dir='./pos_res_java_graph/random/saved_graphcodebertmodels/2/layer_0', posratio=0.5, seed=914, token_config='microsoft/graphcodebert-base', train_batch_size=32, warmup_steps=0, weight_decay=0.0)
2023-01-15 14:19:50.418 178:pos-tag                INFO   save steps 2
2023-01-15 14:19:51.475 217:pos-tag                INFO   ***** Running training *****
2023-01-15 14:19:51.475 218:pos-tag                INFO     Num examples = 880
2023-01-15 14:19:51.476 219:pos-tag                INFO     Num Epochs = 5
2023-01-15 14:19:51.476 220:pos-tag                INFO     Instantaneous batch size per GPU = 32
2023-01-15 14:19:51.476 224:pos-tag                INFO     Total train batch size = 32
2023-01-15 14:19:51.476 228:pos-tag                INFO     Gradient Accumulation steps = 1
2023-01-15 14:19:51.476 231:pos-tag                INFO     Total optimization steps = 140
2023-01-15 14:19:52.666 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-15 14:19:52.666 352:pos-tag                INFO     Num examples = 293
2023-01-15 14:19:52.666 353:pos-tag                INFO     Batch size = 32
2023-01-15 14:19:56.363 399:pos-tag                INFO   ***** Eval results *****
2023-01-15 14:19:56.363 401:pos-tag                INFO     eval_acc = 0.0075
2023-01-15 14:19:56.363 401:pos-tag                INFO     eval_f1 = 0.0028
2023-01-15 14:19:56.364 401:pos-tag                INFO     eval_mcc = 0.0035
2023-01-15 14:19:56.364 401:pos-tag                INFO     eval_precision = 0.0052
2023-01-15 14:19:56.364 401:pos-tag                INFO     eval_recall = 0.006
2023-01-15 14:19:56.364 293:pos-tag                INFO     ********************
2023-01-15 14:19:56.364 294:pos-tag                INFO     Best f1:0.0028
2023-01-15 14:19:56.364 295:pos-tag                INFO     ********************
2023-01-15 14:19:57.035 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/random/saved_graphcodebertmodels/2/layer_0/checkpoint-best-f1/model.bin
2023-01-15 14:19:57.035 315:pos-tag                INFO     ********************
2023-01-15 14:19:57.035 316:pos-tag                INFO     Best MCC:0.0035
2023-01-15 14:19:57.035 317:pos-tag                INFO     ********************
2023-01-15 14:19:57.685 332:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/random/saved_graphcodebertmodels/2/layer_0/checkpoint-best-mcc/model.bin
2023-01-15 14:19:58.485 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-15 14:19:58.485 352:pos-tag                INFO     Num examples = 293
2023-01-15 14:19:58.486 353:pos-tag                INFO     Batch size = 32
2023-01-15 14:20:01.882 399:pos-tag                INFO   ***** Eval results *****
2023-01-15 14:20:01.882 401:pos-tag                INFO     eval_acc = 0.0088
2023-01-15 14:20:01.882 401:pos-tag                INFO     eval_f1 = 0.003
2023-01-15 14:20:01.882 401:pos-tag                INFO     eval_mcc = 0.0028
2023-01-15 14:20:01.882 401:pos-tag                INFO     eval_precision = 0.0043
2023-01-15 14:20:01.883 401:pos-tag                INFO     eval_recall = 0.0063
2023-01-15 14:20:01.883 293:pos-tag                INFO     ********************
2023-01-15 14:20:01.883 294:pos-tag                INFO     Best f1:0.003
2023-01-15 14:20:01.883 295:pos-tag                INFO     ********************
2023-01-15 14:20:03.155 310:pos-tag                INFO   Saving model checkpoint to ./pos_res_java_graph/random/saved_graphcodebertmodels/2/layer_0/checkpoint-best-f1/model.bin
2023-01-15 14:20:03.958 351:pos-tag                INFO   ***** Running evaluation *****
2023-01-15 14:20:03.958 352:pos-tag                INFO     Num examples = 293
